birth_year,AgeGroup,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
65,51-65,Mental,A,B,-28.88696674709576,73.27188433982988,B,-113.19984491677747,-48.47014353747895,99.180705095243,E,45.55744996072805,-7.493148559811229,-183.30150104381488,A,A,D,-239.52942255600487,74.82115484143002,C,A,0
35,65+,Mental,B,D,132.84394390115742,13.413598947837633,C,-27.446919969647233,-128.99876128483328,38.116770597216714,B,-139.33207053588546,-84.28684980173281,-89.7568968741787,B,A,E,119.8518684146124,-81.25557620876535,C,C,0
42,51-65,Mental,D,B,-47.41129668127878,7.231642239325844,A,-172.200152291386,105.00780373033234,77.45238937669725,E,152.38684920542266,-127.3240116045017,-46.438491895413456,C,B,B,62.991322968052465,-62.78624184526026,A,D,1
70,51-65,Both,A,C,-54.68015019804978,-13.674438103285924,D,-35.07749234571848,5.622347992279372,37.71457311327519,C,46.66450055593675,-30.84525166171589,224.93405406468963,D,C,E,80.1460430204537,-126.9557490911128,E,B,1
61,65+,Physical,B,D,-139.86932679320364,25.34577195018822,A,153.26853555092683,-62.7221069983648,192.11277889669003,B,-102.68618746159466,85.26124304876002,-51.701315293450435,D,A,D,-62.26626161893747,44.93884777227622,A,D,0
38,36-50,None,D,D,64.17786222141146,-279.83839989875213,D,-91.31542790430238,-59.809694020057094,4.955822910873729,C,109.16511551637103,41.8291776766381,11.394700005520157,D,C,D,90.07552152133421,41.303030951396956,C,A,1
25,26-35,Mental,C,D,-20.91253451296316,71.11433560573415,E,-27.818310884515896,-193.0448351117434,2.7166439985968642,C,-117.86179672626356,-175.57191996428614,-196.07969856187486,A,C,A,62.191192135878936,90.92975506620856,B,D,1
78,65+,No,D,B,-151.88656732542626,109.45927032590718,E,42.27492552324018,1.120346081990598,100.19444368270374,B,-155.33055515075017,-147.96287087198698,-118.70603749911332,B,B,D,-52.29328519474582,60.84365159709081,E,C,1
27,18-25,Physical,C,A,278.0291448766988,29.91079204887083,A,15.745604162963279,-23.512230929460472,-15.940307679019043,E,-0.5623218334568257,-122.07319348557286,146.00901770710152,D,B,E,56.52322369619252,12.54416026977041,A,B,1
69,65+,Physical,C,A,-73.00821070626516,55.3271284623499,E,-203.47226820150638,-63.97564000582926,-34.51900003164014,A,-37.114446573073145,18.3562475474494,157.4587164575093,A,B,A,19.551710928363494,65.78602724087914,A,D,1
67,26-35,Yes,C,C,-25.537264514699288,142.72082996606463,B,-68.67235569332122,-0.739189997887472,64.37706865621115,A,21.733384274062008,68.05256287006091,41.42048407595231,E,A,D,237.30978994846694,9.171848842255853,D,A,0
59,18-25,No,E,D,-44.0864217289278,-87.0078934509736,C,169.1146803666479,161.8473126210676,-62.19092444723074,E,-120.62584496852257,66.21293631678725,-77.05028086736338,A,E,B,88.84859885150156,-14.316799467903554,C,E,0
29,51-65,Physical,A,B,-179.14130496317156,74.09826744099227,C,224.05430246826378,-49.16827839229293,-84.24361872654698,C,47.67246658802433,27.07565236788259,118.60509294807935,C,E,D,7.0055131230571055,115.06494124740745,B,A,1
73,51-65,None,C,A,-77.47259536834741,178.18782949778802,A,-38.55725213842243,-16.875682809561734,-46.69812476342563,B,64.38992624278937,-15.76581971602267,-13.737471945402785,B,B,E,-24.334700302462572,104.01031553084145,E,C,1
18,18-25,No,A,E,-103.16125413375796,-69.45805564856221,D,122.13031046366592,-111.1764932070602,-2.0437250388788106,B,106.19332241580165,102.12546303743272,102.76806692645528,D,A,E,-35.80520751696351,-140.62290125054122,C,E,1
67,26-35,Mental,A,B,-39.83943329670938,-123.23929529420774,A,-90.65732512027988,-115.7384460477576,81.34462980648537,E,3.7605289685834373,19.08751251285365,37.003590844411356,A,B,A,-287.26331990741016,-15.024773384131363,D,A,1
19,51-65,No,C,A,-222.88097831018484,76.5631271201156,C,221.1474387478535,157.34797304049454,-109.8582700424883,D,-152.7913264250332,-128.85929049240988,70.1742600103443,B,E,E,-10.68358318685459,29.108567498343852,C,A,0
68,65+,Both,A,D,12.512337152597782,-86.37807450452213,A,-192.7120926526776,103.20786559482183,-13.21429584711036,A,39.91130482763325,143.6280215637976,-151.50355804852126,C,B,E,-135.6215579088622,95.13972238891128,E,E,0
20,36-50,No,E,B,263.3956663419887,-21.62604551588684,E,50.57334088431047,77.2948997224431,-115.15249045080166,B,74.0354044699955,-181.19519403670935,-90.82241982839994,C,E,E,-83.22394187998523,-27.523976733076903,E,A,0
66,18-25,None,C,B,2.1477343244918004,22.87268266944803,D,-2.8828172503189293,93.65561393005291,-6.312905879613082,C,-214.8668327420443,-6.436725210892254,16.128650442341677,D,A,D,6.2291987583579935,24.7540766398991,B,A,0
44,18-25,Mental,D,E,71.67551514073975,84.14002764085524,E,11.486620839285685,153.20809162117527,-201.99016655152832,C,61.48801010909229,54.005683374819135,-31.808708214551963,C,C,A,-13.282175116286476,43.19645526500596,D,D,1
20,65+,Physical,A,A,99.0663174069501,-123.68192811928284,A,145.2945955649441,97.86340436885207,-2.46804066869609,B,108.35753597235008,51.11471653868897,29.0789760678417,C,A,D,-25.232111312964307,104.37051739766719,A,C,1
39,51-65,Mental,D,B,-62.866709366303766,-6.0783950306467025,B,22.86221056297326,-89.688165976297,-102.56162369769059,D,36.79525244592589,55.78634024686657,13.171353582391877,C,B,A,103.11030847394447,44.27435269467773,D,A,0
26,18-25,No,B,A,-125.19658690899543,-72.72095018202566,B,47.979361671142996,23.395574946996607,77.58479018504505,D,-180.00819280845937,73.12972223293947,0.6786409663422202,B,A,C,98.47943407427672,80.64785112633571,E,E,1
43,18-25,Mental,B,B,-3.774122027370063,139.04558252203415,D,42.522327426475584,-142.53947325186377,120.2650671913684,A,8.437442000972819,30.785520897928738,-7.1946059944669365,A,E,B,-4.07993832098289,1.0367619989822474,B,A,0
74,18-25,Physical,B,C,-84.95951548674095,41.52297399917972,B,-12.039575823659973,22.78313954210124,-25.17068878190108,D,44.61335652700619,-65.1340214074484,-12.120884140040445,C,A,C,-13.668994006987315,202.53919244359017,E,B,1
18,36-50,None,A,C,-109.26683346181969,-25.53675830544536,C,-97.05535531629482,35.637513950538406,-12.658944147819593,A,-39.32635881394184,18.0065873030178,-156.40209553621236,A,A,D,137.7078923693275,-138.8322161873712,B,C,0
69,26-35,Mental,D,B,-36.16336557194966,-99.1650064318974,E,113.41263674664344,42.34690401145672,180.0042210876188,B,-59.39446359070109,-149.47185350308564,-27.616396992433774,B,C,C,-12.40071869626803,-181.57203663053573,A,B,0
41,36-50,No,A,B,-3.5431789842666825,-76.50146426041674,C,23.572829619430088,94.71325612422565,168.80174528967868,C,28.849524381163206,-93.81870530023313,140.53722279806672,A,B,E,-45.49595976258482,35.89098847010368,D,B,1
70,36-50,Both,E,C,-36.057880554158345,14.300112968991707,A,30.164663866529356,73.08336217011824,122.47396652030737,B,46.24231029137739,94.66138103306517,-166.46033313987388,E,A,C,187.79142752167104,29.403837567434415,E,B,1
62,36-50,No,C,E,-103.24107363577428,-21.833537024272253,A,-14.967661741469367,-184.31970184324618,161.53287234632663,E,9.99646437000598,27.013340197808922,124.13320469502163,E,B,A,211.74905074470468,-139.55692571506376,D,C,0
65,36-50,Both,C,E,34.62503416430261,-30.125312028830493,C,142.7471359765071,-111.1456604840219,-59.919432983937895,C,-35.74163823776529,-91.05100721634915,46.09959136372993,C,A,B,-56.27395776449994,165.83149147289046,E,A,1
67,51-65,Both,E,B,-84.49623585720332,-10.376975631880429,B,-54.66346844555364,18.8395576451246,-164.7993473560861,B,24.918660187955428,158.71125573078433,-117.44745695276089,C,B,D,190.77501054767902,112.73991113710811,A,B,1
42,51-65,None,E,D,-125.93258166509456,116.27336266016563,A,0.24769614356602976,-138.55682941476917,183.05585638996706,A,10.010288650153404,110.61649486191307,-65.71434073651207,C,A,A,-73.99790889884268,3.3268774913233488,A,E,1
40,65+,No,D,C,152.455190207938,5.795515464293432,E,-22.989204584378918,-128.07901230200693,-39.746809883060116,E,-14.157823675065174,-41.575380045085225,38.13581921373497,A,A,B,-101.83930388865585,-31.487317273366944,A,D,0
69,36-50,Yes,C,B,73.72220139704648,-35.99437211819695,D,139.91532195291342,147.3055576232438,59.60774826746681,D,98.66663132445213,-22.58093344905777,-94.37845183434187,E,D,A,-11.692304399711785,-66.83536095823577,E,E,1
56,26-35,Yes,B,D,131.7760865432124,-71.22127445158274,D,-46.627490894007295,81.22272355068336,-103.5248892755192,E,-112.2804663111636,10.395296583441404,-47.46316758265814,C,E,B,-89.08257516066065,-105.78016581521787,C,E,0
64,26-35,Mental,E,D,109.272489387894,-57.083483204663054,E,63.907193565915776,135.97495912462213,4.958195052383199,D,-84.11504005673389,8.45114237200264,-9.073309880311989,D,D,C,-165.92205377608673,-102.09923996250836,B,A,1
37,65+,None,E,E,-318.320756400169,4.331438593847277,E,37.75338610767005,-182.15627063575715,8.21499519995636,C,-58.62157054744581,150.05190700696235,-8.662296606590296,A,C,A,-118.8440944525476,45.04644855982187,B,D,0
60,18-25,None,E,D,-25.858784374991956,82.97258990596691,E,146.01996923468005,121.66473307186796,19.178778463322217,A,-175.30273456843537,-1.4887495834382847,-25.27881678938892,A,B,A,-41.62478154647642,-14.033951076793127,B,E,1
41,65+,Mental,D,A,-77.23506373458392,28.875161008231398,C,8.16138641938043,13.238192385473058,-34.07030427695192,E,-83.98915532795311,109.11425329172948,75.68149019896566,A,B,A,126.05095604834598,-32.00831729345173,A,A,1
65,26-35,None,B,D,-80.98076078285604,-18.93347223819255,A,5.867506473252207,-3.4215157207790265,19.978437282888333,C,98.81821253842942,15.815233911413543,-177.50780240314518,B,C,D,-42.19073071038032,-90.37683508455488,D,D,0
39,65+,Yes,B,D,-99.17821643956714,273.0018732427598,E,-36.601356019499434,-94.03261682214298,89.69026611374967,A,-97.89157062971292,-120.84171442654825,-52.48646550261199,A,B,A,-9.362112934707365,-98.20998731924608,D,D,1
79,51-65,Physical,D,C,-8.589794379824909,55.592658714195345,B,-84.66543714020783,73.96184647440816,80.76375494666512,B,176.67538879774176,47.2575931400712,103.02448992019866,A,A,A,-107.11754397315134,161.53007896530028,C,B,0
78,51-65,None,E,E,50.49369211454471,-70.29724560216754,B,-45.03849824073597,155.8788615935524,45.91424492683573,B,81.37277480663289,-53.6018903609565,-31.218130841556334,C,D,B,141.19096230206182,-7.562303792993598,C,B,1
33,26-35,Yes,D,D,20.4677301095248,15.34753906265211,E,88.92272106953605,-69.43177767272917,91.84396653398217,E,57.498692657767535,-34.1874587892803,76.07768096273443,C,A,A,6.277474421022576,-2.648631185172114,A,D,1
46,65+,Both,A,C,-54.12062186165579,102.86841897547691,D,104.35559134514045,-45.01529077980157,-112.50682720253282,D,-39.017941736155535,-0.10782575763375554,82.56383613176018,C,B,B,-88.2203178921314,35.94113726017417,D,A,1
47,65+,Mental,E,B,-36.20440872472604,75.55637952537924,E,-91.53382440465401,-193.66743916696234,55.4276939022451,D,34.33369633556259,9.837070555936986,60.73559407879488,B,B,A,218.93326382823398,14.35766388887339,C,C,1
18,51-65,None,D,C,127.85622566717483,28.50405910391163,B,92.979306682035,-49.767632274098474,174.50344339223088,C,-48.86720332513835,-5.8843067309993895,118.45592257670631,E,C,A,-140.1595394326395,-36.93502805067325,D,C,1
62,51-65,Yes,A,E,-51.29927668930997,-155.15374280224668,B,-97.21214955558969,103.18340928171948,-206.35914827538775,A,80.89405595498341,60.89614289854109,83.91555583941793,A,A,B,5.398196408793572,-167.80070834913644,A,E,0
37,36-50,Mental,B,D,-1.8504992727505363,176.48727080294364,B,-102.75209780771868,50.359766112716365,-116.78210942564749,C,-111.55571935593362,-51.72295389423554,-33.57449550727715,A,A,D,125.30400026067858,-93.74311550739637,B,B,0
34,65+,Yes,B,B,128.22221410003414,46.31873651688795,E,-69.14243714416989,68.69853452390653,102.58474447028125,E,-172.07008540669614,41.48741357206342,17.514629996171248,D,A,E,143.68591518511258,-48.99798432007318,A,E,1
56,36-50,No,D,E,-117.86808043512416,-8.592053077291133,B,-123.19426848597917,-73.21976519326368,-47.86510863173348,D,116.34232078895108,81.72430982774968,105.36772067998929,E,B,A,68.35629108740032,63.06980408010384,E,C,0
21,26-35,Mental,B,B,60.46244496166726,131.2792620444948,B,-30.11008852443104,-63.26584983558079,63.44116697247267,E,-70.39100546640996,25.259752345421237,-8.094344975668376,A,E,D,20.09011395008916,69.34795519411067,E,B,1
60,51-65,Physical,E,A,-27.60114882226425,126.15225831426042,C,-84.33165202230433,-97.13344750898362,-94.90015284865963,B,203.77734692015306,-112.6670216380153,16.07452087469542,E,C,D,119.82199351137398,-86.24362569176063,E,D,0
42,26-35,Both,E,D,-83.23743854966533,97.40928183984742,B,-130.29836269763535,-30.476940194778212,102.01509744714919,C,66.85523372563843,99.52340436789171,-94.84810876584262,D,B,A,196.31539693343413,-81.14843168440645,E,E,0
41,18-25,Physical,E,D,-10.944331085173017,-88.21129608914103,E,-215.65821059430786,208.17446590855548,70.4598779823676,B,-49.85725670577513,43.16939428008572,37.211108670673426,D,B,B,-86.36373610874388,-99.7404948865803,E,A,0
53,18-25,Mental,C,B,-68.75662666384505,-54.364406283025666,B,-38.001806229331386,94.86322768938254,12.351061185999685,C,24.431021289625246,106.75307414750739,-9.600529745847405,C,A,D,85.77139408340861,-29.400739598080122,A,D,1
45,36-50,Mental,E,B,-185.56834904728092,125.62214053641804,E,-77.82149780882764,-141.22620898077446,111.96819040082741,E,-8.67513149766415,-87.73271434174202,-40.954306544525025,E,B,A,119.03609376139752,-58.34612950534457,E,B,0
39,51-65,Mental,A,B,10.669194830675373,-139.81844298775525,D,-1.9923398479981247,141.15544846367624,-99.72925636947858,E,23.845669943118633,60.82292980640318,137.08738318693776,E,C,A,28.484346274544258,11.879123273452446,D,C,0
33,36-50,None,A,B,146.1028289667308,-96.2252268798978,B,-9.306762851549072,107.58587912514928,-169.16970130401475,E,8.237737643796931,211.19519146074,-39.465905895121786,D,C,A,-77.98958788531536,191.241722504078,C,A,0
51,26-35,Yes,D,B,-190.4373254180475,2.689048627265409,C,8.289561526406171,-11.71813100743647,95.59410533354658,E,-3.7813167181663645,106.02753318167937,15.458743757687424,A,A,B,31.404019039854475,-133.82202301432102,A,E,0
59,36-50,Yes,A,C,113.9834676887566,124.13322499944151,B,65.52688404639407,22.664688500141292,-35.64159742507844,B,50.247635578267705,61.82622737536705,-116.91627383735292,E,B,C,9.405529605000309,-55.6651280204953,D,E,0
33,65+,Both,A,D,-23.79624674925742,-154.3558296135817,D,31.29263354973458,32.06782964853424,-188.71687090455683,E,-157.12765171062594,-82.57310842674094,117.48507191354855,A,B,E,98.73342902767448,59.38009958970899,A,E,1
44,26-35,No,C,B,92.6398324459256,-47.43522868218564,C,-25.596959845396093,96.23623546024245,-23.243255894222372,E,-18.103355117516557,-18.977020702738663,-101.58026288409042,E,D,A,-7.39284825361773,56.8731938266637,A,E,1
50,65+,Mental,C,D,-84.19473111614538,66.95499552549914,E,60.17651715622914,-52.527902030799254,183.34398902050023,B,-41.15871738585235,76.63342139201555,-140.1321794075217,D,C,D,-65.18743286760078,195.6055938061721,B,E,1
40,26-35,Yes,C,C,33.833542121742795,-8.726838641936476,D,-95.57278925413162,59.888240911721226,-73.82616315352149,B,22.25880692965098,24.704725628838357,44.375823251116216,D,A,E,-78.4966322466113,158.84941227178018,D,C,0
79,51-65,Yes,B,E,-71.9451307964031,-107.83620675617894,E,-194.55684524596637,-8.713607616484339,-86.18092697117208,B,30.811375248488737,-58.17124809461516,-72.28289782026481,B,A,D,-148.03241338758139,-91.46697972047494,D,A,0
43,65+,None,E,E,-158.42020219365094,20.370812800027966,E,58.888503592762916,-124.26613149509443,-61.953169479653816,D,129.10658347185327,89.39759278052341,100.48083936745782,A,E,D,-42.971939967756754,35.581862454071654,B,E,0
71,26-35,Physical,A,C,21.299236933234052,-170.90633358130555,A,-30.63990880775169,103.63027311736471,76.4138390451626,A,-46.778176838023235,131.09837290460277,-43.928821953210715,A,D,B,82.92406419340446,-119.72743133684614,E,C,0
57,65+,None,A,E,58.74086678546655,68.71152084683544,B,-45.03202692121085,-170.87868228445538,-72.4923757567434,C,-93.49609248678844,11.447317603856916,-21.91828820674248,D,B,A,-27.487885138542328,6.6410738759961205,C,C,0
53,26-35,None,C,C,33.791482070306365,-62.04799375946257,B,25.949123530694006,-129.040552550096,-134.72973828290625,C,33.75116311764847,-68.2482251172734,245.8518376295817,A,C,E,40.81282782238626,-77.6075996673853,A,E,1
26,51-65,None,B,C,-40.637353297438125,-65.15940799837635,C,-29.41604441375781,109.6782109372454,136.32753971768736,A,46.200605570591485,241.3413116361022,-61.80747592485761,B,C,E,-67.32398028184552,80.2929146029117,B,E,0
27,51-65,Mental,E,D,27.688871156466945,44.117854166145,B,-93.25271314966534,44.582599725541876,-171.77359962843624,A,38.5856538725361,17.455398499192526,-60.28260755903625,A,D,C,197.68762568189712,-12.367341406009228,E,A,0
79,18-25,None,B,E,-3.6216034399693564,-95.42552528921865,A,102.51849767177997,-117.57244070753951,-117.73857919608224,E,75.42197982313019,67.09102010809721,-38.62310830359884,E,A,A,-88.81336641572258,35.83129013728603,E,B,1
76,65+,Both,E,B,83.45251538948794,-54.41704061244496,B,14.062243020878379,-120.2464276627906,-15.409008332647414,E,-19.51886839474277,86.97051194592022,-252.59895021603467,B,A,B,4.885691625481642,-50.513012586741965,A,E,0
66,18-25,None,B,C,79.70808910108545,-175.52197972036922,D,-156.76460244213558,-128.1693534627909,4.360412236751889,E,-1.958053834258668,-6.486145544630655,-40.24400032311122,D,E,B,37.228441213523794,-73.2519311865303,A,A,1
33,26-35,Physical,B,A,78.71001156463264,-2.63492296618407,D,1.324377522328054,-134.47428779221624,-35.87051262514449,A,155.71194571778022,-77.77639876529233,-41.14630986980467,D,E,C,-11.365405048731194,56.015928661999446,C,C,1
52,51-65,Physical,D,A,-21.511613094891725,-107.16363998580492,A,59.053891429106805,-97.64334408269613,-250.1576375491867,D,108.31089987135772,-18.11486658875601,60.71684919647849,C,A,E,39.353553639675134,-7.821218991350197,D,A,0
23,65+,Both,C,A,-167.11629615717166,-40.59492059420017,C,45.424266093928914,-98.2814288875685,-159.32572931351302,A,68.42128787879396,46.737832660486575,-127.97150345964461,C,A,C,-184.12779286349894,136.28844625120507,A,D,1
28,51-65,Physical,B,D,15.001827312561424,23.417797926669778,B,45.88233120425173,0.4306342136393944,-7.502900934334507,C,-8.89022708980657,30.330966104439238,124.07305267174746,A,A,C,53.449004758430455,-160.5876145834037,B,E,1
26,36-50,Yes,A,E,-121.28626607384638,37.69937656487572,C,-138.20683011449307,30.973883076153612,167.71990648157285,A,48.300979791104304,32.77103284979564,216.47669064579355,D,D,B,-52.03586897921959,-12.664276696942428,D,A,0
23,18-25,Mental,B,B,49.116397146097405,38.91188551605498,B,33.750486048981365,169.2137873636176,175.645809267888,D,113.3046693243539,-116.79987224998472,-46.92324144883443,C,A,D,-51.27205345701956,-177.68918688971172,A,C,0
63,26-35,Yes,D,D,-12.301028122355731,193.8297916128542,E,-29.046459651014516,-148.06635920238412,35.347195839950516,E,-72.47336455457183,8.319613089602857,177.4650354525293,B,B,B,62.24175273224335,-63.95423125979669,B,D,1
77,18-25,Both,E,E,36.591760670207,92.80476429601043,B,163.87312056797037,141.32129487452264,86.9498692151491,C,167.0870385222464,11.409022308707886,30.075197855998127,A,E,C,-51.23950278083841,-96.2268506098219,D,D,1
75,65+,Both,D,C,50.12294946236037,-109.88003288686218,D,178.43523514231197,-115.78278784045533,-2.6017920155355023,A,2.423478506180586,-46.68744171141403,115.34343622518925,B,B,C,-176.67913132266065,75.67335739363679,C,A,1
72,18-25,Physical,C,D,-2.829807754302783,-73.0419474704958,E,13.949504144569827,45.18457341259279,57.60184878351311,E,-56.417584264591916,9.01610153363111,22.131778818051178,A,D,D,-23.377880363783817,10.801191179539604,E,B,0
79,65+,No,E,E,45.61179866933922,-63.19008385592239,E,29.672145697502145,54.93208738207643,-13.682627698222449,D,-63.29440202646695,63.9954946889634,106.29762348132921,C,D,A,87.02456773515654,63.71237257835648,A,D,0
23,51-65,Yes,B,A,-64.38994538599664,-91.51517880025725,D,-226.34933597756208,128.95352398860774,-61.39144209748956,A,-2.814167652438079,17.296751543982584,6.074727033446553,B,C,E,-102.56836108354473,104.41172995876158,D,B,1
35,18-25,Mental,C,B,93.04982865035647,-42.12288338979478,E,-31.269456000672474,-65.0875556450256,74.97498493150438,A,-116.10417318888162,-37.56998587910353,-41.085712257677734,E,B,A,22.62759082696787,-160.03959536855623,C,A,1
41,51-65,Physical,A,E,-61.29194779572823,-155.64528237639004,E,-174.5829604719636,70.56123627367877,-85.50966256730104,A,-27.221205841276745,-64.83512889245617,123.63623298749997,D,A,C,15.710882958520342,12.475265374061056,E,E,1
70,36-50,None,A,C,-20.634660414660498,69.31293656985554,E,-14.832061246669637,-140.0396116202559,18.69417945703499,E,-113.33330603836012,-30.33036415076287,-103.90158155035046,E,A,D,37.399193921649015,-36.657714581412364,D,B,1
28,51-65,Mental,E,A,84.42383805242629,128.10110327248668,D,4.3363424561018,-29.81289948557609,44.843477074822324,B,32.42372986491758,88.3331013851076,41.41994151758669,D,E,C,29.28172478038006,98.33649267951112,E,A,0
51,51-65,No,A,D,176.22330090886132,96.0372679176611,E,197.40645362372032,20.601908300696987,0.5148820267422151,B,-111.34321154034976,3.5368352769931444,198.68589097735793,B,D,E,12.196349940625295,91.33483900316915,C,C,1
61,26-35,No,D,B,61.775833517155554,45.38365678564786,E,109.35833355922672,10.621467027517479,168.66865964482704,A,56.74107086805148,77.64591908407176,75.14007299161648,B,D,E,77.94763774290767,13.757256033552531,B,D,1
55,51-65,Yes,A,C,8.578507164850938,-157.09533842074572,D,76.16821138825779,68.71345762815957,102.69844267509869,A,21.884814797883077,-107.37345154124509,65.14339301634176,A,A,A,68.7948198609129,-120.53997768620633,A,A,0
43,18-25,Physical,A,A,-81.56968038619156,-62.340527984953766,E,-2.373445299049756,-72.77950627107417,-145.53291321135896,C,81.29834632431707,-124.51041468078121,-83.0256955988893,D,B,D,-71.81192448378636,-98.06191935540254,A,D,0
72,26-35,No,E,D,-54.42503747334373,19.25064011452007,A,58.613823732131564,36.68954383063696,-60.502456844923245,C,-46.44693969901093,-11.746310337704038,104.20015631282895,B,A,A,41.89884631729215,196.49308037000876,B,E,0
79,51-65,Physical,D,C,-17.224068286776642,230.34463302866078,D,124.10933786829847,24.89069794970972,50.630977618443005,E,45.24667254442373,182.605850080359,-69.22411829981142,D,A,A,-24.363900114263647,109.83757476010089,C,C,1
51,26-35,None,A,C,168.15173532038347,75.85809843058065,D,-163.71160926718585,124.269946124219,-36.14722898433316,D,8.902316215129865,-23.60063973417108,-170.70145273889074,E,A,E,-212.78638332462086,37.09126448747221,E,D,1
56,18-25,Both,B,B,-83.85275192996968,-69.2369883680071,A,-6.591986834605377,40.13596337445339,178.26529685111993,B,36.02840901346269,67.96453012546357,101.28541580382743,D,D,D,-100.07460562361715,-168.62836101188802,C,E,1
42,26-35,None,A,B,32.440234514830436,44.4467424575737,B,-49.68231743868452,-7.205842706995856,-20.4551083694709,C,-50.54227109941479,-87.9618892886202,-20.907887859980704,C,E,B,-16.75516393181499,-69.46218167788724,E,E,0
68,36-50,Physical,E,D,34.53238561964318,-99.02010491603794,E,48.35101667999555,-13.356888791783799,-19.907408990869353,D,-96.82743160558842,-18.049493377111872,-21.786922397701115,E,A,D,-37.77976362252279,66.76183103190677,E,B,0
78,65+,Physical,B,D,-232.8198331601077,-143.30960407098016,C,9.43500034569225,-112.95147559464888,67.63959562931863,B,-27.05240758674707,141.52796610537382,59.531994289881155,B,C,C,43.725192286544655,118.27105671763283,D,B,1
34,18-25,Physical,B,E,181.1695890209837,114.43256337323884,A,52.06439609608496,73.50441056612232,83.39129020024998,B,24.472159900286837,-77.95802511363266,119.81221753639394,D,D,E,-109.77931633456282,73.61537585781932,B,E,1
36,36-50,Yes,B,B,-48.4831778891837,158.20383978571704,A,-158.39175023094145,-120.20883103970506,93.87828171579501,D,3.03105855726219,106.9462069612396,11.339391551910879,B,C,C,86.54424307485253,176.86584291433073,E,E,1
69,18-25,None,E,E,185.53596185492773,-71.08920213722013,A,-191.62282089620086,102.7531747880277,-28.70294604164191,B,68.92901743710877,68.02519877367034,183.32530034820732,E,A,B,-10.761868945147098,-41.118572447638115,D,A,1
69,51-65,Mental,E,D,-111.46101286831558,74.27292886803276,B,124.34445977585153,-242.06270800003463,64.80068743490564,A,122.23089152240814,-233.90403726916026,57.68199769154725,D,D,A,51.351333513582645,-180.08280982754485,B,B,0
53,26-35,Yes,A,A,-95.60417460002793,44.66618246892719,C,43.86008595982945,-95.93213249841311,-66.1093304491919,B,71.06504327882487,-94.23709638615902,-14.710853801156693,A,B,D,12.615013006273418,-53.27968860556176,E,C,1
42,26-35,Both,A,D,-30.163468286217824,15.167330616690153,B,74.28974753189297,113.19937160636621,78.7009619110535,E,-86.69745474879011,68.20409488801099,1.9448734214822092,D,D,A,26.62090412704281,-74.2252798245598,D,C,0
47,65+,No,A,A,93.89394786266992,77.68436367221436,B,154.91435223283162,-59.875796207007824,-67.96386557797868,D,-148.2197948182887,72.64977232232702,-37.574213261112625,D,A,B,-117.35766521916216,25.798029160728486,A,B,1
74,65+,None,A,B,163.20556854431817,193.646934260574,C,-147.91531048103369,106.13178281424315,67.46456839824955,C,-105.43849142558264,23.91963669354736,-8.953888097835955,D,A,E,163.1138821773097,-138.32351325300044,C,D,1
71,36-50,Both,D,E,121.1030425825794,-31.834796295813096,A,-53.0151156907838,-93.58303465872469,-124.53389939732875,B,-8.283586751973548,-143.26876995615743,-181.95126414358927,A,C,D,-14.434527950808532,28.382070461148746,D,E,0
41,65+,Yes,C,E,-29.938802570702432,92.98340215614765,C,-11.666098527321163,-117.0265035286798,-73.6006996799584,C,-82.69478467278134,-103.48533584594321,198.3982008361259,D,D,D,-20.78559019854647,-38.80082427260908,D,A,0
39,51-65,Physical,A,B,-89.37932814492827,216.27754690607134,C,64.85297912536797,111.37080456365887,171.39415159567818,D,131.431512147849,102.80421660418794,-87.32285836496213,B,B,C,-257.552633249176,-72.9562705451075,E,D,0
28,18-25,No,D,E,-66.41302318047396,-120.47420639897564,D,62.57297369135551,125.27225571326035,-167.0426601467322,C,-77.96322330540406,-121.07141627882423,-137.56624383643796,A,D,E,216.71127102764544,83.89208080209774,E,E,0
37,36-50,None,A,D,-26.298279468261583,-39.86294122408987,E,113.37904962483867,-157.54741469803386,23.656329716990026,B,160.75907159448582,-54.54820874074746,-32.79784478166616,B,D,B,55.733199383797185,30.593714946036023,D,D,0
46,65+,No,B,D,-197.21844685821736,-125.56451685503724,D,-12.519504750701257,3.013422524917982,83.09319080742148,B,287.6884292613977,-24.01663518783308,152.064426560037,B,C,A,176.13308328935975,44.54927764014447,C,C,0
56,18-25,No,B,D,29.075489731411018,69.07253134616853,A,-76.07103425539154,184.8769122773619,-35.89893735433997,C,19.872848695560236,62.16069330318547,-32.63952427034299,C,E,C,-76.40324370345631,19.154170459902918,E,D,0
51,26-35,Physical,E,A,-39.956910903088556,83.04437262552844,B,-88.82032869878674,-51.056084217264164,-128.70582014847628,E,-97.56825725712692,13.670394498233387,-134.96493206474244,A,A,D,-83.30567539792126,-272.9030033703439,B,E,1
63,36-50,Both,B,B,14.852487606754893,32.29076359399748,C,-6.601081528530588,-0.9164907781725931,122.67554010819354,C,-146.30299840491284,170.41484572194847,-136.47765134953494,A,D,D,16.757537324571135,-171.8105628983335,A,C,1
