country,anos,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Germany,33,65+,263.64339690493597,-79.61020461736777,131.25303339552255,C,D,D,E,A,71.73316152648535,-49.341484954341624,D,A,D,83.04268412296595,B,-68.49657828954628,64.862213164238,1
Germany,19,51-65,49.712491380695226,-22.032170021672776,-78.35149138287738,C,C,C,E,C,-36.71888313563385,-19.887077915181813,A,C,D,-26.38453003257773,E,-182.40086549110083,159.04232348272072,0
Germany,40,51-65,-48.500927329509246,134.61207825959121,-87.33674452111336,E,D,A,C,B,-63.351542809740614,15.787626527263937,E,E,B,-79.95405169868513,C,-86.54579854822195,130.72342331516927,0
Brazil,79,65+,74.74483534262039,-115.29600597106675,130.39679686066668,B,E,C,B,C,-3.0299990728769073,139.0299841207994,D,D,D,70.58688553285084,C,-18.740753902741066,96.19879064817577,1
Brazil,26,26-35,-65.35331664983566,-40.72051350340095,-106.70534823722741,D,B,B,E,B,-25.708790748191078,-161.2327013912937,D,B,E,58.88293107299369,B,43.49952602181444,-251.14555389588858,1
US,18,65+,10.99819915287267,26.548533186658617,-32.28884236051477,D,A,E,B,E,-3.129175523319822,92.3293040041022,E,B,C,-73.27270290108426,A,251.98120891037465,-17.789042314230223,1
Mexico,61,65+,42.51862124089072,25.428315855149776,-34.612796163799445,D,E,B,C,E,-117.15194650490939,-100.97674808201856,D,A,E,79.80833830083873,A,-101.16371221280195,-49.880041710627964,0
Mexico,35,18-25,-102.57947441682798,22.377223386849924,14.844093632862162,E,E,C,C,D,-69.5052711876327,-86.13670888413189,E,E,C,-63.48621678597344,E,164.458023517535,-31.569699838858135,0
Other,75,36-50,-62.49592722417518,-50.37071576393475,-123.8923031009678,D,C,A,A,D,36.0136372879203,-97.9136816250958,D,A,E,-86.82294854375819,B,-90.7793531919971,-126.15511708764393,0
UK,42,26-35,-0.059053823064055336,0.958192992345898,67.39557531027694,E,A,B,E,A,-37.702510553294616,81.94870367273212,A,D,D,125.55215572597118,B,-20.68766768259877,-50.49442529718665,1
US,35,51-65,-84.10009409028532,98.30786038107266,-97.00761925343139,A,D,A,A,B,11.203159416510136,-75.23111428414113,D,C,C,1.6382181225441006,C,-44.00683869157171,-43.71576957290648,1
UK,32,65+,-73.10499732612209,-124.79071255625928,89.09479582985783,D,B,D,D,C,-179.41980953076234,204.1439750547866,B,D,E,76.58923701682582,B,-29.753087530716822,127.50642656375648,0
UK,50,26-35,66.26149113180388,83.5305711636686,-57.322388916187336,E,E,E,E,B,214.40969848469905,-162.14211239813082,B,E,D,98.54014946602179,D,-163.8660588176242,199.73699302261457,1
US,69,65+,-157.805536696848,-51.99135458768036,52.32563056031767,A,D,B,D,D,74.45057685668283,7.619871407191423,B,D,B,229.2504869589482,C,132.86846035078256,-148.58315054472982,1
Other,65,18-25,-38.37281923893188,68.20225193343109,90.4623929582012,A,E,B,A,A,85.2204733680508,224.0555525001579,E,D,D,-81.7817693247002,D,33.07478507847203,115.07277869020291,1
China,42,51-65,-48.35411039032639,-168.1139787490666,-9.69698493184488,A,C,B,E,D,28.3220153920687,-37.060552255583204,C,E,E,129.03430552262964,E,84.02859478997416,102.67467224541369,1
Mexico,75,36-50,-74.14016278055267,22.70578640551032,-104.78081812103662,A,C,B,A,A,71.63965303473715,-194.46573683580877,D,A,A,31.167981067734846,E,-60.61467759254068,3.7049977099029663,0
Other,77,26-35,223.25198283454796,-19.64256690303461,58.892597234763485,D,D,A,A,B,26.29157334586274,-124.94641878456476,D,C,A,17.085704915753528,C,84.25131438876157,105.81273924662344,1
Brazil,61,36-50,-81.10100277438401,95.37164514708137,42.43034405341263,D,E,E,E,B,-55.60991050018181,-7.826442484330396,A,C,A,-34.83169360125753,B,94.55790158821488,13.785636040059659,1
UK,71,65+,73.60658928780475,97.09107932517887,15.492426053977129,C,B,E,C,E,93.21038329028684,30.362528932313733,E,E,A,9.550688810170106,E,25.52938955591323,-152.7949282704251,1
Germany,57,36-50,-3.9309769073349585,-212.15614923452398,24.02579662289619,A,B,B,E,A,14.664744531014367,206.95136753323905,B,E,E,20.757503655973423,E,-64.66320174991507,44.37326999809109,1
US,48,51-65,68.28005826299812,220.80130554671027,72.19943647501064,E,E,B,E,C,31.332762581564705,60.37721411615522,C,A,C,25.84196022578305,E,47.53515534989724,342.3500838790486,1
Mexico,58,36-50,51.156786851714266,-17.27001349146534,50.82357560702637,E,D,B,C,E,-63.88692444467166,-21.04063093612352,E,A,E,-116.5897493775906,C,85.6488785165178,-28.423679241221382,1
Germany,79,18-25,-28.276926321487107,-206.83623371942053,36.93588129662068,C,B,D,C,D,-120.45812153068962,-266.5498753477989,C,C,C,-79.41872499497138,B,-80.21994521901814,95.89725064653844,0
Other,44,51-65,-58.523702098178944,-109.43560198138312,252.64977086922968,D,D,E,A,B,-72.92794323172357,148.34083088210247,B,D,D,159.13885143774567,A,-94.48440250716035,-71.008324741191,0
US,29,26-35,-140.2689887173145,-14.39690626758712,143.54353310691263,B,A,D,B,A,45.37333733150181,-12.362249634893416,A,B,B,77.19589444196913,C,122.87792195766782,-80.08857840387395,0
US,78,51-65,-71.88484371613127,-166.58998109272196,162.86667870495643,B,D,B,C,E,87.10226120938962,5.3998657514802675,C,C,C,-42.316605726282596,B,109.76011271143544,-35.632709077092144,0
India,78,51-65,-5.302588253426404,-19.447722243159895,-22.197620382127838,C,E,D,A,C,6.699953389526712,19.986928392842717,C,A,B,6.358111700279548,E,65.8287391100928,-132.56593406782326,1
China,57,65+,-11.135714987103743,-8.360909206475037,68.24990126862862,B,B,D,D,B,-11.338643103562408,-167.36977129485336,B,D,D,-97.41501435237298,A,-155.58317888839,-102.75504812128626,0
Germany,34,26-35,-64.71803185907575,185.94625209941086,52.79602772411798,A,B,B,D,A,46.61406140646792,-6.014149826443537,B,E,E,71.59583367964811,D,-95.73205324487036,-172.70736905645492,1
US,19,36-50,-65.37137460975697,39.695182565858254,123.27308758793679,D,C,D,C,E,114.82733567174934,107.97181375569085,D,A,E,132.7969385918969,E,1.1069495517328674,63.28217983230575,0
China,26,51-65,11.017994531498012,-50.81093577078133,-111.52483109063344,C,E,A,C,D,-57.98420343584277,-35.85181775576151,A,C,A,67.43698926423022,E,37.78821637860788,-69.00634365780044,0
Germany,69,51-65,90.61585647130623,30.679951790600875,-81.39372678839845,B,A,E,C,C,161.3418108490427,158.38400342656377,D,B,C,62.455235301958176,E,-247.62766460460438,-66.14905303155496,0
China,73,36-50,-148.14171994956345,20.120767433174528,-42.60900249412988,C,C,D,E,E,181.78591279681754,-76.81248233287312,B,B,D,-13.242142888229555,D,65.67398039032767,206.87469190850436,1
Other,43,36-50,36.22394607564278,74.85170015739591,-46.81949764900089,D,A,D,C,C,38.842283129434534,74.56046333334804,A,D,D,157.87622992716769,A,-62.594686552138015,174.4155114511504,0
China,56,26-35,-122.05469036550399,140.90346467629305,19.435699879550068,A,E,C,D,C,-106.34385576672321,179.148110463465,A,C,C,-143.97115440559992,E,222.2044038505509,78.54398106499076,0
India,25,51-65,-19.228864560762243,-5.701547793383799,89.19300216925873,E,B,A,D,B,90.10962458010513,109.08024780207295,D,D,D,-89.0872855486234,B,38.92323981118316,105.72124502833806,0
India,59,51-65,71.06115889059002,102.39784176920688,25.887477841353864,E,B,B,E,C,-37.36981383067581,-165.5742447946173,A,E,B,-10.023417277416064,C,105.30181206118954,7.808398742082801,1
Brazil,71,26-35,19.42428463269352,-49.68538634544923,58.13596695669705,D,C,C,A,C,-129.88261343595929,-29.951163694812067,C,B,D,113.79228554248127,B,-67.6898732706367,-139.93644492478793,0
India,49,26-35,-57.345760874940446,-67.27595132200214,12.554309781701864,D,C,D,A,A,-138.19151030996545,29.78944114877487,B,B,B,-22.199612948483768,A,13.623737617115156,66.57505781839674,1
India,73,26-35,43.75726183859459,-72.57299464986144,8.121000170940238,B,E,A,C,D,42.23522906846346,131.99321268072677,C,C,C,-26.27045330862492,E,3.4654032933671033,70.88983900413216,1
Other,49,26-35,-54.45786361164543,84.01022910669863,75.8457691326202,C,B,A,A,E,57.7764873115732,108.49689952244364,A,B,A,202.8239020757553,C,-53.50615361117287,-2.2322716169550243,1
India,48,65+,33.89829246914996,1.4531619948120684,-142.9371502828207,B,E,B,B,D,93.7584318065825,40.143975188445985,D,C,A,-76.07319835330068,C,-110.63438946621903,-85.54517958936954,0
US,53,18-25,171.24063710474618,-122.81106748799627,114.46857988918579,E,D,C,B,D,-13.642472973306763,41.65063137518846,B,E,D,-22.262516974800146,A,90.3437915069915,103.59769639117519,0
US,41,36-50,-272.2759159621647,-17.33916365986378,-124.96009870141249,A,E,C,B,B,37.87245092534485,-87.16124251842484,D,E,C,-116.85662440870168,B,6.297552491876984,-84.47299525418897,0
Mexico,68,26-35,-103.82046006149524,173.09282462909783,-37.86133458314308,B,A,E,E,E,92.061714588828,10.008133506124814,C,E,A,10.194467827411133,C,10.052256686542643,-67.2596418473867,0
Mexico,53,65+,5.582254052508775,-17.633041012014225,50.845155577447976,B,C,D,C,A,-55.79255642937816,45.911140442466994,B,D,E,-142.50832689748285,B,61.31484802614433,18.856018934614664,0
UK,69,18-25,-35.16636961115632,60.549576560226846,12.805510025816538,A,A,E,D,D,-15.898580315595284,-140.34128738420856,E,D,D,12.063195268158983,E,12.345131102952509,142.241268617255,0
India,57,18-25,-32.221185503489636,52.597061213927375,87.70699726227039,E,E,B,D,A,-118.82462327108618,4.186756748238987,A,A,D,80.6645434383801,B,-57.702213469348294,-94.81083193094946,0
Germany,79,18-25,-17.654590733505433,117.74403421062102,5.271524195854309,B,D,C,A,A,160.34333508569048,87.31992081178545,B,E,A,113.00915341959367,A,88.31992097477207,-129.99567934276496,0
India,79,26-35,17.94490861490831,119.76266660841259,-32.21314371362887,C,A,C,C,A,-70.05687210174568,105.29612357777316,A,D,B,-139.96410578914043,C,-41.57864861863452,154.23589504481546,0
Other,41,36-50,31.51344151767918,171.12359893510356,28.67840391923393,B,E,E,E,B,28.99903635870865,-14.141557991071963,E,E,D,33.44634031894876,E,72.76605574472286,-35.49933477079638,1
Mexico,20,65+,41.53540787553751,-56.26449751838144,22.955552051814074,B,A,A,B,B,71.20906789060474,3.059646610177812,D,D,E,104.64739667818941,B,-63.57911208445779,118.42229597527367,1
UK,35,65+,-96.58032188758399,-144.44610541893826,128.68301697968604,A,E,B,C,C,11.913774236507418,-47.21609347318997,B,E,E,86.75647630816755,A,37.02658046794522,-73.06012434879234,1
China,41,26-35,87.29977995125864,6.056716749252263,-16.786797839776405,B,C,D,A,A,-31.395052450145588,-246.9484171971519,A,C,E,61.278110829115676,C,-186.39735536949178,51.43306504122307,0
Mexico,70,26-35,211.37194375562763,-46.988597162777666,-167.5416092411832,A,C,B,D,B,-67.49976442635342,-4.941911223427651,B,B,C,12.056853072984227,A,-46.61857679315183,126.75414017867821,1
Brazil,69,26-35,-69.44056262790367,78.87871010702773,164.24889808664423,B,B,D,D,D,40.97074120854865,68.67820615629958,C,E,C,77.1656739838729,C,20.48924708375404,-24.80421765229209,1
UK,75,51-65,98.5471069281622,-102.93828435971531,-110.75281113605908,A,C,A,B,A,14.675103173249143,1.7064063839243642,D,D,E,138.73624015147357,C,19.543373507535552,-109.19771493966259,0
India,54,65+,102.96827146434599,141.704596270985,-45.05418815608727,E,E,C,E,E,-22.755655257325472,-44.125340274359274,B,A,D,32.239151098274746,E,80.82248070108005,-112.65460907424819,1
China,23,18-25,27.840437238947715,103.95416749495891,-99.87566818557866,E,E,B,A,E,-68.38742984190525,-64.65799758434818,E,C,D,-81.29523058410824,A,-26.172910786327012,-34.00334998726072,0
US,71,36-50,-37.66221049565062,-136.32227140659984,126.14086996664216,E,B,D,E,E,158.0365484612204,73.54554514119364,B,C,D,-191.39383575178022,D,-46.21171897569706,-197.1056191536247,0
UK,23,36-50,68.81496959404218,82.02908459453437,-250.7911598627916,E,C,D,B,B,-57.249276532980176,56.11396090098063,A,A,E,-25.40207908897881,B,111.74362232052432,-52.25603183449869,0
India,20,36-50,172.16913976585656,-5.87733251033587,80.62742276382059,D,D,D,E,A,-119.48163884084921,-55.491732422934035,C,D,C,-89.6647743848683,E,102.13716164432614,44.96693148697231,1
Other,60,36-50,-27.897349415263378,-120.62782322411438,62.73704143411365,A,B,A,C,A,-183.94434695196287,67.05777785768959,D,D,D,-67.43795739889909,E,-48.01596905219834,113.69914858087331,1
Germany,39,36-50,13.367197666423106,-27.06685682515052,31.835991776774346,C,A,E,D,A,-50.22930845275643,113.21820236443163,A,D,C,33.453552587957724,D,-23.599514591516368,-72.0109687959521,1
Germany,26,18-25,226.0159715806078,74.80044490123977,-44.28729887145691,D,B,B,A,A,-79.63918516045332,31.595922648867177,D,C,E,-1.556454919246642,C,202.14608425215079,-116.96321597381443,1
Germany,23,36-50,-216.28255354354113,45.03612363955844,-26.96074369894833,D,C,E,D,A,180.07482720552449,123.76298476674943,D,D,C,-197.82845979170764,C,29.38341979105681,-16.567307581095847,0
UK,64,18-25,-56.012359558630344,14.16521251098925,88.58569276341186,A,C,C,A,A,-7.562965358672434,-49.60821171941902,B,D,B,89.64008978403947,D,66.96834479123626,-123.04112095369821,0
India,72,26-35,67.6586703594674,-78.9660960626484,147.69940324344145,A,C,B,C,D,-83.10253454874015,-20.080670845738776,E,A,C,92.11424767118834,D,-17.88996237916264,41.54645864951668,0
Mexico,58,65+,-106.04646434207056,47.53310312120639,9.61422868799164,D,A,A,E,A,-35.36139351836693,-44.750702814455835,E,C,E,-24.880550792983698,D,58.08092642044576,147.85091751029583,1
Other,26,26-35,31.320657001319734,-137.5220945160885,-44.820979242080895,A,C,C,B,C,74.2390115250163,-23.79789437276216,E,A,A,-102.35321347064665,D,-120.69364994120933,114.23414187011261,1
Brazil,23,18-25,99.27730038982024,-33.41988659596113,-24.326596162057047,B,A,A,B,E,-12.245342437356397,164.79726582205964,E,B,C,-129.36937159664086,B,87.10629419334981,-101.59200648077247,0
Germany,77,26-35,-103.78798074533147,45.05011119636472,-15.6198513452395,D,E,B,B,B,-123.15044633320575,-69.3955554371416,D,A,E,-99.39834022512296,C,78.04331840730055,138.8648847153436,0
Mexico,19,65+,-51.55375464302908,-5.452815407973916,77.72435352354894,D,E,B,E,C,26.514069693434262,-293.66051716784847,B,C,C,202.7241327073906,E,140.3874546151564,-89.86883256954971,1
UK,64,51-65,-191.49112353069185,46.01204546115725,-163.79939657667327,A,B,A,C,A,30.509356027143003,-84.79641188060178,B,A,D,59.573287941268184,E,-74.68168327196875,-35.05205442545557,0
Mexico,44,18-25,-158.40378985816182,238.9664022239679,146.205167673288,E,B,B,E,E,173.0835809835203,7.354524608589724,A,B,A,27.231107323382897,D,73.276719638875,20.80025977633955,1
Other,67,26-35,60.2907832786874,9.708104599386031,-210.49820221460243,D,E,E,C,A,42.053819629231484,-103.6274009172442,E,B,C,235.4697603169168,C,82.92404142523927,126.66381836347777,1
Germany,66,36-50,52.5016222562685,-43.49783713509569,83.43861905569652,D,E,E,A,D,37.83649700221826,183.34902580970237,A,C,D,59.58600982506511,D,70.6318821435432,-41.69908684527775,0
China,22,18-25,-143.57250730488366,-30.040614116490776,-262.5952597239611,D,D,B,A,E,136.07780212021157,155.91661204460684,A,E,D,-40.73627013913222,D,-44.72919539144786,23.262602951165302,1
Brazil,58,51-65,63.37754695646043,26.030784145462114,-135.88903410095548,D,E,A,E,A,-42.35581274522202,-226.6206140265356,E,B,E,-179.5995055170386,B,89.98778572293506,-169.61720512037905,0
China,56,51-65,-37.47241348543433,-231.99913633640477,91.99405004968202,A,E,A,E,C,246.2552460907442,63.60086619758657,C,B,B,-23.01424345217847,D,-17.70773378810051,28.494305619405523,1
Other,72,51-65,16.14514718939737,-67.13421157165604,28.82410469957955,D,C,C,B,A,69.95778812093215,-380.89283605554635,E,D,B,-22.706263451903816,A,-60.02716829305243,130.089809779263,1
Mexico,44,36-50,160.0857909352006,-162.95964271894078,-110.21330547034427,E,B,E,A,C,86.02742125820969,174.64748088168523,A,A,D,-14.276374985399706,E,52.63915727236731,116.43975250217117,0
Mexico,64,65+,-89.2780353063723,76.9485881571006,-166.75469875968162,C,B,D,E,E,-26.935081621362865,162.85317035252072,B,B,B,-104.34038014304225,E,-4.565264951441208,3.521598208045366,1
US,74,18-25,-115.08292490970899,-13.867182581670823,-26.65466297320247,B,D,E,E,B,-78.19594783277965,56.10197750179995,D,D,A,-113.38529114605778,C,-122.95716464059407,37.57700329261824,0
Germany,34,65+,29.090255456564833,91.2158969329275,-4.789467227435873,E,E,B,D,D,-167.64466326017512,-17.668237112925667,A,D,C,60.21349855635049,A,-184.76447763024956,-13.04297775187964,1
US,26,26-35,-29.24970469682445,-80.28759479367665,-105.95903257784339,B,A,B,B,C,-40.624843507236214,59.06325480813326,A,E,E,-31.52532678453625,C,134.93615769225272,51.75158489008219,1
Other,54,26-35,13.236689110260546,-12.121648722156463,-42.076515374386034,B,D,C,A,C,-22.716407685167507,-23.771398581796966,C,A,A,79.56282079260887,D,-53.14038224782273,-184.75554109347684,0
Mexico,61,51-65,-13.347635689307111,-63.1083188186672,62.761791919684114,D,D,E,A,E,-126.80693643397419,-153.8301317024948,E,C,E,29.400345985446837,B,279.4930933272166,-47.34017158950174,1
China,67,36-50,24.542025495156043,-147.37791327488225,176.8697270682867,A,C,D,D,D,163.72690513480447,93.51456420703754,B,A,B,150.13469191807516,E,96.98078098099205,-74.56845848058398,0
Mexico,37,26-35,129.17071187070076,102.23316407399857,-47.598751749774415,C,A,E,C,B,188.85761827327465,-11.397200642215772,C,A,B,-231.84112788406748,C,37.69900974016027,-85.19875458825756,0
Brazil,40,18-25,19.731725950157262,10.691877394829735,35.28732243026111,D,E,A,B,E,227.59190483507777,-6.1100606780177475,C,E,A,-16.745083104687307,A,49.9805492232047,-79.5753992574947,0
Mexico,56,18-25,9.47927094368132,375.86131272652904,38.32975715412392,E,E,D,A,A,-34.722570715249255,-74.27145995157971,A,E,D,114.32121847248744,A,-25.980251160913397,104.41415146432125,1
UK,54,51-65,53.65959533374197,-142.75092351157275,-147.85056679631657,C,E,B,E,D,1.71493163961292,-50.151367078119314,A,B,D,25.33229158362424,B,-52.1082559983998,-163.08815582004164,0
India,48,18-25,57.10605492637971,135.17066274415052,73.00529472195963,A,B,E,C,C,-2.8314583769410016,12.70378657865546,C,A,D,-95.87382352878498,E,-133.53636733571332,81.81952925464095,1
US,74,18-25,-47.717765274049725,8.489043933201602,32.73009077469497,A,D,A,A,D,119.07364302586939,55.361239430550924,B,D,E,11.346048713372232,D,-279.61665482767546,21.254429999022133,0
Germany,72,51-65,122.47774645758915,-11.725931441073763,-32.6823405874859,B,B,B,C,B,-61.29183163946208,-42.07719076324415,E,B,C,186.07457061456398,D,56.8632950463744,-65.9723052141199,1
Other,39,18-25,-36.22452226020995,-18.615998552078263,7.885248604114784,B,E,E,B,B,31.71481601626504,6.317075860425929,D,E,B,-128.89210936164145,C,77.10039689446388,-70.26624678124934,1
India,69,18-25,-21.39664870396381,77.24554028215118,28.70204591731022,E,A,B,A,E,75.48140656474112,-6.431626430841334,E,D,C,101.53753621600934,C,140.13651750732598,-220.4174119167047,0
Germany,21,18-25,-98.47503066596472,-128.65637100293264,3.1280933026494053,D,E,D,E,C,99.46120103224517,171.9562631913241,B,E,C,161.60903699916443,A,-145.8500839296577,-135.76174966482398,0
UK,18,65+,-125.86251772870646,-108.66980461657086,-193.45801100608534,C,D,E,A,E,-205.61622961516215,-49.49303208384913,A,D,B,98.34848551215252,E,-112.39288831874026,-176.72069677450347,1
China,44,18-25,174.98198536913696,166.28910534383016,34.7836644501101,C,B,B,E,B,126.403374744786,81.37481329902576,B,A,B,0.10838606610903825,E,146.39452410258565,214.92106325779528,0
UK,61,18-25,-44.70979748255833,123.48300218984811,28.30796909812084,E,A,C,E,B,9.1197017632638,-51.59683970951622,B,C,D,-2.5733705678928858,E,-174.16373901302194,-60.36837914966126,0
UK,78,36-50,100.9135377569707,14.636672804431367,-65.72802449383957,E,B,A,E,B,-205.5986186437016,-104.38798551367749,A,D,C,72.67210413472995,D,35.35045441860681,25.61005642794599,1
Other,38,36-50,27.639302210010026,97.61385818101728,80.3882282609489,E,D,D,C,D,73.62030401103074,131.8527309674834,C,D,B,-198.04635705875188,B,-13.038436762803322,-43.70719018184362,1
Other,63,36-50,31.86535374133109,24.56679539591284,50.48380957216051,A,C,D,D,D,-120.36644854143468,112.05181355526315,D,B,E,31.241426103168386,A,97.48281856459164,-103.00237688732227,1
Other,79,26-35,16.971733805416065,-88.44782764119586,-55.795080739093514,A,B,E,B,C,-10.458713684264593,175.85061510755975,B,E,A,31.63715627026224,A,22.969651648126135,40.586562666347966,0
US,64,26-35,-117.90991476117858,184.1677909384521,-153.58269138991707,A,A,D,D,E,138.4819273926968,-35.24795134514751,E,E,A,-36.39695900524203,D,2.493476262259617,-43.14296637574743,0
Other,52,18-25,165.58664306785366,101.75682810438988,-22.336283901161675,A,A,A,B,C,77.42156428148499,55.62566814523879,A,D,D,112.5388880882008,E,-27.036946510663896,-51.2095729504788,1
Germany,19,65+,-34.53218212225047,228.56099180281225,-193.2537731811335,D,B,C,A,C,-8.872243767272883,-54.27907285038962,A,B,D,-15.056831391027059,A,-118.13404199173175,-121.64192024151508,1
India,68,26-35,73.26423628119552,-222.58855649214811,-77.32334959131607,B,B,A,B,C,59.28066379473774,-122.25930221975862,A,C,C,64.25353246465225,E,88.82864623845607,78.93592639172117,0
UK,28,51-65,-46.27594847559672,-151.3344390346184,-42.20812180732032,A,A,C,C,E,72.052529761563,-46.323503740759826,E,B,A,117.28556793167432,B,-52.850765516887876,-9.353221798258735,1
Brazil,44,51-65,-36.63461509751919,136.72450125439335,64.59258578720738,E,A,A,E,C,7.625154918190711,-3.642903785263481,C,A,C,-41.335227626575964,C,31.60839003584966,45.810003392817514,1
Mexico,34,26-35,-55.994939756057605,51.02806311861568,-14.796557674411604,A,E,B,A,B,-38.624013443671465,102.75637235771222,B,C,A,-16.944897355393962,D,-42.265104584075445,81.74733512898986,0
Brazil,73,18-25,-155.29367375669543,-90.86177216881272,-38.173670227823685,B,B,E,E,E,50.65320554085855,-38.753498274723,D,C,A,-79.28151111038466,A,-32.58282607972042,-107.04640124750998,1
Brazil,62,51-65,153.16300802488703,40.58145708910288,25.697918957094885,D,A,B,C,D,126.75850535951871,84.20542933782407,D,E,E,-15.717072822142352,D,23.50757320869792,111.12360716520904,0
China,29,51-65,-174.68526239077067,-71.80358597743283,90.51224034015954,E,D,B,C,E,76.1823082912773,-114.4765201288308,B,E,B,32.32503899163887,A,-77.5604530156472,-9.718748252517146,0
US,21,18-25,-119.78780609957131,45.76683211062141,-16.114178558324102,B,D,D,A,E,89.75462528264815,77.51116402502504,B,E,D,76.75384937308209,D,146.18501422688092,-12.989697960656892,1
Other,26,51-65,-89.74789012724355,-48.21407058997585,107.84638838947238,D,C,E,D,E,-125.3137486175377,-14.600506346770711,B,E,B,80.74401969990711,C,139.8970726386844,-14.940993604067348,0
Other,30,36-50,135.7348586172684,128.707554491001,145.65003492042615,D,D,E,A,D,-100.74555904459943,43.15076479135124,A,E,C,210.05608965634255,E,165.09346374307336,195.5961574093644,0
US,48,36-50,38.64061633324515,-39.00340774816713,9.072356992396779,B,A,E,B,B,3.7526269370270926,-46.36663323863556,E,A,B,-15.686439851159992,D,32.18166970297439,176.34774958734988,0
Germany,57,65+,-63.873040209903564,-118.71925215294034,-196.17285370484475,D,B,B,E,C,97.49410817812854,46.107325688453116,A,C,E,30.380281847012995,C,-95.38682522379978,-31.255480110068717,0
India,34,36-50,0.6465603398050151,0.21401736543405747,49.71312912582261,D,C,D,A,A,33.17061484740431,-77.4934828364164,C,C,B,-44.25014424426302,C,-20.031094697101278,14.370741885621536,1
India,30,18-25,-62.35829800227711,129.16483154795446,127.64132391487686,D,A,C,A,E,-230.92390081756582,7.412710399740363,D,C,A,-98.64998024824496,C,-107.41696954193682,90.74741362247384,1
China,20,18-25,-182.79270663539074,114.51694125253252,-2.3662274676827777,C,E,E,B,C,-67.84460078371572,36.56488204658156,B,A,C,-140.98724800619874,A,192.67543779855745,176.1010741181055,0
Germany,59,26-35,237.29627404486445,-70.2967773605754,-4.214855943855365,D,C,E,A,E,4.790099766570804,102.21164090013886,B,D,E,97.73656407727056,B,150.68277270309366,131.92959134027626,0
India,58,36-50,-57.84528364295548,-45.97327514261066,-98.62605819873572,D,C,C,E,E,72.69029463112965,203.76452233780356,A,D,C,-164.25580107361523,D,-116.49264195919167,100.61142083141696,1
Germany,43,36-50,-27.540989007579817,2.814102912241973,-97.84424223883855,C,B,D,D,E,-59.84867634620669,-141.4585454675499,D,D,D,34.02403024679753,E,81.32619349764842,-45.62386343489698,0
US,56,51-65,141.10774186291835,-134.02110359785817,30.577797861309868,B,B,E,D,E,16.708610647513737,-34.78134297375846,E,A,C,-35.34328452518983,D,-35.74384671409015,118.04724983362024,1
China,60,65+,-75.76393571805478,41.34064710316835,33.80645476978044,C,C,B,C,C,26.3218430105793,102.02729374859862,A,D,D,35.93665269795095,A,-213.9783062000276,-94.11193623551203,1
Germany,38,65+,109.77951807432346,137.0488267803326,59.6472692900781,E,E,C,E,B,117.37999367712733,51.65972430520627,E,D,A,-22.26578113219285,C,15.433114943668762,-86.82971299683587,0
Mexico,47,65+,-46.52873682601245,91.1104976535015,-85.48552240978258,D,C,A,B,D,-30.257050845562794,22.29391170527271,D,D,E,64.02602966411996,A,53.044455375105635,-62.911177791548944,1
Other,71,51-65,19.58890393566937,31.501506466237206,15.490692840128103,E,E,E,A,C,11.82358184694733,99.37857027430417,E,E,C,-59.31812491492175,E,169.6538467767081,-105.56724049765391,1
US,68,18-25,-210.93721597303406,-161.8958954726689,100.58395528507383,A,D,B,E,A,32.90288510458163,-170.02563704394814,E,C,C,46.08023073080745,C,-167.66979559965938,-0.5808946055506715,0
Germany,77,65+,-112.42494844279811,39.852259442802904,87.34823565368023,D,E,C,B,D,8.007980236644599,-165.4727230836204,E,E,B,-9.540170719002464,D,-35.11396282495832,-107.05854959498929,1
Germany,64,18-25,58.933917092587585,-11.116846973197905,108.66836180139518,D,D,B,E,D,-125.36941883233175,133.68448077843595,A,B,D,-35.57697467732373,C,119.12448380385288,-71.56182128146769,0
China,78,51-65,-66.37798016734442,80.83121055189308,-5.849454245446601,B,D,A,C,B,-8.097748652347708,-37.5548359028636,A,C,C,66.75673821829466,D,-42.09088480908966,21.03925519977863,1
Brazil,61,26-35,16.179381842846123,-16.909539779061944,97.7090206176937,B,D,B,A,E,72.24998786809851,-44.371815236928455,D,D,B,-40.13368799950839,B,-116.6669642827787,-35.1567393944073,1
US,79,65+,20.45964667430427,52.25482726548957,9.847334863315336,A,D,B,E,B,-20.64876010816934,14.19598432237213,D,D,B,140.83597461893135,A,-21.82792991185749,205.63257049627356,0
Germany,64,18-25,58.38628120095031,124.35049570179535,179.17861300243615,D,B,B,C,A,68.33486920836054,105.31518365948804,D,C,C,84.34918782074482,E,110.31235237230351,32.5684538072067,0
Other,47,65+,-26.837829628435173,41.24323817676602,-100.06745728865376,D,D,C,D,B,50.154221564225146,131.69913673188503,A,C,D,-72.73028968221912,A,2.9063919825065327,-55.57711187261252,0
Germany,35,18-25,-72.35889016521601,-80.74543212224754,13.618737414079831,D,C,B,D,B,7.311028256085966,162.60755455708238,E,D,A,46.55450264853737,B,100.8838573213616,209.26075174307869,0
India,78,18-25,21.61287879513598,184.88657911761587,5.859209484463874,A,C,A,A,B,48.11545866744724,-17.927968569639628,D,D,C,31.555440686339953,E,48.507540264064794,-100.49280532782943,1
