anos,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
69,Male,C,43.01157938052978,D,D,-27.489307490247555,A,A,156.4807636925565,-26.437251511411624,C,0
30,F,E,-29.240164811816786,B,C,-46.26510602661732,D,B,-94.0085329032588,6.220612919789419,E,0
78,Female,D,91.3748571377179,B,D,-81.53721013888085,C,E,-25.999267594696075,36.606923911018605,A,0
40,Other,C,254.26791608192696,C,E,-54.18259548736452,A,C,-59.742852243391,-72.39122102268338,B,0
61,Non-binary,A,200.1921207252053,A,E,-76.94620551174772,E,D,-67.13020100984045,-16.53358896260225,C,1
61,Male,E,-172.81205311625646,E,C,-23.861946563841666,E,D,-130.93867327496397,4.809730671994474,D,1
57,Male,C,81.08553358846319,A,C,-169.77818472341292,A,B,102.81651000406282,-73.58625713304215,A,1
36,Female,D,-108.52128159528843,A,A,-48.34558409523941,C,C,-94.98893931231078,-72.39956519999036,D,0
43,Other,E,-102.35580997714315,D,C,-42.70846948694695,C,E,-62.37770607011497,-179.31120699864744,B,0
32,Female,B,-68.56335275502619,A,D,175.72052554000902,E,D,85.71587013572676,47.97713271162164,D,1
52,Male,A,-39.892478510123624,D,E,70.99307728698169,B,B,132.16561905904635,-145.92043193957352,B,0
33,Non-binary,C,-3.0591579924873202,B,C,116.73415372359759,E,B,160.94569901168785,48.251803721509454,D,1
62,Non-binary,E,-29.86547810096214,E,B,89.41857612601815,C,C,58.071143559326835,14.42867967276406,D,1
21,Other,E,-86.81071823063834,B,D,67.83388069236163,C,C,-12.888995593468538,-91.34282366760102,E,0
27,Male,C,-36.64328513967723,D,D,-175.15739102109768,A,D,-11.543837885434163,85.44709634770888,D,0
65,F,D,112.12482556888563,D,C,-165.39016324194264,C,E,123.62765193772202,-103.45697767952483,A,1
68,M,C,-8.823312334237372,C,B,18.008989292337155,C,D,125.11449872341144,-114.57389021422573,E,1
22,Female,E,-58.448909924882706,D,E,244.3351389479517,D,B,118.17624632749175,-84.86074359684255,E,1
60,Male,B,73.41672264393051,A,D,54.263974844892026,C,C,100.94861898551298,-101.82743511451955,D,1
38,M,C,-86.74832447560173,D,A,-11.73933264668511,D,D,129.90520826769145,-62.90999962544587,C,1
29,Female,E,38.40743628200493,C,D,23.236170835433438,C,B,72.79015959063808,221.49342050803241,A,1
34,F,E,-48.47540630352699,E,D,-66.08261611612791,A,D,78.25532006252624,-86.50371644834766,A,0
78,Non-binary,B,11.516429681516717,C,A,-55.42654656075617,E,B,-52.0969700933706,-61.23186461769311,E,0
27,Other,A,67.74779625609516,B,C,-3.273611287735684,D,C,20.54896882585591,-53.92544062138447,D,1
21,Other,C,-74.49644500399303,D,A,25.705146976096,D,D,103.48704101583202,75.20638969762913,C,1
60,Male,E,-61.29590841547874,B,D,-262.6652444169663,E,C,-72.41348017415969,52.804729905028566,A,1
45,Male,A,-155.86050247413016,E,A,-33.67596414355219,A,E,80.50186425672284,-28.908194310366543,C,0
41,M,A,99.20872316452203,A,C,-76.80256518225158,B,D,-0.3726462512558328,95.77082273814777,B,0
53,Male,C,-88.3768797274731,D,D,-22.535166137302596,C,C,-117.68978363458218,-99.35802944316183,E,0
48,Non-binary,D,35.40412025245908,C,C,-45.21508353368383,B,D,-239.6125842650739,105.56569123296369,D,1
19,Other,B,-35.66150734568893,C,A,-81.70657806319807,B,A,-102.35880587566719,-38.855839311978826,B,1
40,Non-binary,A,-18.241593866435597,D,B,10.267506473154462,A,C,-35.687604220788465,156.37909168036293,A,0
50,Male,E,-40.488668432892034,D,B,-110.82889325263065,D,A,116.55612347007278,30.04198475435499,A,1
31,Female,C,0.0834712775614929,D,E,-204.927058994803,B,C,-52.65205776444354,103.41374558833334,B,1
74,Male,C,168.52663983617038,A,C,-43.498342940968364,B,E,-15.469117651931175,13.326981211566622,A,0
53,M,C,-219.34093453499668,B,A,-1.3917743441222978,E,A,1.162062055129686,-138.52918555218693,C,1
59,Male,A,112.95061242657023,A,A,168.27551451096298,E,D,68.11320706367383,0.8045952191206946,A,1
44,Male,C,122.00474089723572,C,D,-156.6166529710939,D,E,238.28920093078585,120.17183581767344,A,0
55,M,C,104.5658169732828,A,D,-112.15277511422119,C,A,81.57157757953162,-16.991222208232934,E,1
30,Other,E,-111.96387097560137,B,A,-109.8296624471487,D,D,43.25773722052236,32.828745473092724,A,0
77,Female,A,33.12855953200386,A,B,-87.80400237012206,A,A,-31.974942726038442,8.443027602256056,C,1
46,F,E,24.7009175045434,A,A,-113.89668563369315,D,E,73.1497842548432,-175.31197658149443,A,0
46,Other,A,224.97796409850852,C,C,31.426194002492945,D,D,-65.30170044195131,17.886573243145783,B,1
59,Non-binary,D,80.67681004805068,C,A,28.851322995503896,E,E,13.182351525287073,-19.38842400476849,E,0
19,M,D,112.9717713331338,A,D,192.1471851170364,D,C,-14.126215078960252,36.44500063869058,A,1
35,Non-binary,D,-69.47729673143286,B,B,-5.60987218532127,A,D,-21.852913733897083,189.05064563709433,C,0
69,Female,E,-31.079934083869716,E,E,6.905026865200147,E,A,-143.4814492060284,15.526708888507084,D,1
37,Female,B,-59.69209219375704,B,A,-58.26297826711194,B,D,88.33948327453432,41.112498849717255,C,1
21,Other,B,115.88393602102602,D,E,105.69330013688952,B,C,-38.28450122607509,12.543786979849461,A,0
79,Other,C,-68.46373125612257,B,E,-47.14555859176989,A,E,156.07103967730086,73.45174518771984,D,0
43,Non-binary,D,-45.772447381521594,C,E,-93.25363658791099,C,A,101.74403342758202,4.958194607108383,D,0
46,Female,C,167.4253915872248,C,D,-244.42929215430044,C,A,56.567309466358594,114.80599407197494,E,0
71,Non-binary,E,-81.90250569635833,D,D,102.27053131314428,A,D,94.20683868938524,-154.38417752055562,A,0
76,Male,A,27.003237900641924,C,B,-103.55975819606032,B,E,110.61405815858667,160.0130298543566,A,0
22,F,B,139.25780244584158,E,A,-50.8263910698983,C,D,-196.0250166753958,195.90433356856965,E,0
42,Male,C,12.89916878356235,D,C,79.24510333521344,E,A,16.366418470132462,111.81305055210093,A,0
72,Male,A,80.35213052522113,D,C,175.28441261412323,E,E,125.90929760323975,70.31841808292394,C,0
73,M,D,-47.09948446657318,A,E,-103.67434565090122,C,D,170.4869461874402,22.555232733088594,D,0
56,Male,C,33.35160285563067,D,B,-55.54020561284978,B,A,-16.13093875311141,-20.103429149088743,E,1
18,Female,A,-92.31076465566453,D,C,2.530301087694652,C,B,9.831690907167188,-13.362634014280191,B,1
59,Other,A,-0.8410106736440971,B,B,-38.93890614575653,B,B,-29.467446632163526,-62.61768408147338,A,0
47,Non-binary,D,140.9993097569409,E,A,-26.552948288669935,E,B,-52.04847201966396,-28.676808684524683,C,0
24,M,B,4.676644446117333,B,D,-74.51597656360094,E,E,-3.465312303181938,-17.67546740993008,E,1
70,Other,B,81.77622382315859,E,C,124.82941419084861,D,C,81.36013562404898,116.91721071644565,D,1
50,Non-binary,E,-114.79875500734613,A,A,58.815060061495736,D,E,29.235067186621645,-91.25571660793092,C,1
76,F,E,132.93058167433173,E,B,99.84832917637523,E,B,-8.102319776719037,121.91708736864129,D,1
35,Female,E,-105.60232936755574,A,B,45.37662975200912,E,C,-51.72665401229971,-106.25950556840873,D,0
39,Other,E,75.35206794804245,C,D,2.011873575332271,C,C,-70.63101221917282,12.342678695493339,D,1
21,Other,B,69.17421865056137,E,A,-113.8071479304889,C,B,178.56011911440203,-27.400733523853464,A,0
73,M,D,7.93757746819979,C,A,-119.60960029324077,B,B,3.12249492758096,-90.11422137026656,B,0
74,Female,C,83.35330650799219,D,E,-117.6398591363878,D,C,74.21283436242622,34.12713427358957,E,1
47,Non-binary,C,-184.57600165444234,A,B,100.76462839560081,E,A,-1.1476912029177275,105.60892857274699,A,1
79,F,B,-2.7098402139788837,D,A,-139.81419736779398,D,B,-134.20721784276003,-162.126142328722,D,0
23,F,B,-111.04424889167406,C,E,-58.25908326351574,C,C,198.26498930921207,122.7644932060425,A,1
52,M,C,174.84169249422303,E,E,26.103794648935214,B,D,65.85927246787855,-15.072856512690743,D,1
53,F,C,-94.36051252284688,B,C,112.40274547824782,E,A,-8.784211107653734,-101.94239097564872,C,1
40,Male,D,-21.345192182153646,D,C,149.3926631662977,B,A,174.49434902933683,-116.0895087594883,B,1
18,M,B,-143.7179674393748,B,B,63.839587959571155,E,B,-162.6165315704551,11.885629469289205,E,0
48,M,A,117.09933820818534,C,D,-89.53893414469174,D,A,-5.6959078931801335,32.87851203033074,D,1
53,Other,D,5.848073331367696,A,A,-63.72348516136127,A,B,116.3973350293925,100.03988333110986,C,0
58,Female,B,-42.65455485721488,D,B,129.65749634481094,D,E,36.60881584913839,-95.82622016868253,A,0
75,Female,E,-206.18835272798344,A,B,-118.43362633291056,B,A,322.18266097433064,33.7399695037652,D,1
47,Female,C,76.16707979005632,B,A,16.116328966466554,D,C,101.35126103486036,-88.78054400409192,A,1
36,Other,E,-24.392287992428088,A,A,123.64755696574383,E,D,164.83223744266058,136.68532122797822,E,0
55,Female,C,7.8451977683298635,E,A,93.39825395928926,E,C,-58.373307443020785,26.843550620782448,E,0
73,Non-binary,E,-76.1353248990539,E,D,29.669634028386803,C,C,-20.931514609646783,120.06900464759578,E,1
56,Non-binary,E,-62.37513418366436,E,D,-36.50966348483251,A,E,-31.743824767294544,65.44702174894347,C,0
71,Other,E,-156.4258407125789,B,A,-31.20913654983783,C,C,-200.10363819833853,100.84591915936898,C,0
27,Non-binary,D,-77.90405499138615,D,B,-45.64440371669566,B,B,-92.15991539633632,-49.57465991886285,C,1
75,Non-binary,A,14.573342765702415,E,B,20.977683571339526,B,E,-60.09338781439686,46.41001529208994,A,0
77,Other,B,-33.29358206651635,D,D,-39.14191227672097,B,B,-104.25818529783481,-111.35819022226772,B,1
18,Male,A,-12.7595321428757,D,A,-74.90160163516573,D,E,-10.138349619848947,110.60127224309832,A,0
54,Non-binary,C,-116.33984917450483,A,C,-80.37411136549919,A,A,80.35852824667747,43.13590000547908,B,0
48,Non-binary,D,-41.660336626152244,A,E,25.02508268228773,E,C,33.42035556165777,16.7943097562674,C,0
58,Non-binary,D,-50.88907985475773,D,B,-86.09057209108352,B,C,-162.82021287618363,9.670282699195658,B,1
22,Non-binary,B,122.74203509277454,E,A,-30.8111416268795,B,C,142.1539715402539,-198.30704502979998,D,1
49,Non-binary,C,-293.2747664559403,E,B,-30.471687383282735,A,C,3.2146061310670118,-2.6024346788515813,A,1
70,F,A,-37.276658784176206,B,A,-233.45398562782225,A,D,86.06958214124485,-40.19292171183765,D,0
28,M,A,126.72219995421365,E,A,39.49083746782145,D,E,-57.20505797987537,10.27398679590946,C,0
49,Non-binary,D,44.97818391565188,D,B,-155.34161209924804,D,B,177.50505480300222,-4.089799036933967,D,0
44,Non-binary,A,-5.018916907300611,B,E,-43.78843438019094,D,D,-97.29114091272118,225.1575860317803,E,0
53,Male,A,31.996303839012256,E,A,34.28094488148946,C,C,52.23670894848031,24.61401494110292,C,0
25,Female,B,59.07112149395763,E,B,-137.14860929774457,B,B,46.81725348735041,-24.087103141730335,A,1
32,F,C,33.77044500037892,D,D,-91.1257009112287,C,A,34.325900153553405,90.76722543113158,B,0
66,Other,A,-122.3869660404226,E,D,108.27013341545376,B,A,144.37810295902844,-99.99254706290334,D,1
69,Other,B,60.22924450646493,A,B,-68.33725983769168,D,B,74.02548136967062,159.53160374138304,B,1
36,Non-binary,D,35.54471054997771,C,B,-112.1613580476295,E,D,-52.63940649744499,-45.485705619994064,C,0
20,Female,C,-53.623075677724316,A,E,-128.6446968883005,B,A,-19.097684001628497,-32.48388903384371,A,1
19,F,D,-235.3293312689204,D,D,-110.86461720101435,E,C,149.99138379771318,-154.19795595467573,D,1
50,F,E,24.80646982355728,D,C,208.18936626250473,D,C,-48.152024791111806,47.599543358034666,A,0
78,Non-binary,A,-98.71513743091441,E,C,-83.65158702971863,A,D,11.749168828112946,-80.39250024860767,B,1
67,Non-binary,A,32.64754900060525,A,C,67.8957276615278,A,C,-179.3370325646603,-96.69500407192506,E,0
58,F,D,12.85581793105401,A,D,-15.836771309019323,D,D,66.82046958280158,39.73531497179656,A,0
69,Non-binary,A,-108.56647708901545,C,A,137.84768737824837,E,B,19.462266424308634,-72.2643546533461,A,0
24,Male,D,143.12371177560235,B,C,85.48261853051467,C,E,29.48774440782225,112.83470027916857,C,0
27,Other,C,-17.15001949009811,E,B,24.66641581214633,A,B,-60.068770327907515,128.09920073354596,C,1
34,Male,D,215.15375952191587,C,E,-63.778768144315336,E,E,73.16255965340699,-168.76422976064038,D,1
78,F,A,-11.973761171850668,E,D,47.01445208947702,C,A,-25.339290770124755,225.69201217165897,E,1
55,Female,A,-71.35365313264838,D,B,-26.77512485270348,E,E,127.62499206715535,-31.996116481454916,E,1
55,Male,D,-33.17966843308558,B,A,80.45844881233077,B,B,58.9191925029745,88.46020055848646,B,0
27,F,C,-110.81503113500027,C,C,-70.31395964584435,D,D,-61.86139940333758,26.15528968068946,C,1
31,M,A,60.233781256777405,E,A,144.05545735591298,D,B,-93.33840544875116,116.0207725133802,A,0
54,Male,A,20.08479401390329,A,B,-28.706072855602365,E,C,-106.27645798094353,83.33162802849824,A,1
54,M,E,7.84805797988055,C,C,148.34925986401072,C,B,114.60475735136582,28.657934057517746,D,1
51,Female,B,-5.687724780633261,C,C,-104.5486099425915,D,D,-20.4764054899949,88.38422544369419,D,0
22,Male,A,138.26617018615758,D,A,23.853950151372032,B,D,-59.39489726359538,-134.59117914715102,B,0
44,F,C,221.44338139686735,A,A,-75.52221746333319,B,C,-159.8383306802261,-74.63676323116705,E,1
38,Male,D,112.21163728208884,E,E,-148.66066954659624,B,E,-21.994580058210275,-98.29842986092812,D,0
76,F,A,187.27644951608374,E,D,48.482069922561465,C,C,-171.72046892059066,215.89396050265645,C,1
79,Female,D,70.55154144513284,E,D,-21.871415325533466,E,C,17.280346280272987,47.17763157097746,E,1
63,Other,E,99.69578321205373,E,A,127.00662273768495,B,E,49.476756745455255,49.2078853610568,C,0
40,F,D,110.88441358474293,D,C,149.14778277894746,E,C,-39.186023668497675,-134.36058992323302,A,0
27,F,E,97.80302413176484,D,D,-120.96252534507006,A,C,45.59830450421853,143.40805568595445,B,0
70,Female,E,-117.49425845415753,E,D,-36.48376440537903,D,B,-183.19920517960833,68.827851443514,A,1
75,Non-binary,D,101.62293083453078,B,E,-3.7360292252230773,E,B,27.32021437761094,-260.738277220775,A,1
61,F,B,107.15620579260079,B,B,85.70707046750941,B,D,-119.56116019781331,-51.52043400672307,E,1
29,M,C,150.75081600327763,B,C,146.34882329376296,C,C,-56.56107625162249,-127.18872940778658,E,0
36,Non-binary,C,-130.40314397931175,D,B,68.00890570156886,B,A,92.11298243666153,-18.476821491197466,A,0
71,Male,B,-5.935174929995518,D,B,0.5810745056767133,B,A,-20.88009412807307,-149.08411861079236,D,0
72,Male,A,189.97906237469192,C,B,76.05637562395846,A,A,-216.36834499289233,61.52686245261171,C,1
77,F,C,-63.03326118924373,C,D,1.4676654123767892,A,D,-93.05914559819884,-58.98702367636002,E,1
57,M,C,-91.70422762206083,B,D,104.1453768766444,B,C,100.98808034842426,38.66067792217005,D,0
56,Female,D,67.0781041755112,E,B,87.65812628131305,D,D,-81.26909307008549,-203.85905775566266,C,0
73,Non-binary,B,-67.91318364012949,D,E,-5.482473236739506,B,E,64.65691609017354,-3.705515040540518,B,1
23,Male,B,37.79504146302662,D,E,31.380823156775893,C,E,39.37503921067214,-143.64718704129433,A,0
76,Non-binary,D,2.343499306600579,A,E,191.2653606494838,B,E,43.1021887699782,-93.63335342224227,B,0
66,Female,A,-135.02260386732053,D,D,-203.04075840843603,C,B,-176.70083343088484,153.93488119442765,D,0
71,Non-binary,D,-62.0765676713946,D,D,10.811416233288487,B,E,-25.271735455154392,-138.00141363279258,B,0
23,F,D,17.03698896687618,C,B,-4.767099034907518,A,B,53.186466620227755,49.496397610951824,E,1
38,Non-binary,A,-130.07218747388208,A,B,10.426195499388623,A,E,239.8302897612956,123.54413930571731,A,0
79,Non-binary,D,13.07124019412188,B,A,54.22247591229961,D,E,-54.95670152814397,20.595942269627674,A,1
56,F,D,-120.79455779838636,E,D,-25.060027165851608,B,A,165.41534519820317,189.1054020444264,C,0
18,F,E,67.90035970583051,E,A,-45.94335882963249,E,C,-222.62891136611495,171.40646217800386,A,1
41,F,B,64.08760832064351,E,A,76.6860545247994,E,B,46.70084765396397,-137.71121528371202,D,0
19,F,C,-43.53238852980331,B,B,43.868122312863264,A,C,-141.73286711605942,76.32788852188742,B,0
31,Male,B,-74.56516036952873,D,D,-110.5964838817316,B,E,103.4895305098004,-39.72395071503876,E,0
32,M,B,55.97582746428359,D,E,116.29378902125569,C,D,-2.3214660486607466,26.889676735691587,B,1
54,Male,C,-112.69959307830031,A,C,-161.12021843334264,A,A,3.8347601651019843,-2.013239678968082,A,0
23,Male,C,39.02650737855374,B,D,-85.63250618273631,E,C,-6.767362629033801,114.92974739697594,D,0
33,Other,A,-41.576451610031185,E,A,75.0795619757546,A,C,-60.26619146898607,140.3136474684444,D,1
46,Non-binary,C,-49.841560057855496,E,B,112.92162082248885,C,E,-98.47770676604692,39.3366919496514,B,1
26,Male,E,201.00516945792077,C,D,27.525079300710082,A,E,-29.76996956203386,68.60705231307608,D,0
63,Female,D,-119.52045472680048,D,A,42.13563859636196,C,E,81.99904084445234,128.37469701821914,B,1
65,Other,D,-137.9594656219159,E,B,-24.697136021344225,D,E,-131.48783259250868,100.85018829160406,D,1
22,F,D,-1.766768638406942,E,A,95.6161621321115,D,E,81.74372770808519,-34.85003738468587,A,1
48,Male,E,-153.7309575132391,D,C,-106.9003051086265,D,B,41.399094540006274,-79.82026247776865,B,0
77,Non-binary,E,199.85538938677365,B,C,-18.145929723766503,C,B,-9.413842058169571,121.38494338370813,E,1
31,Non-binary,A,-80.36376243934436,C,D,136.98315812479998,C,E,-73.72195227931701,7.643189332314941,D,0
22,Female,D,-32.37332587476933,B,B,80.79315090095771,D,E,61.1938957473809,-100.75857180229126,D,1
19,Non-binary,E,-90.3842068551309,D,B,-47.915382848481435,C,A,-201.27282183695613,169.06922563185591,A,1
51,M,B,66.64139891346879,A,B,-78.6892382344018,C,E,-38.983441281075315,3.217368307209463,C,0
73,F,A,103.54863392771729,E,C,-10.283898649209478,B,A,122.58076652762264,164.78656275001163,A,0
30,M,A,-124.68349548193464,A,D,-90.45805404718858,A,A,-101.43733710201744,34.66504116652091,B,1
67,M,D,73.59227418285835,B,D,33.60705649568835,D,C,21.600721682370715,64.55635280660113,B,0
63,Other,A,-159.55470325446456,B,D,178.85126853202084,E,E,94.79160322877807,-103.95975236612793,E,0
51,M,A,22.932328184517615,B,A,142.42550221573012,C,D,101.43689690069672,-7.500207166351569,E,1
25,Other,D,86.77307039311279,C,A,359.6995951913549,B,E,90.45909243257059,40.66151512853947,E,0
78,F,B,116.52494033148007,D,A,3.2797585362716326,D,D,20.445984470450508,-100.65035931574609,C,1
33,Female,C,164.52297523380358,E,E,141.47399909998967,E,C,-5.46527776933733,-43.56014146133613,D,0
57,Non-binary,A,9.461046266302473,B,C,98.88318273601803,D,C,16.337222098709812,-22.03953346121701,B,1
72,Male,B,95.80013944876343,B,E,-3.829017998213206,B,E,70.45549275278776,-181.5635015416713,D,0
70,Other,D,28.460970342908247,B,A,-3.8589823176228792,A,C,-0.4774997465211318,-9.93294548547294,D,1
62,Female,B,-143.36799079641455,C,B,-214.86358559698462,E,E,0.9183295732583654,148.87738223929173,C,0
31,Female,E,16.92032644489884,B,B,-34.93526525966823,C,B,34.726516777140084,-52.18388742234124,C,1
31,Non-binary,E,-118.52990731667481,C,C,-35.82332094371945,C,D,27.379361716945056,154.99235847016294,E,0
71,M,C,29.678621149480357,C,B,160.51159297588467,C,B,55.084449559067295,-61.06747469242389,B,1
53,Other,A,-4.198008399764068,C,B,190.40007327181897,B,B,-43.16573534061255,-152.9652786943943,A,0
55,M,D,38.55052514028572,E,A,107.09023491078038,C,D,41.850375265070134,49.32025547745989,B,0
26,F,C,88.66357347987979,C,A,-170.61130746612244,C,C,35.42790407322878,-141.98803076041926,B,1
27,Female,C,-231.63668453109983,A,B,-330.5190861416706,C,C,93.86245934489706,-79.9835267093727,D,0
36,Male,E,69.57923713004371,D,B,-104.63291121404843,A,A,98.34340838049515,-56.76503890067737,D,1
77,Male,E,135.46487713982057,A,A,-138.19201642639754,D,B,82.75112229758425,79.13029703841013,A,0
46,F,A,-274.03912759623404,E,B,-43.69385422466504,D,B,5.513835465218322,-32.99917124087195,E,0
55,Female,C,97.82883138249522,B,E,-6.268825919026478,E,A,43.090639623477905,-24.186689612755142,E,1
66,Female,D,37.52150467140415,A,E,107.71980022565289,A,C,-38.573324283834445,12.749074259415897,D,0
55,Female,C,40.44143436011262,E,C,84.37529126305911,A,B,54.46717401494862,138.96598695084813,C,0
40,Other,E,57.65071862022365,C,D,-94.98254126471798,E,E,58.33140976268961,75.6577260685352,E,0
25,Female,E,-186.15780572776137,E,E,102.81821652454866,C,C,55.22661269780412,91.75341269449069,E,0
56,Male,D,108.8385094894549,E,A,-16.80484754694603,A,C,91.58973699905675,-174.3312035096852,A,0
34,Male,C,245.50327325776652,A,B,-126.81951634561092,C,C,-113.06541402264607,-20.46759578159112,B,0
68,Female,E,-114.32049619768296,A,B,17.38037779636958,A,A,-38.11291717983005,213.60324902176023,E,1
50,Male,A,-128.4277329763925,E,C,-3.0908344871708864,B,D,0.041721651383382165,-146.7395999851354,B,1
37,F,A,-29.863011460643968,D,C,103.57865383574433,A,E,2.6612203922247515,-60.725812106287215,E,0
63,Non-binary,C,-32.600806355324465,C,D,64.41995803890134,D,E,-25.6553959869415,86.90452430945426,C,1
32,Non-binary,E,263.27143726579374,D,C,208.49441767782216,D,B,115.29865401090808,-6.828756078025319,C,0
74,Other,C,104.45603694962371,D,A,-114.30421416688876,C,A,23.09327041788739,-87.58398113616677,E,1
42,Other,E,102.45520309869845,B,A,-231.14843733916177,E,A,-43.56417091850259,-130.30733050086528,C,1
58,F,C,49.830009123409354,D,D,-28.830606543045327,B,B,-128.1766049918253,202.95305732231256,D,1
57,M,E,-142.2663223010308,E,D,-100.92207213278168,D,D,-30.69480632891615,-163.8850635665697,D,0
79,F,C,72.45457183588884,A,E,77.6909685352224,D,A,-62.5550310913359,-133.7341258948094,C,1
27,F,E,-58.52665242812996,D,B,-160.89428756001067,D,A,60.39557721214738,118.74991399923402,A,1
66,F,C,68.86685447373033,D,E,45.75190225776327,D,B,-126.3333846233019,25.35322694885099,C,0
75,Other,D,12.688685517517412,A,E,9.288870861221657,B,E,158.550240580072,-149.87780519676582,B,1
55,Male,A,62.00581570554588,C,D,-97.17998618848603,A,E,115.27137591717276,139.2006872088825,B,1
60,M,A,-148.22412293573774,B,D,36.01528704518431,E,A,-210.66659832211005,-238.78005856483085,D,1
20,M,C,-137.4938382778217,E,B,-8.484064701417452,E,C,-48.871495012816915,144.99496078939694,C,1
47,Non-binary,E,-16.39659050661284,D,B,-0.2857727680183139,E,D,-100.60031620020395,-57.73017240556852,C,1
69,Female,D,134.26366431877463,B,B,101.07833413591649,B,E,203.74118812103723,-48.44603291105453,E,1
43,F,E,-18.106687211432767,C,A,23.169514904973994,D,A,127.28435811572525,-69.21713064041703,C,0
22,Other,E,60.98443191771676,D,C,43.666064695114365,D,D,92.27359817006253,-73.62258632114153,D,1
36,Other,A,-42.34204201322793,A,E,175.09955344818601,B,C,-37.62143692571117,160.48939593883546,C,1
51,Other,A,-73.81998825050272,B,E,-63.15482935087387,A,D,190.14113319101406,-101.33748779360778,D,1
68,Male,C,1.634271022585963,E,E,223.08796988130902,D,C,89.71252327829293,-19.673082011464434,E,0
77,F,E,-71.26806504650295,D,C,12.14114231416354,B,C,-100.74110169153332,-45.549161192565336,E,1
22,Female,A,194.28963420872054,A,C,-199.56762081610785,C,A,21.39240604890445,16.49360280397394,D,0
61,Other,E,28.768132410411486,E,A,80.55396533406332,E,C,-214.55096608379094,73.38234092406935,E,1
28,Other,A,-75.20202059722102,B,A,-8.770393034766212,A,C,-49.858353940710124,-21.696251984126285,E,0
70,Non-binary,A,1.132992947544906,E,B,5.55343640449438,A,E,-61.0947787160654,16.68226856518294,A,1
51,M,A,-72.47646991814956,E,A,-192.87762214632437,E,B,10.361062716901568,-200.51217434733735,C,0
35,Male,E,-144.37725797571412,B,B,-99.6086154698944,D,A,-282.784231080197,90.39067811804729,C,0
73,Male,A,48.20277707071522,A,C,28.371340024609314,A,B,91.0398508144182,136.53554826173576,A,1
30,Non-binary,D,-11.76523364400112,E,A,-27.858775424624266,C,A,25.840569446039286,-66.2052286766633,D,0
31,Female,C,-159.26760096287992,C,B,-37.58121812795483,C,D,-65.63038967225579,-11.045819065564618,C,1
69,Female,D,-70.24392428569473,E,D,-141.2643767340714,E,A,-56.63047047607173,92.56584427601418,B,1
24,M,B,-63.97168056425049,E,A,11.723516929641425,D,A,78.41445514478784,-230.53122948009994,B,0
66,M,A,-61.394005217590234,B,C,132.37445615049475,D,E,198.89640328146828,-161.19764225378316,A,0
73,Other,E,81.9186681279044,B,D,276.4725877625761,B,C,74.8398082151049,-39.00684234869915,C,0
25,Non-binary,B,-158.89799386686198,D,E,11.53799000329341,C,D,77.37694678066373,193.59336598192982,A,0
19,Female,E,-113.58599539311581,C,C,126.4807051985727,C,A,39.856884931996966,49.26952491070406,E,1
65,Female,C,177.34729909204873,B,B,97.05843298159684,B,B,35.02152360255452,87.54105500175277,B,0
23,F,B,76.85390435779743,E,C,49.815448584945244,B,E,-111.80058451963984,18.213104202084597,C,0
78,Non-binary,D,48.42736851385416,E,D,90.83093124679574,D,C,-97.71502009990772,-92.63807141260081,E,1
72,F,D,60.66655829219481,C,D,132.50205320191444,A,A,-8.953380407455795,81.1718405820053,D,1
49,F,B,-2.091755363406616,B,E,-29.92199475632961,D,B,-195.21869627392655,96.12407841155675,A,0
44,Non-binary,A,-50.103817102016826,C,B,-77.15164257524528,D,D,-125.32866366543219,-70.07810488885468,A,0
79,Non-binary,A,167.33697069770886,D,A,-37.038050175583756,B,E,78.37289433561787,34.426076844073734,D,0
67,Male,A,-97.02724526747315,E,C,27.038709259523507,D,E,-58.551190149362434,19.577091052211873,D,1
34,Male,E,-138.89855990151986,C,A,-50.806099957178674,C,B,-36.27393774531621,-15.037019365883847,E,0
19,Other,E,158.99980269534743,A,B,-143.36990350994324,A,A,-96.6929491341076,-97.98520599697876,C,1
60,F,C,18.673860286157364,A,B,59.52121891010941,C,D,8.762796173705697,185.48675661595843,D,1
69,Male,E,42.180569400033974,D,C,-15.450684331801876,A,C,-25.703546271883372,-53.27609374621256,A,1
18,Male,B,-106.77878989253553,D,E,-37.40515118083205,D,C,-63.67964918283633,-29.133462401943895,B,0
33,Male,C,-127.9206317867882,D,A,-185.1707666056173,B,B,0.631287800526781,-38.480174133241086,D,1
62,Other,C,-111.95163033973894,C,E,-61.67611616474022,D,A,-200.1154067714862,171.58632946869025,E,0
19,Other,C,178.01429182629292,A,C,-142.0915143151112,D,D,84.24609062527914,16.109202566041517,B,0
70,Non-binary,C,27.854193397744304,E,E,-41.3035470560434,B,E,-137.66718300591384,17.38450756169566,B,0
79,Male,B,66.26116425531873,E,B,-231.50441088820887,B,D,11.05895337881655,28.274085352757066,C,1
33,Male,E,53.815128229793466,B,C,173.9255605424115,A,B,-111.08300433314812,90.16734963387358,C,1
34,F,E,-109.03543741237804,D,A,13.630678183337242,B,E,102.65670493942578,-35.103694052897104,B,1
31,F,E,14.596454018517704,A,A,-94.36681531393558,E,A,-18.52806949269646,-182.6515198738744,B,1
22,Other,D,-109.75332315109078,A,E,-111.96795509253441,A,E,98.44311251328664,-94.85729215418468,D,0
