age,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
60,White,C,109.79880935718815,-69.4248322918396,-74.74764441040854,-41.61017737720213,E,-77.17359088618312,1
57,African American,C,-138.18187811984524,92.26782661452445,-188.5558246028055,122.4165798784894,C,35.05046895454292,1
43,Hispanic,E,-32.09929874782922,6.539020181965179,-3.2552430761495645,-139.48588721530498,E,-128.01655373686918,0
60,Other,B,-117.74511810307943,-2.002831881751836,128.75578217691498,116.48726286473664,A,95.55725356608181,0
34,Hispanic,C,81.801987032032,-91.93773969197477,-24.99970102431772,55.57680454050288,E,139.04463735650094,1
28,Asian,B,176.93098967384375,-100.89326127051419,159.26927074683027,107.07093210512491,A,10.704055394554585,1
79,African American,D,14.165175635198771,-57.112084982875764,-125.0084613671125,154.54610185237783,C,-58.947824314115216,0
42,Asian,D,110.0072462392169,-66.97853484075262,-118.64692540020754,-122.0036867659549,C,118.23646786266416,0
59,Other,A,-20.776571101671664,95.7352296734174,-44.329525332473615,115.73436333769635,E,75.48137247420614,0
59,African American,A,-106.00050645942444,164.9692740746445,-34.41009038846761,25.87274396434311,E,24.751249619258118,1
18,Hispanic,E,-66.25507660198456,-43.3457664217681,-27.12822481713708,110.37262049765279,D,33.69008964894693,0
67,African American,D,-79.34056202940857,5.728114333202998,106.77414107435384,-46.03055536073847,A,-98.87610439207486,0
59,African American,B,-5.32420252704121,75.37693130613373,-36.527436557263584,-238.75451485230937,A,-183.00072540285902,0
71,Asian,A,-191.24400546245994,42.3941048229458,104.47419919965277,-22.020930036606984,E,-21.881741832149086,1
61,Hispanic,D,31.824835333544627,-67.07413342514114,63.836600346699136,23.738212576706893,A,-198.8088667509562,0
55,Other,B,-195.6275305072841,73.71482852301519,157.42849234671132,-64.91013913835455,D,-140.70456401025234,1
25,White,B,15.23556851252633,33.85308682944236,-51.405806602879245,75.1559998716098,B,76.33838701470039,0
59,Black,B,-94.90830391466969,41.82601894245595,-47.099530326931585,-41.33699614905774,A,8.662404367132053,1
43,White,D,64.29058650210412,-42.10796912223306,-71.5309593121295,-103.40206179527223,C,-88.7809206052543,1
58,Other,C,-70.56131255427083,45.69622580866003,-27.208982289839202,62.43437843200624,B,-33.05928076462397,1
63,Other,E,-7.948167702970792,-40.40695526311386,-81.76335808260706,43.09291746927575,E,-97.59213843176569,0
32,Black,E,223.3948412700226,-5.962732933301295,-14.513974228263265,-34.259454362868816,A,-129.47187768294043,1
30,Hispanic,C,46.673491332663154,-255.67328026627894,-48.18705470704197,-74.66105766819426,D,60.393853595748745,0
32,Asian,A,-149.6801333764817,-89.61405328851025,-47.32033114652749,68.44293026109854,A,-38.21435028012864,0
45,White,E,-47.746576522154584,-14.189689506685149,53.0856483553943,-67.75906227501568,C,-28.591977375425554,1
70,White,B,-34.89808590923237,76.70315310344897,-21.58958756905774,105.51210039347332,B,28.618911820378827,0
37,White,C,-45.55578558761267,85.28789642533859,-207.57796757926377,-79.00608452486088,C,-24.915307813614117,0
44,Asian,A,3.9094165551367044,20.740871158111773,-12.178252459019573,20.084419468217988,E,9.145364599135455,0
24,Asian,A,5.757632396248232,51.060865808584396,-115.70584059727625,87.78103322312144,C,216.2182121957227,1
74,White,E,140.96637703425475,170.76977014860358,-32.07793408660317,37.51689069139507,D,52.58436350115441,1
63,Asian,B,29.116480477370683,100.77289199556753,101.72040478459816,-220.69577187410766,C,80.57184700808614,1
48,White,D,12.377112742202524,-108.46937679785462,32.27657539375432,56.60165909505527,E,-64.80788836711451,0
74,Asian,B,16.71681570735323,-117.01103677414864,102.08711521503902,-33.81500258057585,C,-4.132947420093928,0
43,African American,B,49.45536596234761,15.304422599259143,109.46210413679012,102.59921881828322,E,-9.455949256093128,1
24,African American,B,24.070870838703748,-189.89182712887654,21.51551899777076,-66.01734787405002,D,-63.765861861939065,1
30,Other,D,-146.6838384130194,-30.640683295977166,-77.84718148713546,-32.87086733450453,B,-107.11623789306985,1
79,Asian,E,33.91164434750851,16.750139278925687,-21.942975728338286,33.03427415236343,A,53.540156055175544,0
62,Other,A,101.60395568890235,-54.47281535123124,38.57657234823395,37.88656504911063,D,41.847929131434825,0
22,Black,C,73.34132493732142,125.97620843102497,125.46660665352567,20.488577065255853,D,70.42484463260728,0
36,Black,A,24.038955562828402,116.81137559405094,-119.7670973115011,18.645397110702287,A,35.998171700665914,1
42,White,A,-126.57228512303529,179.27399083326583,111.06281777157191,-8.014181223136818,A,-101.55290659614809,0
45,Asian,B,178.54594250145607,-81.20368882850399,-86.62382706464791,-100.36671951320186,D,158.38717101331056,0
27,White,E,-152.14248111598602,34.57715128020505,-126.16367955348777,-154.83883604133962,A,6.189294660857122,1
53,African American,C,-120.81346362290273,-128.7068291214576,-154.45867822763023,-138.20224454014638,C,-33.90538736813846,1
55,African American,E,54.6914577629967,74.19949182443308,-78.59501513361216,46.467391379565385,C,-88.60457341142082,1
61,African American,C,8.033334846660344,89.64433987072898,-34.352983574464844,-264.18760055617474,C,9.910364713795211,0
71,Hispanic,D,65.51121738244994,109.8466366075536,53.03217464311517,132.81074596751134,A,-93.37989260874772,0
45,White,B,105.54733283310532,-37.744999335597456,56.30776154424212,-149.18688530478906,D,80.94672350663042,0
50,White,D,39.56304827166745,82.28582803832627,-190.34895622819715,-208.38867762000413,D,-60.77738809329579,0
44,Black,E,-19.305499796940488,-36.07514203733298,98.00186343816894,-69.0724834318613,C,141.73042173769664,0
57,White,B,254.07848260138076,-80.14863808392117,25.69794840291181,-186.36138141702062,B,91.68925104834739,0
52,African American,E,179.7276915599318,-37.19241950831434,11.266858070097342,-115.40748395203208,D,175.73772301616668,1
45,Asian,E,116.32852493090738,33.825902795875415,-46.10161410692716,65.92884717049769,B,4.2649378210394735,1
29,Black,B,12.718847241348378,-12.17552711928468,0.15980279485225343,-25.211213685266966,A,4.08088609303581,0
37,Black,E,50.08348404268001,-34.99358733136896,17.97353402271344,-87.46752975599834,B,-27.706085109134506,0
72,Other,A,-10.612954542728906,-60.41498632975977,-21.22424027734382,106.39230562884579,B,-23.668058568393242,0
72,White,D,-70.99107748631911,-158.29839519901012,-36.67227752243029,-18.33756297526545,B,-4.677561397829501,0
47,Other,A,-97.85813706212812,-145.12811114418807,-0.6918294766747481,-77.8799875461462,E,-67.73168150296,1
20,White,A,-76.50042481993971,168.49547312952387,115.53344814509711,-47.64050967908726,D,-58.28104831840915,0
42,African American,B,83.51318687346017,20.61842994262319,-228.05926398770055,-45.8052086250379,D,74.38166004961835,0
31,Black,C,82.78085501724175,-11.002530007474027,-78.69435638155583,-89.9884366022494,A,-57.079875806377956,1
38,Black,E,-112.75572154432109,13.889114766800203,-50.15297674565373,-217.7093804643404,A,-55.081103602504044,0
58,African American,A,-14.423926151573216,34.00255047324713,143.86585825613884,19.205002853809113,B,6.077091996809934,0
76,Black,D,100.89958443759824,30.91561081348259,-91.54445762572396,43.35283403172706,C,22.70788482654152,1
24,Asian,B,-139.53273076300383,-46.3774057968879,5.679476424304738,-93.82503088534435,E,-101.43628717416533,0
75,Asian,A,111.35472927388356,-165.6107699357644,-95.00040296238433,-31.374276002299062,B,-23.449576780468206,1
66,White,D,51.96022936729634,74.8786015695877,2.2030186322815006,-121.5548115286679,C,89.62680490108922,1
62,Black,B,-34.750420542770605,151.6563548920904,27.413607304174647,35.63288064600545,A,-66.61535038214882,1
57,Asian,B,22.372086546325306,-39.98812292358136,-147.1848816907013,-65.42458548813029,B,-170.23113191902078,0
53,Hispanic,C,-34.266697069917456,-98.00662048336382,181.71903974037394,-90.05386451682413,A,79.68717399225802,1
63,White,E,-68.67667064346453,55.39587892691462,-14.098026665676755,-33.83583652147562,A,-72.66185626772373,0
41,Hispanic,C,25.671972751184562,-10.9823541832815,-14.081949810702179,51.33775495953486,E,99.10772352213537,0
32,Black,A,55.03081462926743,-187.06775886725075,202.15139154104142,-124.61406126428545,E,120.72191760284451,1
54,Asian,D,3.3356876502076664,-76.52794992704409,78.15152594284666,19.7323251338881,D,149.40381350401722,0
31,Hispanic,A,32.01919800781749,-62.48440613474466,-61.49692655642463,-103.8569919202787,A,-123.19896050860604,1
74,Other,D,42.35722095068047,-78.62528202929342,-69.38451614599536,-147.5503709880789,B,46.21968406173281,1
51,Other,B,-52.834560485864465,18.03377490598141,199.84476493718248,-51.61512070891219,B,38.96656136994541,1
25,Hispanic,D,-16.872661009331335,-55.22458297896596,133.25732312105444,40.6821937720887,A,87.97936678326371,0
59,Other,D,-147.424132212679,-53.87138060066143,-63.97689147833522,179.7432608079136,A,15.476911488779796,1
41,Hispanic,E,-40.75934538105595,100.24509942776079,-188.49710733322888,-58.55198766715588,E,-32.265975706850675,1
23,Black,B,42.78714244873193,-54.155247041671394,50.20054735390208,220.0625538100355,C,-92.73467118757935,1
22,Other,D,92.05997958509418,43.81434754933302,78.2305752599988,22.220073209636734,E,18.85507479163568,0
69,Hispanic,B,-79.12730435240375,123.02076789308707,28.700663419669613,33.05302916136896,C,-26.790104513423568,0
55,Asian,A,-28.668521638804066,98.3347387922793,117.20959696888514,102.62594569299472,B,17.983912147649363,1
65,Asian,D,44.485807395907344,-19.90238564509353,-149.39710162389218,-23.29841471253877,E,-272.51350165932996,1
18,African American,E,113.71799206865094,-133.08106616719672,-35.735819754547435,-1.1244253730166005,E,115.00133354777735,1
76,Other,E,-18.449907452012976,-181.38348454501724,74.78147591280724,188.8143442269001,A,185.5221524445117,1
70,White,E,143.47309006156306,-107.33711775389429,128.77873598090721,-26.486326469371612,C,-53.060919341017275,1
27,Other,B,103.6304979757271,222.82858922254007,-43.27837319310694,43.1368321771561,D,-177.6571672126189,1
62,African American,A,42.4667312334925,84.64678091059368,-122.93237408221887,-75.26631641184058,E,96.60958815618824,0
42,Black,A,-34.64465111217436,81.48154880051521,-131.91355667472854,-9.918358832079525,A,-3.710797251619755,0
41,Black,A,-31.181234807603097,16.35368029523467,-88.64847837278326,-108.80145598298678,D,-141.8963541489854,1
23,Black,A,95.43742021982091,8.231357089334509,-145.86218385385231,26.31345571158502,E,209.10567151099642,1
65,Asian,A,-47.42746137526058,23.61930520091605,140.13484657988445,-73.85479330263846,B,-69.36859108257744,0
25,Other,B,40.18845792395353,-117.39122888303508,-127.26662141319242,27.015871740162307,D,79.58691272527645,1
65,White,E,-257.68836446161276,-3.799613020159318,13.009052982866876,6.320166569821755,D,22.520140092257286,0
42,White,E,16.456891846740092,76.04748095604292,60.06736377575663,61.64253778860829,A,-30.885503555298822,1
32,Other,D,-99.74622337470208,-15.954353056774414,-34.28767665358114,-22.30879366845698,E,87.84916173960792,1
26,Other,C,52.536845228616755,-23.169984828985413,-93.95281995806411,77.27772954508576,D,-81.43272181777223,1
58,African American,C,66.75482205029299,-63.56191728326237,47.999696003340695,56.48539536009285,B,21.959573243032988,1
43,Asian,B,-83.90172099350865,44.46655144752884,82.73227872674042,-93.02002246237944,D,32.09187760429156,0
63,Hispanic,A,86.21124250513941,-51.367025764271645,-163.08671977724185,38.970923206324635,B,-88.47148632314469,0
64,Black,C,-69.62801475589768,-14.606057665092868,-41.41209423802145,9.855596111822246,E,-1.7258577580676817,0
45,Asian,E,-16.714265583450285,23.28613573802509,332.3652411260394,-21.646104226757338,D,110.87287907981501,0
22,Other,B,-59.06580215404665,-12.827169855131427,41.126090976868994,21.81064733146155,D,26.831220060671367,1
67,White,C,25.238293201397706,-51.17212643863627,-88.29989239828915,-3.869932737301681,D,-17.510252308743635,0
68,Other,D,-85.3461006254647,-69.9995071916248,56.963848225851564,-88.54771143073982,C,10.303523667002173,0
57,Black,A,21.235580362910344,116.46816982122078,19.885980360373846,46.246777998657976,B,-11.230053890287833,1
43,Hispanic,A,-1.380892108324244,84.19205610483003,-151.92206386309482,-77.4436882766673,A,116.16195525023694,0
47,Asian,C,-92.5399305694252,-285.4714425720924,-23.357317521334974,116.67649656058825,D,72.72167386128132,0
47,Other,A,-66.29404964902393,-63.61111131218693,-37.816813889593384,-88.65123154098428,C,-43.80907881976428,1
67,Hispanic,D,30.263819583677225,157.04007783202246,84.8636157509537,-86.34503038726314,C,-24.517121590116965,1
58,Other,B,59.85253144641687,-25.462710316244593,98.52630586943839,2.453686498486089,D,136.0636755896324,1
54,Other,D,92.53723876479233,-144.7417557068119,-104.45814951548465,1.215321110593121,E,-11.223796237143633,1
62,African American,C,-0.029495661058469434,112.17868219588351,-3.839941968634046,186.28820709656227,E,24.294105813989642,1
74,Other,D,-63.75017333402765,38.619923701151784,-139.9332936712866,40.42105621451496,C,-56.53222707502527,1
68,African American,D,67.05359730603212,119.5871276696123,-8.266431347920705,36.43737366548174,B,74.13269225946124,1
25,White,E,192.39605091468857,160.2978456733424,18.982826260825917,40.392508919654404,B,-73.79282938041574,0
60,Asian,C,-57.71580006452904,-214.12843780068576,47.96028733700505,137.8901409111753,C,-41.88853943577562,1
30,White,D,84.49927291768329,87.82457337480966,-90.26049692556167,-12.50813686520952,E,176.6122149163587,0
57,Black,A,32.38492454178352,-33.94416204020393,-231.2895890596478,-43.1577055501969,A,59.8448499723603,0
56,Asian,B,-8.651065661353725,95.40465069949614,55.13045538822573,38.11413033834704,D,-69.79504326750083,1
70,Other,A,-2.1864456682020563,-102.48214351719369,-7.610092982502636,18.111316088501404,C,184.15509279319667,1
42,Asian,E,-55.009990647757014,107.98190419328304,26.835214081981395,-138.93644123116653,B,99.46728941284276,1
49,African American,D,95.93467000228897,163.7376923150123,57.23037187745097,62.54499659690994,D,95.6890940446548,1
45,Asian,D,-101.06011879244654,30.909433532765895,114.68994060869252,16.26932503102887,A,-53.67972341087518,0
75,African American,D,6.940607548902329,87.79359650676895,18.90266251860144,50.672907626865715,E,-61.37694815578703,0
20,Hispanic,E,-85.89780593707953,4.744210283618024,96.47831088794297,-136.9499582339511,D,12.147304962547697,0
79,Hispanic,B,-68.47531165511333,-175.36933661809985,10.142210059984732,72.06404228242441,A,14.676047930735454,1
58,Hispanic,A,38.07653757745685,86.7863572388865,-34.242741191843905,106.53913711442806,C,-65.20066754458627,1
74,Hispanic,E,52.63353898589238,16.21740452895215,48.64060285755372,-41.86934900599693,D,-165.30779625701953,0
78,Black,E,-117.49741783954035,-112.32146532338274,34.678904162693435,-100.21331904906697,E,19.01266899309809,1
26,Black,A,-82.58816827189051,-66.36823816246708,116.30590630475814,-2.2987748927747536,C,19.967604084098966,1
74,Hispanic,E,-43.397063559605584,0.244228255748185,136.55185111168552,46.49810478923748,D,-3.568427502499279,0
22,Black,D,110.77333172545995,71.80597442886014,-42.97313447473618,16.83580256615534,B,-21.65460179458488,1
34,Black,C,-31.386566265620967,-156.15121535530332,117.52978291062865,13.343139942948318,C,-87.57782817010383,0
29,Hispanic,B,-156.09240230221334,34.43076227725272,151.23738977437807,89.65162026901994,D,166.2375636891712,0
21,White,C,-250.99142305419028,-93.82907651621677,-196.57294854163257,166.22232273607307,A,-43.20518849261208,1
71,Hispanic,B,35.98435928838288,11.687116455021492,2.4018713263095113,106.62065566960628,D,-223.93504693728556,1
29,Asian,C,201.65735917441373,-124.44867490279054,-35.720677705663086,-42.595366075022476,E,-97.675927430344,1
59,Other,C,82.3877292426006,-71.11862435264769,-17.61746862728438,-79.62730173940645,A,145.26453827216645,1
77,Black,D,-209.45942961564614,72.21322799293685,-76.94419433611056,130.44009195012646,E,-218.38781679234788,1
43,Hispanic,D,26.471442162557818,-43.814644823540355,-106.58375120345191,40.830802628352416,C,-102.5582242987731,1
41,African American,C,21.447289551782152,14.478340107405192,-86.22961633270613,-209.99880509999568,D,-51.49064418629714,1
22,Other,D,184.63015250382912,-16.950762754727695,237.1670740002389,13.835024855126871,B,-98.89341505144874,0
64,African American,A,20.782674126024983,-188.92394174371321,124.79213032379752,135.5441375254104,D,-2.802360638842009,0
38,Asian,B,92.34599304256844,85.35285077171707,50.749955176989424,-99.12698305588108,A,-94.35134807891,0
76,Other,E,-22.56396527059304,-26.009479144561254,77.24847234794034,48.20852467655039,B,-3.9922712183411297,0
25,Hispanic,A,-68.59660143427215,55.600140907890726,93.63548978481224,73.12038096293017,C,64.31940321047688,1
46,Black,D,-190.93633437413826,-44.24133472533203,-91.84649257289863,40.94965308890426,E,-107.24018254613429,0
28,Other,B,-36.24807793124384,-7.821113008294521,-90.04115928044826,83.35300586323855,D,-25.4004617889038,1
31,White,E,31.25095519572269,-96.28248659479254,-163.7225512279949,-64.51965299356293,D,39.79215973604178,1
25,White,C,123.00028378507768,86.51470301042198,40.75948568053993,50.90229673900348,D,-129.69066954986454,0
35,Other,E,254.80835498555464,73.08537495478447,-30.15470549748054,-202.60253714782746,A,-130.70280031013186,0
62,Hispanic,D,-51.52560182173437,87.52852413697013,142.82051072347903,-132.8508403928043,D,-80.34465316291566,0
50,Asian,D,-12.354457648492197,181.07338001038192,172.52959122263138,-25.497718970979538,B,214.5905000034222,1
47,White,C,72.73095621794636,-9.529424935107983,-48.42381078576089,-80.73111330907136,B,213.61872595182652,0
72,Asian,A,54.7339388058727,-53.40636400123012,-41.53182822280654,-53.68891752706955,E,229.87992084012473,0
76,Black,B,-71.06649253041083,48.69373689891478,129.74317658833735,57.241250217748686,B,39.37388867209747,1
34,White,A,94.10981198878484,44.22101094821812,50.50093926420012,20.385079003485863,D,-187.32594581485546,1
53,Asian,A,-97.22210658245896,9.961444484727728,81.02377087057626,170.64250764461357,E,56.84731886494683,0
69,Hispanic,B,81.71315842667761,68.96361961736602,105.3039963806317,213.5243163391055,B,135.9704173535987,0
55,White,E,-172.04237409851353,132.5350668011495,77.61265729006188,-82.40438080656723,A,105.29324786871297,0
54,Asian,C,113.86995509596942,-15.776512102922712,155.1818604688517,-100.63815057644057,C,115.21027805130686,1
37,African American,A,-32.09133566232198,-174.658844206197,19.889956367381693,60.55660330492746,E,-69.24742387970394,1
33,Hispanic,B,0.797488844802904,120.89778511774378,72.12377530017781,71.05999644578284,C,-62.57640354092982,0
63,African American,D,-238.30676847232374,-158.0498270890533,-47.13716636120027,184.7461838472217,D,-0.5186722469716685,0
33,Other,A,36.136265260733765,-110.88585560916924,37.13908762012072,-172.65177993809516,A,-102.71817836095254,1
44,Asian,E,34.60100400312785,20.36144121817238,61.10757001805829,199.77282617725388,A,-3.9710017456014377,1
45,African American,E,175.05530565061792,-99.39588739173635,192.51614238069894,-149.76068315927472,C,31.622581750260707,0
29,African American,E,27.05606135989248,9.513998558615862,55.32267967012521,52.94973305009686,B,23.930210695911118,1
79,African American,D,137.7854435479912,33.01546126030823,119.56100577427729,-2.6997584632955665,B,80.96919541698392,1
55,Other,B,-59.06994360088359,-12.88966058975462,45.02499640773294,-219.0218871354586,D,-6.812811007031399,0
28,Other,D,262.7967088770935,-37.187681987409185,51.88812378540947,-78.82171288863033,D,-232.99010255683012,1
19,Hispanic,D,6.59615540949106,-10.368360159522654,-97.54194555349902,-12.521821744746381,A,107.35877497186719,0
43,African American,B,16.651061080101172,63.45364766966905,-30.685989033073525,84.23100528116419,C,35.10382610976037,1
44,Black,D,-46.50405903312958,175.48376640238587,106.95354075425334,310.19695004083474,C,14.208394194509136,1
40,Other,E,118.05577126873008,2.7728673955470855,-20.93764152752766,-36.706298001327276,C,-77.94624381357127,0
66,Other,D,-41.25457310314004,-12.102260863993022,-172.21515604157787,21.73021294537403,C,187.7319098876723,1
66,Asian,C,76.72409689364646,-41.62655180659443,-11.760521817859528,3.286550395411296,B,-143.18577386122385,1
29,Black,C,88.38958498198916,101.7076528979719,62.24498360128763,19.261723635251176,E,-37.900084421815336,1
24,Black,B,103.97756083706255,-73.52736012912825,121.45304277964468,-187.78548051172567,B,1.0904304838796601,0
46,Black,B,-121.86179822061322,-70.37145923907413,-139.8034256801071,51.88282206418611,D,53.76419596892952,0
28,Black,C,192.18900024060443,8.10870922128765,58.053988227326904,40.748279996935835,C,-96.5564643126281,0
20,Asian,D,-104.2971281250058,56.046031036156855,-14.821288276756642,-28.091062250285198,E,37.60485351989538,1
46,Other,C,-39.63686968079407,-11.002692994613398,-125.13778421779801,-77.61490916990289,C,-115.81301528455509,0
31,Other,A,-34.20869309944732,-5.760312978291048,-55.963080072440796,105.40420227334717,E,70.91466719890444,0
78,Other,A,-15.029705856639472,144.92410836513002,14.837695145442845,-27.115423162566305,D,-57.8623305540478,0
22,Other,D,19.120071918945637,1.3890133812232812,72.26435763962556,-61.417970199838265,E,-47.16648659495712,1
24,Asian,E,38.31836504476031,69.48110694759575,-78.45657233908429,-78.09599421021403,D,245.81186558079494,1
54,Asian,A,107.68910716384083,65.22862588311253,48.68852865754493,-71.18558591021407,D,52.4773332896003,0
23,Black,E,73.76467463758917,-31.753528057651508,-55.4474860982571,-127.7447165384719,B,220.98938319478196,1
24,White,A,48.44618812477976,47.13619369201273,-33.94659454390876,-10.834781195375577,A,-76.47829602273025,0
49,White,B,95.88553870997923,155.12878570674766,-10.478990391747415,-5.7255182815547085,B,112.43674080980396,1
72,White,A,91.19463319450169,11.838091567414379,-266.1649042051555,-9.004134799680449,B,64.90919093492691,0
39,Black,C,82.71177836056597,238.64352700265636,-37.32786426301973,-39.859426277083955,C,233.4656823134861,0
21,Hispanic,E,-2.113227433561481,25.56783270897418,-166.08852723894466,130.5620212839582,B,6.8936610031006,1
67,Black,E,-107.23995240720234,154.82841682299932,-109.01467837528047,42.96026925799866,E,-62.1114814234336,1
75,Black,A,40.77336875224629,255.4026007413008,-35.423899549785446,21.5557925455827,C,51.58782069925812,1
52,Asian,C,79.13707004974589,115.54996469202314,-85.89848561375877,49.983130338039985,B,36.94273565713303,1
54,Black,B,-38.52758509799122,-137.56018135487918,-16.55219482482614,-22.862646190932413,B,-85.54185039626091,0
74,Asian,D,62.06367288707747,-46.17408744454018,-6.567665879904997,101.42241685475013,D,89.71556927344248,0
52,Other,C,142.14049738337783,-65.60425036980028,-158.75131651465574,110.11410894901684,E,-148.8690282441394,1
61,Asian,E,121.90632650112465,51.817350169577146,89.158222101369,-42.56502433919061,C,-176.01289135688938,1
79,Asian,C,-18.531538879971635,80.76139164170394,-88.14504020913715,79.58317691101458,C,-48.11016586651352,0
74,White,D,100.2930339891962,-76.8482643401864,-35.730774441551425,-51.19959043572735,C,61.06265880503782,0
33,White,E,10.417016115786803,-2.027580403019808,93.8329865864872,37.17103128497447,E,-65.84378694979472,0
74,Other,D,52.60816851860653,-6.765452093572328,-175.68954992325976,-63.46348900947616,C,101.4320090787222,1
41,White,E,154.04922752218678,54.07513036932925,64.4561901707213,145.5156066481522,C,-53.3440655334359,1
55,Other,B,30.276601166629348,-56.15258625731231,-29.995878105703483,103.14994245046123,C,-131.92152030392757,0
25,Other,D,-122.02638861441395,-54.581663128042976,-123.9481514806499,83.67988159808608,E,-59.50741829188981,1
53,White,B,-19.761965680829483,-98.97333162822648,75.227805726,111.32971479489598,D,196.64950899637427,0
44,Other,C,-49.60287574343459,-103.58465170367037,-23.066056708926332,19.011039801856022,D,-107.51360068323972,1
36,White,C,-43.9477976205907,16.99277375127263,-2.0089568592018137,95.55898078865494,A,-174.56150147362837,1
34,Black,D,23.96882934448649,-34.36523482245727,-136.55888518817852,-15.357952410114919,E,-258.0688480205093,1
42,African American,C,52.919235502252114,-42.73355180945977,39.75296223009063,44.437632164573515,B,27.114087097726436,1
37,Black,E,11.53011978369173,-15.678413382704456,70.17988053597713,38.05520998056387,B,-79.97242824710148,0
54,Black,D,63.02231774169136,-99.10063293967681,-14.50203530094355,104.87074564925285,A,-207.83111358593217,0
22,Asian,E,62.54648476356929,-29.94203738013601,15.51077276748841,37.198974726739074,D,-54.66326600727379,0
21,African American,A,60.58858640735396,32.35831173670376,-60.18810629999162,-153.8671799856441,A,-40.7806728601086,0
50,African American,D,-58.73204039465922,69.93442656199238,126.62098562201689,109.12505076239094,C,-39.53496466894951,0
31,White,E,-153.6545634288203,0.9586604277370155,-18.104955193130213,-194.4058112566381,A,-111.09191709073518,1
57,Asian,C,-11.36372904692709,4.391590322835446,-5.077747493758322,12.454020661202698,E,126.54154579527992,1
31,Black,B,23.86089025365946,29.696447607660208,-196.14829109625876,174.96903236335157,D,1.7899039357008428,0
23,African American,E,20.82530506027826,7.9961049139813545,-24.6166072300743,-77.75022153920813,D,-7.845034677914674,1
25,African American,D,-75.01184235556664,79.71053232053474,79.16445135650379,109.89707302429397,D,-89.72440276021135,0
56,African American,B,-62.58238206605783,113.85907859887025,-98.72221500610344,-10.35557747090563,D,-36.5321428327856,0
46,White,A,136.7899503693667,67.41608379677993,9.838959613440498,-15.064642755314173,A,-63.633065600485594,1
60,Asian,B,-22.458543993887805,-46.04518200863987,-242.32636606382866,56.291038496325505,C,-0.5454273259939963,0
26,Other,E,-133.8519889195592,-34.74844408634394,-67.42597576376221,14.517335216830537,E,-198.7106600905837,0
47,Black,A,-154.24803895636668,-37.687142759249774,86.53534323103335,-87.35832844625698,E,165.39481598599082,1
55,Black,D,-51.505440359912924,218.33042441042693,-73.86320783948005,28.592183265360593,C,159.3409161355049,1
27,Asian,B,85.4731073563537,98.02171000733242,-104.35624083314102,-102.2399398854305,D,28.129262514446967,0
75,Asian,A,-39.721151485694854,-120.86546993145684,28.272209051276025,189.93329022664565,D,-148.1139730457742,0
51,Black,B,-117.34244853462381,36.490065277310705,26.562198708811717,44.84473683834177,B,10.22302820731948,0
60,Other,A,-57.41338018903755,-27.985448594191702,-36.99101624353051,28.31894766620745,D,-90.42265410800857,1
33,African American,A,-126.73201994257309,-34.011730140743005,29.505854475763872,-86.20024120545293,E,-78.0687848678391,0
67,African American,D,-54.24464337341518,-138.0592947144621,-34.44285506348291,86.07963282897191,E,62.29822429053819,1
44,Other,B,-21.232093582702124,46.884602651086276,64.3770369132562,-113.64933301743383,D,-47.13463849884752,0
69,Hispanic,A,-62.8269062594541,-139.37275269202752,69.97629134482037,-115.5198336346768,A,10.576874557035792,1
71,White,D,38.157877748809234,16.8253274728257,-50.983378543624546,7.207478651414998,C,-18.637726871235984,1
45,African American,D,-39.72055838013543,-41.816779296473555,-100.93987877855947,-216.80515819764184,C,-13.997633841016622,1
73,African American,C,45.480804931912736,65.82115883324074,98.86410307130595,-123.94051168665388,E,95.85087973506994,0
21,White,B,183.7314329344343,-123.07070103930393,-137.476571987126,172.43756145511713,B,39.708814341679535,1
42,Asian,C,-141.63195145301944,-82.6292075289626,-52.35472520102129,48.16212058944861,A,121.44911132491241,1
38,Other,C,-87.76142174958056,59.67815064633481,52.20226603447438,35.37117412135892,A,31.344623084534362,1
28,Black,C,61.42324963756117,-10.731926703080514,51.94423260862655,-44.54839029212888,B,138.34556497210838,1
73,White,E,-129.8774733139609,13.016889799704396,-9.81927850100108,-18.325380218289187,C,-231.49171600468864,1
51,Hispanic,A,165.7986989537042,-1.4165813048467568,-171.91591953927548,-171.64867671273157,D,-82.52957655257165,0
57,African American,E,31.77617206437632,-151.40381484529283,-100.0383537567413,23.68473480248367,D,-82.82148150547702,1
37,Asian,C,15.456206782960551,-61.44200176055897,96.78834563365209,-69.06966708169448,C,155.5566710660591,1
60,Hispanic,A,-61.70309987407753,-128.44921858259642,-96.92387527527762,-46.76080386083284,D,50.086187156459225,0
64,White,E,-6.79220608255641,68.91955529073226,19.90840963844846,-40.12642178736229,C,34.8854574917099,1
33,African American,D,5.014065550401137,40.59183852305907,165.57312340068114,187.97497936526523,A,-99.62946617732565,1
20,Black,E,76.39829105114575,94.33449022329874,160.08499496717766,92.72962622096139,E,4.252108264022861,1
36,African American,D,63.141916181038425,-98.63522209923737,-125.78426403163398,112.78676779171315,E,37.86607692878339,1
72,Asian,B,-44.20594433088872,42.297075864472845,124.53912354564622,-63.66454736963131,E,-49.6183470140106,0
18,Hispanic,E,58.35133084170538,44.923522255765235,80.07394206294222,-199.07107957357618,B,-153.71253272787084,1
