Age,handicap,veteran,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
73,None,Yes,Widowed,E,-73.75055298855321,40.290072201714636,-156.6382090590311,B,B,D,0
20,No,No,Married,A,116.46655084813248,132.3667244593652,-102.64353793427432,A,D,B,0
35,No,Veteran,Single,B,-109.41018611083318,-13.102120489582397,-11.906600726915306,A,A,D,0
64,None,Non-Veteran,Married,C,192.55435996591706,116.5958788090657,-109.81768668934984,C,E,D,1
62,Mental,Yes,Widowed,A,-43.99541362861332,0.2753362748939585,-18.535781712916,A,B,B,0
90,None,Non-Veteran,Widowed,C,-101.70093161772525,52.855891850829494,245.71407952739017,B,A,A,1
94,Yes,Veteran,Married,B,-5.59061179074102,-50.6143155993049,53.682966843560706,C,B,D,1
27,Yes,No,Widowed,B,63.09024084467133,-50.673214740241036,-169.16670395847748,B,D,C,1
79,No,Veteran,Single,A,58.00676873081096,113.93380496923047,7.9679752070394665,B,A,E,1
56,Physical,Yes,Single,C,-190.88405324442274,19.5138658241092,70.85462767495379,A,C,E,1
84,Mental,Veteran,Divorced,E,3.962300509253855,101.24393499001549,19.34557569820846,B,C,B,1
41,Both,Yes,Divorced,B,-104.35787495591337,62.46936714871041,21.01264461558757,D,A,B,0
32,No,Non-Veteran,Widowed,E,111.6451971505501,-2.4906428391073576,38.055041213751366,E,C,B,0
62,None,Yes,Single,A,-220.97120006493074,62.09152135926785,21.906417080812737,B,D,D,0
67,Both,Veteran,Married,A,-61.58897383056359,19.05028693693746,-134.2643885141016,C,D,E,1
59,Mental,No,Single,D,-184.41205228162832,62.4783316417046,-281.0709419586202,C,B,B,1
80,Both,Non-Veteran,Single,B,-6.44199777923113,-161.51219759952937,9.100499431105408,B,D,B,1
77,No,Yes,Widowed,D,-56.34036482053133,-104.50690719736436,107.81435581789796,D,D,C,1
69,Mental,Yes,Divorced,C,-81.440903792365,42.03157871513028,0.7972803826057427,C,D,B,0
46,No,Veteran,Married,A,44.25725847620007,27.096111297525884,-76.82616936053938,D,E,B,0
49,Both,Non-Veteran,Divorced,C,-43.74125915477015,25.228905981902667,24.90909307583783,A,C,D,0
45,No,Veteran,Widowed,B,28.70968103563288,-48.84981644289883,-72.7803152920361,B,C,D,1
76,Both,Veteran,Divorced,E,22.243356788819433,-60.5201992545504,-52.77481626403322,B,E,E,0
37,Physical,Non-Veteran,Single,A,49.69755493389814,-204.4294267768075,62.08666199092544,B,C,D,1
45,None,Veteran,Single,E,-74.59753183862364,-101.47849172742842,11.45349574689127,E,B,A,1
42,Physical,Non-Veteran,Divorced,B,112.87693332104239,-36.94013768451478,73.04293294395954,B,C,C,0
99,None,Veteran,Widowed,D,-13.179882080558562,95.39386993716799,-114.02311294511314,C,C,D,1
74,None,Veteran,Married,C,100.34014002039437,15.059678160432297,2.278893130825698,E,C,E,0
96,Yes,Non-Veteran,Single,C,61.71585067451992,-37.69238235568864,-71.31934838828832,D,A,D,1
59,Both,Non-Veteran,Married,B,0.857740217652463,-4.90741108555655,13.328960380931814,E,C,C,1
43,Physical,Veteran,Divorced,D,-33.62115489625944,35.440704442164986,-134.99535223926796,D,E,B,0
73,Yes,No,Divorced,A,108.96105160652006,-155.2904511105691,-47.83643562994646,A,C,E,0
58,Yes,Non-Veteran,Widowed,A,18.47548583514318,-59.37307851129698,-38.075204776677744,B,B,A,1
57,Both,Veteran,Married,E,-78.80563526247609,30.87607543063493,-17.139222753066523,E,E,C,1
95,Yes,Non-Veteran,Married,C,-78.82279273733069,-62.22440959264727,76.9958214001624,D,B,A,0
69,Yes,No,Divorced,E,212.64413286037023,29.42566637546859,-88.23237833643583,C,C,A,0
42,Yes,No,Divorced,E,-212.83917352075736,-183.39202100718916,130.49570797658882,C,E,A,1
24,Mental,Yes,Widowed,A,19.52953636832484,-156.25782677810562,-110.13606759028983,E,B,D,1
46,None,Veteran,Single,D,-16.91418869737584,19.43555534748835,1.917392453392996,B,B,A,1
34,No,Veteran,Divorced,D,70.2445224511692,-152.3799531306677,165.4559959908212,E,B,A,0
73,Yes,Veteran,Widowed,B,10.926782401471893,123.82265141548203,-41.22905096054368,C,C,E,1
59,Yes,No,Widowed,C,-196.01850264995923,52.74149094179529,62.976478079686906,C,A,A,0
73,Both,Non-Veteran,Widowed,C,182.81545490853435,115.94479678695284,54.75509143829361,A,E,A,1
89,No,Yes,Married,C,-41.36606256915334,8.51528038161535,-176.40103731989848,C,E,E,0
30,Yes,No,Single,C,-20.026990479228452,64.27957008466193,-125.78379010078432,C,B,B,0
35,No,Veteran,Widowed,E,-16.22098432468716,-32.32387681659468,-13.420099933706686,A,A,E,0
23,Both,Non-Veteran,Single,B,-28.31304068909705,79.17780845279093,-48.329377571663265,D,D,C,1
99,Both,No,Divorced,A,-34.808954701106686,-69.85108815494084,20.66468645046281,D,B,C,1
59,None,Yes,Divorced,A,32.61737689223727,104.24032963739143,-45.1484001087317,C,B,B,0
89,Yes,No,Divorced,A,-36.240784435430115,-116.49354845361022,-83.04652083328408,E,B,A,1
48,No,Veteran,Widowed,D,27.301499796471777,-61.592542625418076,174.74168053025116,C,C,A,0
21,Yes,Yes,Divorced,E,74.3601830251661,-76.96093631301515,44.02800902867865,A,D,C,1
84,No,Non-Veteran,Widowed,D,-103.34386329309557,-27.48632167685176,-154.39070757958277,A,A,D,1
66,No,Veteran,Married,C,-154.2318572867285,-121.64727554331219,-72.89934985575759,E,B,C,1
44,No,Veteran,Married,B,132.23359383482028,64.43000047830613,-22.57315803369818,D,E,E,0
26,Physical,Veteran,Widowed,D,168.8776120399837,116.11122136633578,-40.94014519572545,D,C,E,1
68,No,No,Widowed,E,-214.70802775714634,-149.64713773955208,-4.24766812702306,D,E,E,1
59,No,No,Widowed,C,-74.48115356702901,-38.112557320677034,150.6025498574909,B,C,E,0
57,Yes,Yes,Single,A,-120.16666157489155,189.32538468737462,-85.89081288502614,A,A,A,1
99,Physical,No,Widowed,D,58.62403839080991,-92.35008415205603,-15.92561397081428,C,D,E,0
58,None,Non-Veteran,Divorced,E,25.753953219346652,185.794721524285,-5.445474425705703,A,A,B,1
70,No,Veteran,Divorced,D,-19.95968197241867,-157.28523035598832,69.8143817329631,B,A,C,1
94,Yes,Veteran,Widowed,E,97.86681520354685,102.99181030593762,-140.7378277539357,A,E,A,1
97,Both,Veteran,Divorced,B,84.69173394474025,-122.19448647415166,-44.01044902144913,A,C,E,1
67,Physical,Non-Veteran,Divorced,C,92.3949876684921,-64.17388393102739,-175.1419044466003,B,C,D,0
93,Yes,Yes,Divorced,C,4.036992926346948,89.84388266311718,-121.57474566265478,A,E,D,1
49,None,Veteran,Widowed,A,-32.32639625743896,6.813418638169208,-6.916374499017262,E,D,A,1
82,No,Yes,Single,C,1.4903345667154104,52.516534512575156,-40.68439104657253,E,E,C,0
46,Yes,Non-Veteran,Single,D,114.40512627048534,-78.80860641569909,-21.84035677650283,A,C,D,1
28,Physical,Non-Veteran,Divorced,B,-80.70239734676709,52.69638327768122,189.92306048174112,C,B,D,1
75,Yes,Non-Veteran,Divorced,E,-192.39007247534775,-72.12333859882878,-37.64111364334439,D,A,D,1
85,Mental,Veteran,Widowed,E,33.25167542930132,-23.210557039425066,119.89935744048222,B,C,B,1
84,None,Veteran,Single,B,-58.34269510957628,-33.479685024216245,234.73223803606675,E,D,D,0
76,Yes,No,Single,A,174.36097469683455,-53.6243090433955,158.64544496732347,C,C,B,1
70,Yes,Yes,Married,B,42.008460968095044,-78.08340999956238,-93.02135790348214,D,D,E,0
35,No,Non-Veteran,Widowed,D,126.41505887709832,47.782421428525424,36.903271401026764,A,B,E,1
48,Physical,Yes,Divorced,D,5.198667781820301,161.98897243607823,-127.82556360220525,D,D,A,0
37,Both,Yes,Single,D,23.555198883936107,-24.43355401010908,-110.83513447723891,E,C,C,0
82,Yes,No,Single,B,-152.54972510244212,31.25701346218693,-129.67502181405706,B,B,B,1
82,Yes,No,Divorced,D,182.25847358436843,-17.974441198737953,-34.669616147553945,C,C,C,1
44,Yes,Non-Veteran,Divorced,A,20.803426407299952,29.6315398584085,-7.9060791220759095,C,C,A,0
59,No,No,Divorced,C,-172.501766989533,95.9847389092159,133.8342907187111,C,A,A,1
47,Both,Veteran,Married,A,201.31530985489755,101.41026398117918,94.0089373762381,D,B,E,1
54,Both,Veteran,Divorced,C,31.341679474207552,-29.810275447572348,37.226559693632765,A,B,C,0
92,Yes,Non-Veteran,Single,B,-124.95254559381992,-234.01528134126585,-14.815475476264483,B,E,B,1
97,Yes,Veteran,Single,D,58.5791853608125,-203.26396167580208,-90.19676968898736,B,D,D,0
65,Yes,Veteran,Divorced,C,25.619205635575316,38.37085550286299,107.48827619365642,A,D,D,0
98,No,No,Divorced,D,-117.95267073338198,0.6619634896870608,-5.1163873317965844,E,A,C,0
23,No,Veteran,Divorced,B,8.461258760050601,80.04516588785242,9.061977276590918,E,D,A,0
22,Mental,Veteran,Married,E,120.23546193286441,-62.195409741535876,162.82960766675566,E,C,D,0
40,Yes,No,Widowed,D,83.99942047803859,44.35433358051321,-30.71645723908813,A,D,A,0
56,Mental,Non-Veteran,Married,E,-160.35409257929595,-116.26329094080062,54.623643773062355,B,E,C,1
84,Mental,Yes,Divorced,C,-32.61168526600671,-5.224076516226119,-132.13787564189983,A,E,E,0
91,No,Veteran,Divorced,C,-28.31569342390881,-109.8687679098376,-78.98409374061973,E,B,D,1
55,No,Veteran,Divorced,E,66.39288097197488,13.362790505303737,-12.323697868050381,E,E,A,0
29,Mental,Non-Veteran,Married,E,-10.797571137741697,126.54884703264764,-242.95275732495858,B,C,D,1
80,Yes,Non-Veteran,Married,C,-113.18155837854329,72.92066230599747,35.71171533714428,B,E,B,1
63,Mental,Veteran,Married,C,-78.04733127141847,164.92590335207237,110.74478334303632,E,A,C,0
88,Both,Yes,Single,C,22.37165307227737,245.81943999152242,51.108403860476635,B,C,C,0
41,Mental,Non-Veteran,Widowed,B,18.291190351086286,-132.74891383704707,50.02416671825331,C,E,B,1
19,None,Veteran,Widowed,D,-89.65741005173199,71.27354467572722,39.81664918666556,B,C,C,0
38,Both,No,Divorced,B,-158.7240344373461,174.60542835125287,-55.08226647182875,C,B,E,1
55,Mental,No,Divorced,A,-44.682089229265586,-182.0665033145948,-87.84895015298899,C,D,C,0
43,Physical,No,Widowed,A,73.93844475695109,85.4599296728371,-18.449909714398007,D,E,E,0
53,Mental,No,Single,B,6.0385936460019645,22.150996281054745,-15.95323055640366,B,C,A,1
19,No,Yes,Single,D,112.78816320664235,166.76853052927544,-4.320142174104074,C,C,D,1
41,No,No,Married,E,-50.243473334797336,-7.3813390055345165,143.5734382314874,C,E,A,0
56,Mental,Veteran,Widowed,B,11.301568956125262,-97.67429162169056,92.11133174576388,D,D,E,1
45,None,Non-Veteran,Widowed,E,8.84233736398264,49.110829952896594,147.56883694763715,E,C,A,1
70,None,Non-Veteran,Divorced,E,-97.66536963757993,33.15094275677363,188.5124291613511,B,A,D,0
89,Both,Veteran,Married,E,-25.04044345946091,143.23495470162578,-86.09766205923928,B,C,B,0
40,Both,No,Divorced,C,-44.54507600313203,-113.50512802256326,-77.64912611915675,B,E,E,1
61,None,No,Married,D,88.74791436443057,-107.36748293547124,66.0343832710017,B,A,B,1
68,Yes,No,Widowed,E,8.3140786598454,-24.360637416598564,151.1859045004053,B,E,E,0
88,Both,Non-Veteran,Married,A,-57.04565983208182,-85.703917013789,7.523164295974634,C,A,A,0
65,Physical,Non-Veteran,Single,E,94.2280365209597,25.507121264424644,-28.30109660242377,A,E,A,0
93,No,Non-Veteran,Divorced,C,196.45929555584658,-51.04493398991647,159.00916398259875,B,E,A,1
56,Both,Veteran,Single,B,22.592117126321966,21.851965133496595,117.7655614894407,B,D,E,1
41,Mental,Yes,Married,B,-27.547208409034578,-94.0615202063552,199.79987388544623,C,C,C,1
46,Mental,Non-Veteran,Divorced,A,22.982196181119686,-172.30759883544602,123.06907672492633,C,D,D,1
77,Physical,Non-Veteran,Single,A,151.73783231778697,17.35072272622309,142.50697469812226,C,C,D,1
63,Yes,Non-Veteran,Married,D,-80.41092991358029,-38.21122948592072,46.979010014101064,C,D,D,0
67,Both,Veteran,Widowed,B,-139.34785089624407,26.15030023710205,3.43048892147195,A,D,E,1
97,No,Yes,Widowed,D,37.22101748761446,-120.50035444901792,-122.54675664070977,C,B,B,1
64,Both,Non-Veteran,Married,C,42.044867040525965,-90.61918889193595,-148.4900646397276,B,B,A,1
54,Both,Non-Veteran,Widowed,E,-72.94564838738866,113.96737603818974,80.09157065659413,E,C,A,1
43,Mental,Non-Veteran,Widowed,C,5.7935559105818335,-148.15647463442278,-93.48028840618788,C,C,B,1
47,None,No,Married,A,74.36823086852233,-3.619482018260019,91.69797681627591,A,B,B,0
39,Yes,Veteran,Married,D,59.06674941018011,5.427467195571816,71.35367925636848,A,E,E,1
19,Physical,Veteran,Widowed,A,-40.5289151755803,114.22863872868847,82.93692405653458,E,D,D,0
89,Yes,Veteran,Widowed,C,78.40131077667775,-92.01253195631762,-35.55008198328942,A,E,B,1
56,Mental,Non-Veteran,Widowed,C,-43.1020874763181,-71.51271236674232,-63.77934093652654,C,D,B,0
78,No,Yes,Married,D,-29.21622525885909,5.7893296023287375,207.01764425123855,D,E,E,1
58,No,Yes,Single,E,-111.90450137675751,-225.99913248350222,-9.583651392260235,A,D,B,1
44,Both,No,Single,D,50.47490949839707,-58.01200628549281,-80.83092988186962,B,B,A,0
96,Yes,No,Single,C,15.064448427163498,-96.33913325326147,-120.68818978659084,D,B,E,0
22,None,Yes,Married,E,-47.14856760616454,91.62802152771673,-93.6882625425569,D,C,E,1
25,None,Yes,Single,E,30.130907803425817,39.78380904219897,-21.87544452703387,E,D,D,1
32,None,No,Widowed,D,181.14674695445507,-81.48826591315473,-0.9543101173772115,E,E,E,1
52,Mental,Yes,Single,D,125.98570066617869,30.402871783772124,137.86818717950948,B,C,E,1
89,Mental,Non-Veteran,Single,E,0.4606486742461941,199.63933978048513,71.40118060280447,D,B,D,1
32,Yes,Non-Veteran,Divorced,D,30.304247773722647,80.07793983276046,-84.77935733378868,A,C,B,0
33,No,Non-Veteran,Single,E,47.549306987171235,41.996482490729875,24.13080793208313,A,A,B,0
58,Physical,Veteran,Widowed,B,152.1976739831024,-40.36032191923724,-25.41754163165383,B,B,D,1
34,Yes,Non-Veteran,Married,A,-25.01027213688148,83.43785266573464,-167.01396444453525,E,E,A,1
29,Physical,Yes,Widowed,A,150.90455371451569,68.6573483650409,-80.97372247491991,E,A,E,1
78,Physical,Veteran,Widowed,B,-35.56500537776891,-95.42507486059205,-39.907353452133854,A,D,C,0
19,No,Non-Veteran,Divorced,C,130.4665974579252,-125.69740987083739,-124.57459423170314,C,E,E,0
24,Both,Yes,Married,B,-60.726071986291466,-30.264078248132925,42.74110671895429,A,B,D,0
40,Mental,Yes,Widowed,C,-26.8541355162357,55.11679175527239,-13.175919626089645,A,C,B,1
27,Mental,Yes,Divorced,D,117.92761509508087,45.15080191535588,-67.39072445427624,C,D,E,0
58,Both,Yes,Single,B,62.16533358426708,-46.56319229381546,-115.46777370527317,B,B,A,1
52,Both,No,Divorced,B,139.70775780671897,-87.721573824902,86.84468564092673,C,B,D,0
18,Physical,Veteran,Married,C,-34.18212271105733,30.357037780885037,22.860004866428323,C,A,C,1
77,None,Non-Veteran,Married,B,187.41733754204543,-61.79796860607786,-3.45660748323591,B,E,B,0
52,No,No,Single,B,-3.7804131765204523,-14.753565108880515,-63.73152444821406,A,C,D,0
70,Mental,Yes,Single,D,-88.8700237644826,233.45771452959153,-17.836720211844366,A,D,D,1
78,None,Yes,Married,C,-45.34009570808523,-6.768512242867651,64.68692057972898,A,E,D,0
79,No,Non-Veteran,Married,C,-4.595843272714725,-72.64905419536356,116.68356719639681,C,D,B,1
76,Physical,Veteran,Divorced,E,-47.59570811952698,-216.4836684458709,-41.88095266931953,E,C,C,0
92,Yes,No,Single,C,-66.73251762597243,-91.30953079650963,-66.95268145362145,E,A,E,1
26,Yes,Yes,Single,C,-114.77633641667082,-125.03604382030873,-28.272589493067613,E,C,D,1
20,Mental,No,Widowed,A,71.46402302918122,53.26155007632156,110.46742608668514,C,D,D,1
94,No,Veteran,Widowed,A,40.308212590810236,31.63208176336134,-12.836415798464188,E,E,D,0
81,Physical,Veteran,Widowed,B,208.3461259925295,63.18474942342728,-39.85861068842184,A,D,C,1
65,Mental,Veteran,Married,C,100.20014656569491,-26.94609683086761,112.15344861470169,E,A,C,0
20,Mental,Veteran,Widowed,D,155.59690889842776,21.05736470896811,196.33740452208787,E,A,C,0
33,No,No,Married,B,-158.97735333706913,13.262136523213675,11.423721907441802,C,D,B,1
53,Both,Non-Veteran,Divorced,A,-123.38798992711276,161.63830740047823,46.92996456242536,A,D,B,1
53,Both,Veteran,Single,D,-7.394991645620866,4.5907034737896995,-134.50951162286995,C,B,E,1
98,Yes,Non-Veteran,Widowed,A,60.33773430023768,111.90513507993907,30.589480799241702,B,E,C,0
72,Mental,Veteran,Divorced,A,-112.65189020409963,-92.46533994107303,-26.08582815043745,D,A,D,1
55,Both,No,Widowed,D,108.49382763130842,33.88786962129785,-166.83706237788513,A,D,E,0
97,Yes,Yes,Married,E,-70.52213352709002,23.306159653348054,62.02238255423952,C,B,D,0
37,Both,Yes,Divorced,A,29.736389730363292,108.0670571641668,-236.08190089381162,C,E,A,1
49,None,Veteran,Married,D,-22.47528790604938,-270.92495854162604,34.27570982428735,E,E,B,1
83,Both,Yes,Divorced,D,47.32276779949728,153.42256219362937,-7.1354123332822645,E,E,D,1
88,No,Yes,Widowed,B,5.307129031118141,88.66490220508695,-14.79450351993037,B,C,E,0
28,None,No,Single,E,-2.3317653371566003,118.31114193005729,-91.47580824238685,A,D,C,1
22,Both,Non-Veteran,Divorced,B,143.9719396975181,90.84351200634146,67.14576564725108,E,D,A,0
83,Mental,Veteran,Divorced,A,-42.182632303510935,-87.48200818968593,-41.97599422827612,B,B,C,1
63,Mental,No,Single,C,94.6271442784947,129.71938534104342,-17.688416244135695,D,D,B,1
98,Physical,Yes,Single,E,-37.832033384300416,89.60495711995239,95.88661013677002,C,A,D,1
35,Both,Yes,Married,E,-55.06326498141698,-171.1129470348382,58.65936097146602,B,A,B,0
30,Physical,No,Widowed,B,69.2620611936017,42.615126297654285,-200.26441379357047,D,E,A,0
18,Both,Non-Veteran,Single,B,157.50299798355175,-98.30008561172323,-100.81168660464719,B,C,E,0
46,Physical,No,Divorced,A,-109.68739808649035,43.077364685594944,-30.58607185288775,A,A,A,0
89,Both,Veteran,Single,B,-52.3926517740149,-100.32045838357126,-30.092000898718567,B,C,B,0
75,None,Non-Veteran,Married,D,111.29931097945062,-26.962800158605617,-127.12472881933516,B,E,A,0
85,Mental,No,Single,B,-49.387336126124254,-187.75686274785303,92.0469190685021,E,B,D,1
94,Yes,Veteran,Divorced,E,-57.74652785804305,53.18329260064193,121.19168345480591,E,E,D,0
33,None,Non-Veteran,Single,E,-18.09037889288506,-213.10448720314722,-43.18765509216189,B,A,B,0
57,None,Non-Veteran,Widowed,C,-20.576730509793293,15.861539149913195,-38.980817053711675,D,D,A,0
44,Both,Yes,Widowed,D,5.223902851773444,-50.96928262568417,17.106162181775492,D,B,C,1
58,Physical,Non-Veteran,Widowed,A,55.43949425388565,-7.621304821854938,-115.56431062763608,E,E,A,0
81,No,No,Widowed,C,13.652930814579081,138.2661191879855,217.9415912057928,B,B,B,0
37,None,No,Divorced,C,86.14804867712986,12.359598689243686,-63.09011844734117,A,E,A,1
47,None,No,Widowed,E,26.45479242960776,-56.674829693813834,-133.40531453267562,A,B,E,1
85,None,Yes,Divorced,A,-23.77723470042183,-50.57609612657785,-96.25111059507358,B,D,D,0
61,No,No,Widowed,E,62.795536472868505,-7.706288939080517,140.36508167327955,B,E,B,1
53,Both,No,Widowed,C,22.194850527399566,73.91663872260922,34.98222094917232,C,E,C,0
94,Physical,No,Widowed,E,-170.52319938118436,53.97578706622467,56.687342363153824,E,E,D,0
84,Mental,Yes,Single,D,76.98889348703526,-153.45494503250134,144.52732760354345,D,B,A,1
83,Physical,No,Single,E,90.0986042362194,135.76424767616828,-74.28881835584093,C,C,C,0
20,Mental,No,Married,E,-76.67908052755502,94.05206580416593,-135.48894030295057,D,A,B,0
30,Yes,No,Single,C,9.74516842022728,110.29693635622404,17.17764097240073,E,C,E,0
49,No,No,Divorced,C,-173.71120328311633,-58.23761422763556,74.05397996229172,D,E,D,1
58,Yes,Veteran,Widowed,A,-116.4051399062855,22.02789627829254,32.49990766337082,B,D,C,0
84,Physical,Non-Veteran,Widowed,C,78.19463533503654,-52.04027667249114,23.125371320581987,C,A,A,0
52,Mental,Veteran,Single,B,45.74191636769948,178.7493367390163,-42.457063000834445,C,B,B,1
58,Mental,No,Single,B,-67.50185783387745,96.99346366983247,145.0205454665291,E,A,D,1
27,No,Yes,Married,E,-129.22031766850367,-27.587392023539024,44.855822509727346,B,A,D,1
32,Mental,No,Widowed,D,-80.79423736834627,-81.63179383093211,15.074734573503228,A,D,E,1
76,Physical,Non-Veteran,Married,B,-170.99545555445368,-84.52180345436673,194.6085706697563,A,A,C,1
82,Both,Veteran,Single,A,-6.919111018101582,114.89440118330695,-67.39812568757519,B,A,B,1
43,No,Yes,Divorced,C,-98.37712519589705,-176.83995508183804,-75.00949866863644,B,E,D,1
93,No,No,Single,A,-48.0127951043561,-215.95467621054283,-74.46571799908396,A,C,A,0
87,Yes,Non-Veteran,Widowed,C,138.65475446834034,-28.113357761395857,134.75466784916856,A,D,C,1
40,Mental,No,Widowed,D,11.919776157522872,-29.37296045337315,23.696460592872423,D,A,E,1
34,No,Non-Veteran,Divorced,B,64.13588024535274,102.46569843968054,152.8276897737681,C,D,A,0
51,Both,No,Single,E,-57.965294246925325,76.39268046538668,21.101893772315798,D,A,C,1
97,Physical,Non-Veteran,Single,C,22.922613551814898,33.460295777081654,-218.10346152228374,D,D,C,1
21,None,No,Widowed,C,21.001415951853623,-23.873631792607544,83.36730600035068,D,B,E,1
94,Both,Yes,Widowed,E,-47.23307072057772,55.149454862240454,88.4227936446956,C,C,B,1
43,None,Veteran,Divorced,D,-10.547055471991172,33.44586160911528,-167.72972856260623,E,B,C,0
57,None,Yes,Divorced,D,-8.309483697263582,51.83792201303985,8.387046809564525,B,C,E,0
31,Mental,No,Married,C,-46.327062517013076,17.97784368846139,124.03199901474282,B,E,B,1
67,Physical,Non-Veteran,Widowed,C,196.25292490675054,-10.367783588095563,-65.57173618694685,C,D,C,0
43,Both,Veteran,Married,E,32.46896857145975,32.919873944125655,68.53288460055614,C,C,E,0
57,Yes,Yes,Widowed,E,-73.64333449067071,32.14078728677781,-66.6239017063173,D,A,C,1
21,Yes,No,Divorced,C,71.3763640647747,34.8447761592863,-18.51173894636072,D,A,B,1
41,None,Yes,Divorced,D,6.78976923878762,121.79746671695058,-3.8378227716938147,E,B,B,0
66,None,Veteran,Married,E,-9.273962509466042,57.84008088932482,75.09855674170753,C,E,D,1
19,Physical,No,Married,A,-110.13473001860903,-124.93171490687178,142.7517613039386,A,D,C,0
69,Mental,Yes,Divorced,C,-69.18057339687832,12.969717425811842,28.399419451326935,E,D,A,0
38,Mental,Non-Veteran,Divorced,D,-114.29373186549216,-12.792934039498402,65.50686726561152,E,B,D,0
39,None,Yes,Widowed,A,-62.2182345729951,-177.89562997705667,-78.95083224348744,E,C,B,1
87,No,No,Divorced,A,-145.83042856664554,100.8899179444331,-17.812259251951534,C,B,E,1
99,Mental,Yes,Widowed,E,-65.90029293573274,-77.8671150077056,-5.872554734065694,D,D,A,0
73,No,Yes,Married,D,-60.86993022778566,204.5692696988295,57.217404990815545,C,C,B,1
92,Both,No,Single,C,-36.598171887472695,45.792495884017676,13.5867294440466,C,E,D,1
70,Mental,Veteran,Divorced,E,-80.83503421728183,-51.798748171354866,-17.37422659018346,E,B,C,1
74,Physical,No,Married,A,-40.00915257657691,-29.674900970491397,-65.33227577181442,D,D,D,1
26,None,No,Divorced,E,-102.66353969798946,45.18085754287154,159.49590992077526,C,B,B,0
50,Physical,Yes,Divorced,B,72.11664326482232,-0.04800785615959978,47.98990723459874,D,B,D,0
78,Physical,Non-Veteran,Divorced,B,-104.1887228518449,157.94722707661032,67.6611160221771,C,E,A,0
96,Yes,No,Married,B,-131.06456338442908,-150.45413257657142,-0.30314246178215015,B,A,B,0
34,Physical,No,Widowed,A,-112.65278676813182,-139.69076573741046,-192.99435989506043,A,A,A,0
92,No,Veteran,Divorced,C,4.8570273707815215,155.27654897985875,133.74474383297147,A,D,D,0
53,Physical,Yes,Divorced,D,-96.74964191173076,203.27265162221607,-2.6787922430466415,D,D,A,0
39,None,Non-Veteran,Single,E,-93.39352509526367,89.1875053227897,16.94562495832226,C,D,D,1
30,Physical,Non-Veteran,Widowed,A,-22.68149879242138,-68.53809050614436,141.63163911167442,D,A,E,1
48,Mental,Non-Veteran,Single,C,-78.50848906437155,-130.86794087333573,49.70082673386501,C,B,A,1
26,Mental,Veteran,Widowed,E,84.38497072380581,28.876882102091283,34.19301184210749,C,A,C,1
67,Both,Yes,Divorced,A,70.09743596171532,25.541383479207834,-5.74997973288854,A,C,D,0
96,No,Yes,Married,C,35.851241062041694,83.79535134836846,132.29085568430258,E,E,A,1
75,Both,Non-Veteran,Single,B,-116.60266055223806,162.53182574810927,-79.48993536655662,B,D,A,1
69,None,Veteran,Divorced,C,151.58379623673454,15.37522395279155,-34.50599050899572,B,D,D,1
43,Yes,Yes,Single,A,57.568732995154406,-32.40128878101814,104.98836635595504,A,C,D,0
79,None,Yes,Married,D,-124.9761395334136,-67.29869744057576,132.43643400408317,E,B,A,1
34,None,Yes,Married,E,27.75672682903955,74.81180567328252,-15.72182251682131,A,C,A,1
41,Yes,Non-Veteran,Divorced,D,103.26208951356332,-49.71575357903499,101.08162216781548,C,B,C,1
97,Yes,Yes,Single,D,-149.57152802998098,-6.973479397315618,-56.46196253815708,B,C,A,0
67,Both,Non-Veteran,Divorced,A,127.12150947328091,-21.291384304402698,47.34272215036239,B,B,E,1
33,Physical,No,Divorced,D,143.19776652427726,-19.942613014876937,-33.60339430584622,A,E,D,1
99,Both,Non-Veteran,Married,C,76.14889817250176,-39.253147780447975,-84.3040535791917,D,C,D,0
78,Physical,Yes,Single,D,260.3357161195933,3.284895888039643,113.3875547572003,E,E,A,1
57,Physical,Non-Veteran,Divorced,E,34.95739698972657,58.009318014647285,45.030321170070664,E,E,B,0
26,Both,Non-Veteran,Single,D,-117.29510950598731,-83.21072961670166,155.14932750952119,C,C,D,1
64,Physical,Veteran,Single,B,66.91699398193663,39.8829536836656,-11.263607367552682,C,E,B,1
80,Mental,Non-Veteran,Widowed,C,-13.736302339134873,12.325951989315353,45.716250985541116,B,A,D,1
83,Both,No,Single,D,66.04376029819916,-93.95617838350788,-143.46431284363825,E,B,E,0
84,No,Non-Veteran,Widowed,A,9.034516615473922,-104.85670272748824,-135.37347981987998,C,B,D,0
94,Yes,Yes,Divorced,B,-26.638407223972422,1.4088492292586732,-161.8645367014627,C,B,E,1
89,No,No,Single,E,85.28802680743203,25.309642970689634,-27.16623198250457,B,B,A,1
95,None,No,Married,D,-116.0867385430044,-63.46865431396389,86.74417749993184,C,C,A,0
34,Physical,Non-Veteran,Single,C,-52.15229861461397,-60.112806003699326,105.21889690594072,D,A,D,0
25,Both,Veteran,Single,A,-117.38600971735276,-34.621951365512714,49.207209548958524,D,D,A,1
64,No,No,Widowed,B,-36.65615020889382,-34.402247582477116,-17.959925520212067,D,C,B,0
72,Physical,Yes,Married,E,-20.020997359875413,-8.371029332237482,-153.624984726472,E,C,C,1
52,None,No,Divorced,E,-95.76513785989233,-115.76755198079387,-89.89576719513929,A,B,E,1
