birth_year,faith,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
43,Other,Physical,E,150.6228688534208,-15.3690809201304,-129.54917759404202,-142.53175509470643,6.678813759610372,0
36,None,Both,D,8.151068637158032,-4.4376178292279524,25.59141910837634,-44.916328579378444,-0.847239214337823,0
65,Other,Yes,A,157.18422765942842,7.442996258058157,98.22741438040805,69.39640699373409,-11.866869480947901,0
67,Hindu,Both,B,13.30471048663572,-112.06624309714992,48.88390722674347,-14.55810495837795,-108.73998266573655,0
75,Jewish,Mental,E,109.22462019336072,48.4874836986084,28.510786390569454,-41.048233261057035,-7.8389418151583525,1
79,Buddhist,Physical,D,151.48724346793855,141.63224236877033,255.39967733125786,-5.558977274238994,-49.45219459146715,1
78,Muslim,Both,D,-47.73547449803372,-92.8694539497605,-109.0999665364522,73.9929797601254,123.0435468908083,1
60,Buddhist,Both,A,-111.0231613157532,160.05217354769007,-9.483620303789912,-20.25880954491282,-40.46789991837648,0
35,Christian,Mental,E,81.23804241848627,209.4953843808613,-51.225049967958704,-33.68137910980858,59.861994909952564,1
74,Jewish,Physical,A,30.24599932138289,48.0383645586698,-71.24217431963102,60.50623101356714,-34.23648788031491,1
40,Christian,No,D,-107.45842391953757,70.33118878692929,-145.2975927415036,-188.1525746357566,-50.93704310711892,0
42,Hindu,None,D,100.12932352586574,55.99620413364247,86.8164052204258,-12.436782109601808,134.17091583330466,0
61,Buddhist,Physical,C,-22.980394776080587,-25.627752099617673,-90.46130780002117,-2.649197613257111,35.854135578239706,1
60,Jewish,No,A,31.38722147304967,44.778642288156156,-19.133005215649803,-78.99038556223574,0.13378499342600889,1
38,Muslim,Both,E,87.48551146007615,38.1146916967667,-44.9113967612053,-39.314396617341025,-4.462140588547598,1
24,Other,Physical,D,22.110996735133142,-52.89477497183138,-161.37954607631718,-99.53274059209552,3.9323987849340964,1
72,Hindu,Both,D,-110.68945911126285,-192.47082647782204,31.604505725379482,43.9988199895761,-27.10648724887846,0
61,None,None,C,81.52456446231605,36.80750144466766,-26.002161814289547,20.36101016858744,40.16695383079707,0
51,Hindu,Mental,E,41.161909269641875,-136.25264611121133,71.31766254619394,-157.75793260746596,45.854712263323016,0
62,None,Yes,E,20.052684973493022,97.52033465176211,-157.60224484504062,102.59167539633218,-51.25670943359316,1
72,Christian,No,C,-133.28362175684805,135.22880365901372,-110.85311268518652,156.57075678151767,178.80132659900303,1
37,Other,No,D,2.58561523186897,-100.80749914099256,70.8773249703521,-10.088063701312633,-80.70217128501633,0
41,Muslim,Physical,B,-37.91144437663718,-16.785895238731015,-64.65588893760183,-55.17797090250025,-53.27393395459096,1
30,Other,No,D,-205.7134785982743,-72.77539496492102,111.27517760701544,-73.3272187796635,-82.10030235551405,0
30,Muslim,Yes,B,-182.0950660704165,46.62486613671113,59.48291454860699,75.69309821880732,96.77716337181809,1
49,None,Yes,A,-14.11883989914761,3.167616809066629,72.38428047868908,154.2499397225053,-12.309567919915933,1
54,Hindu,Mental,C,225.26905524073499,45.14860419325097,-118.08286355735956,-12.274881188412502,-104.33931830272998,1
77,None,Yes,B,173.15653932829457,-26.15996301752867,43.189396218805136,-47.140997578858794,-37.90637429717125,1
44,Buddhist,Both,A,-83.57280716849863,-143.189672228829,-32.24526890144902,85.8227131691978,53.13799859911966,1
75,Other,No,A,64.25440574619331,54.56675995719515,41.41161532672034,-142.04471327558215,9.85073502308452,0
28,Hindu,None,D,-74.76674432216095,74.48074730597037,-12.357136335140288,90.46996902206456,175.96114957403424,1
49,None,None,A,111.8820237490909,27.241130797813216,13.654169960596052,100.45942545190944,71.6813227561416,0
60,Christian,None,E,165.17686404703366,216.36431460032114,112.2206277425271,64.99467317886133,-202.0254877300352,1
78,Buddhist,Mental,B,-1.2968935452085004,21.336416224856862,-46.70533340287123,51.78731040970395,7.49784121998497,0
61,Christian,None,E,-8.695092187728108,-186.5535495683099,-165.65760202021525,22.935144300229734,-47.81403378324657,0
60,Christian,No,E,109.97880548655215,32.177449157283846,6.228990609031248,-138.31575859641615,81.3238347041233,1
41,Other,None,E,-73.27437549366029,16.149346707440905,113.59358354780969,-286.66660521937206,119.34957009880706,0
25,Christian,Mental,D,-138.46216745590928,-25.193726395437437,-135.78193441941372,140.02158962121624,89.60798865033122,0
75,Buddhist,None,A,-58.500334539376574,-106.93356664422755,-23.872643146852948,129.34671292413054,52.39381324697167,1
22,Christian,Physical,D,33.06302847151213,121.14701376522474,110.49306031558143,131.4037193750434,-80.52350609398026,1
21,Muslim,Both,C,91.21621805869367,-30.1123373524426,-134.98193959630126,172.40084272240176,37.056993161617406,1
32,Buddhist,Both,C,-106.94065597332127,98.93612760851836,29.58449864699466,73.0227960997138,82.61180556957615,1
18,Christian,Mental,A,-116.94603547637952,7.453504799486548,58.27626863774732,208.52594685904137,-39.10541101968949,1
25,Hindu,None,A,-226.84646493440272,7.055629665761306,48.10423373037956,68.42079202180031,80.99942363021735,1
58,Christian,Mental,B,-190.69837197004836,-55.33113348711869,-181.1227924830493,-1.9273635007516772,-108.7986864069649,1
40,None,Physical,E,-17.848335326692798,183.38503384968539,11.27074140685444,-39.95353637055657,0.07680078096777196,0
53,Muslim,Both,B,12.82068921119715,235.81703201309736,71.49698474639976,-6.559210070142369,-74.82514119375442,0
70,Buddhist,No,A,-78.9138944215627,-53.60197175344111,-112.08301678432382,-291.76345066039715,-125.17252619282064,1
56,Other,Mental,E,6.349074146417484,78.30350547675411,-63.06877391602384,-6.882650324470915,-11.159468106601658,0
70,Buddhist,None,C,-60.43685853420276,38.24898793059787,-34.590167093707755,-36.425987555107525,-36.059016836138156,1
77,Other,Yes,A,29.747935461952512,11.057498265367698,51.7713986842815,-27.406936215944818,-21.043759041165007,0
30,Christian,Yes,D,50.8463816763027,-21.684116961632288,-133.37353152864495,-102.35696920330304,-137.9600166435005,0
25,Buddhist,Physical,D,-165.29566440565196,-51.06197587917711,74.37891664508804,96.70953523220334,93.11676220648101,1
79,Christian,Physical,A,167.41391558578297,-77.54910201487495,-65.3462580906991,-12.08396269483784,-99.981731216463,1
53,Other,Physical,C,-105.92815187860727,28.617302863492373,47.54200741336607,4.877303832745441,-129.9726470716179,1
26,None,Mental,C,-28.17919833022582,-2.0255589964282716,-111.70587033660475,69.18209147333124,1.0674331888081598,0
77,Hindu,Mental,B,-124.76051133529566,125.04751722741452,-47.18111152472695,-17.620507973031003,108.12328833455702,0
50,Buddhist,Mental,A,66.9987453545184,14.107154898906213,91.7148814984651,106.88619206118426,-36.75767486153113,0
45,Hindu,Physical,A,86.20979775404378,7.921936059073042,-149.04718169854485,80.1604020695836,-89.89580851742002,1
32,Christian,Mental,E,-92.5996541317075,-90.15503966410573,132.88158202666273,45.01138957543437,106.09588283836806,0
45,Hindu,No,E,188.10069580839516,13.037584086475846,36.10502677062343,-0.13914265479042706,170.06768023448424,0
64,Muslim,Both,E,-56.40477433262432,-42.26383645617275,-42.62899197562414,-83.38534760889004,114.17520827666362,0
73,Christian,No,E,-78.99473090185569,-109.286082121069,19.017530748301624,-249.46765026216647,-157.25271723403148,0
59,Muslim,Mental,A,-63.50064054508222,119.68858298096114,-1.2250680490499548,-112.17910915123271,-39.781023982416336,0
36,Christian,No,C,-9.58459603138445,-84.25241216407208,-47.85830259138864,20.338951726330283,-207.35470261978506,1
50,Muslim,None,C,112.2896956930215,30.70655271448317,-12.646690096469248,-133.0171825110923,102.4526339943383,0
49,None,None,E,-113.27713353455407,45.951764059727765,60.87421946747904,10.658307790205185,-24.838872583275627,1
27,Christian,Yes,E,74.6125244871805,-33.81697839997559,-63.5760475826995,282.55509264825207,121.44152031853592,1
73,Muslim,None,E,19.145719340531784,-87.2876971468968,54.48128344126818,-3.585074628436016,-10.582215527207444,0
50,Muslim,Both,D,161.59095686180495,60.581537162792664,124.21986267319247,24.54375757583698,50.62811340051508,1
48,Muslim,None,A,-100.38791674873386,52.8757246424676,-64.13613993902696,-200.24428098832766,-161.29213997129136,0
38,Christian,Mental,E,-107.65144030619722,-159.96185871505878,50.112502359857004,69.59927346053956,-20.86555624578373,1
59,Christian,Mental,D,-69.4334979913549,-1.906880691695554,-82.7386666371496,58.737376866012056,187.0762590173309,0
60,Hindu,No,D,149.27588031006968,-115.27183632998552,61.74702418809082,202.91967276195896,-113.87636367614036,0
76,None,Both,C,77.87267782141717,16.619288463676305,-69.05944790282696,-48.6240605565752,73.20375254425933,0
23,Christian,None,D,181.84688568277377,122.8675816487498,28.30887869457775,-19.704586590439508,144.41853319495021,1
24,Christian,Both,A,22.097437181691244,-48.593891406696,110.0241091791756,-83.96382654017322,-71.52040056581092,1
23,Muslim,Yes,D,-179.9110609405686,144.78791195941042,15.088265000655973,4.149635351448113,-104.29636837743472,1
42,Buddhist,Mental,B,-142.70271329359426,164.1849313120417,-93.86488598579122,-165.36223156576645,15.768946330865155,0
44,None,None,A,70.90405793504114,20.63801031952038,-53.630620082789925,-0.34682158263317353,-151.47677303537316,1
73,None,None,B,25.150264936500648,134.7482785953914,-156.63770593457943,133.1900768393721,-115.83625296685088,0
57,Jewish,Physical,B,5.929899090145412,-2.4845689517863208,-49.336548311393734,-200.4228718111306,-110.62077140303892,0
58,Other,No,E,-58.33151682203977,64.62706263812338,-59.11089436768745,-120.70619459469614,95.78117261785894,0
79,Hindu,Physical,B,69.01178326884366,78.93259166136289,-130.13172195255504,-34.11506438887955,88.42398615476924,0
39,Muslim,Mental,C,-77.5579902066594,-59.418029397996804,251.58478792439772,21.57820546191756,105.19741531968418,0
50,Christian,Both,B,-85.78774280103373,143.74370162985497,40.09549362644738,201.3799352654861,63.33724566354426,0
56,Hindu,Both,B,259.98963508788654,-106.98455072237488,-10.427658192609336,-37.936564366589245,68.38031725178215,0
75,Other,Mental,D,-41.639274662443356,8.803321410542129,145.42181075069277,33.69564153339025,139.9341760982227,1
42,Muslim,Mental,A,-5.168156013197674,164.84761544263674,-92.32079209500885,-9.748881978485542,46.39387871680179,1
33,Jewish,None,E,140.48681470749995,79.97517757887967,-89.9649485619578,2.8760405879887636,48.56825033710109,1
40,Buddhist,Both,E,-102.75717196572354,46.269982201711926,54.979610746186644,1.6686738725173709,84.56691831238055,0
42,Hindu,Yes,D,33.04175561985794,61.59883772323064,-49.60568481266262,-14.441121992127853,21.5725632033832,0
59,Christian,Yes,E,107.8250000704043,133.29371278983075,-153.26426957177546,164.6896384065471,-72.65994078084529,0
58,None,Yes,C,175.26543435930105,-37.22751926309842,-54.43368885100733,-252.88285585640756,35.354206857100266,1
70,Buddhist,None,B,-109.95161179096364,14.755486150688258,17.779194740527814,162.4977309412443,-108.77774093576326,0
75,Buddhist,Mental,C,-191.9511978359808,-106.6993376503993,-63.27393549557938,59.91009922357029,35.613149555675506,1
71,None,Physical,B,7.336697269166543,-3.0790499913481604,-73.77780072932819,137.97298308831608,-79.88396657693575,1
40,Buddhist,Mental,B,190.69524624189893,-37.19420472105557,-80.9136347454622,90.0239924942504,152.216555281635,0
20,Jewish,Mental,C,70.86001488780379,73.49927408023629,-17.277287829080713,-4.6155718710043,16.97859692592437,1
65,None,No,A,-97.96441236865748,-146.99913265942297,-148.9816570867152,-157.29367325967226,129.41690759074825,1
65,Buddhist,Yes,A,186.1884830009395,4.625127320231809,-6.925716296506823,17.871613076367378,-181.8498670042116,1
28,None,Physical,A,239.6426283440421,-160.0966210827665,132.30702445194115,38.413287478856375,-28.259357721409785,1
70,None,None,E,119.92756209220687,68.73581349790935,-244.61476571813995,25.154209619202305,-72.46538549440247,1
30,Other,Physical,C,22.855330990277107,-170.58767174376706,-6.662486557329945,16.92469845158873,-26.115142778834215,1
37,Muslim,Yes,C,64.60234801145198,-66.14687936560499,79.7629955303873,23.119294256169198,7.347810173725697,0
42,Muslim,Physical,D,109.85294089027657,63.977799876953256,-3.8549142192633723,-7.972885277252634,-87.97358981891512,1
31,Hindu,Yes,C,-11.598776083386792,-223.6628429863372,150.96622232451503,-135.21846772922962,-87.98824728438906,0
22,Hindu,Yes,C,-60.80130192721352,125.58007631646684,-90.26052859249961,-13.35069533226367,-5.734363469541059,0
72,Other,Mental,E,-9.763888383442454,-107.40945704323663,-43.058389327718295,-81.46139583197257,105.05635167864614,0
44,Buddhist,Yes,E,59.41124696000546,-144.5246278399637,118.28424554125957,100.0830498449305,105.50855777510235,1
42,Buddhist,Yes,E,-149.40858223639606,90.9703996938103,143.5985691467488,-18.278423698011213,-3.5324280828587145,1
23,Christian,Mental,A,-5.198262481186343,46.07873057092907,-29.056380849115776,-17.267347401072612,41.67636892021196,0
72,Other,Both,E,26.363635433232147,57.140083961832666,-39.6655348476099,27.877331120723376,140.00483820259896,0
26,Hindu,Both,C,-111.06078376540066,39.34606625883637,111.62627331303867,-105.56061543996155,8.370995302949472,0
62,Muslim,Both,E,-266.648781055232,-129.048234892417,-176.78763478532287,85.90949947793834,56.059518819337875,1
75,Christian,Yes,B,64.96201059802719,26.146013909765458,35.07910101037733,-71.75787644430855,-85.9501417923457,1
75,Other,Physical,C,-16.612036214910432,-58.7583067471505,-45.871739966673594,-34.69775764366764,-101.50667908803437,0
21,Other,Mental,A,4.25550664730091,105.58692099049955,184.15590588306597,-146.89638920172746,-121.12587279985412,0
50,Muslim,None,C,-30.95661429289793,8.937908044154346,-72.11522624736565,-55.614867593232795,-42.92427130251581,1
60,Hindu,No,B,209.90486538537652,-56.93279648457601,-53.28297424690093,-11.323225878207586,39.24327468870296,1
78,Hindu,Both,C,-6.416129092435691,-151.82443449323011,132.48757962675796,-195.96456043067838,12.175479309905644,0
59,Christian,Mental,E,121.16364628969724,-34.90691472063745,42.880896141762285,-47.72948863071899,169.04294027497787,0
48,Jewish,No,E,119.89574136016783,-67.0348866317143,-71.17691295101713,-23.37839033735544,-141.08426361580828,1
31,Christian,Mental,C,-89.70095327357375,-78.43077466194792,-69.05230561487112,-114.74217616288674,-10.315059767365481,1
18,Hindu,Physical,E,-53.10780674610742,-110.93590787536749,13.522026709568403,41.022519266655635,-102.21916728098428,0
66,None,Mental,E,15.848529500143819,-129.20935815481144,-23.199025250159046,-111.05055263481995,4.866807214162446,1
41,Other,Yes,C,41.54836067729108,24.84327174056051,164.15557952121972,-175.70815032498024,-13.437868141130183,0
51,Hindu,No,A,-227.04612029713198,41.328165134957636,-102.44003851864876,-110.40646217844179,-110.7649035752259,1
51,None,Both,D,-179.85378254210315,-26.91462665163825,-300.7068442024319,-186.88611938601517,-76.96482355880397,1
50,None,No,B,46.30086134273189,-57.3158526969797,-108.87268675599258,-121.28751715812444,125.51188015301094,0
40,Buddhist,Physical,B,-27.93678264392952,45.976603504713694,177.75009430582446,-20.90141565918139,179.3034513894174,0
20,Christian,No,C,-28.207291717242,-93.26875112219707,-10.430183735270983,-39.663547857497676,12.525144475006442,0
66,Christian,No,B,-34.15088884304058,-56.04488426302229,-123.62852751786248,3.4256417381392748,20.076896016229114,0
42,None,Both,A,-0.8562487212858708,65.51761765666933,-0.335482780156805,53.62341087868201,-69.8487539386208,1
20,Other,Yes,D,51.69223440808439,53.465089832955584,178.56193145717216,-67.63498032713201,112.58459024764853,1
79,Muslim,Physical,E,-55.86742617214298,17.223240390705786,6.539797920352893,-43.25616922915596,26.983411935785334,0
72,Christian,Physical,D,-39.83317547522404,120.804139184135,-50.64274165734718,-86.15869925808347,47.860713923031305,0
46,Other,Both,D,139.3519745630177,-41.18491383946483,-176.1263417458794,20.207505327541416,-124.0137414938924,0
38,Muslim,No,E,6.355294122647927,131.3169506271798,13.949717394906502,95.93405494088164,-35.77521984478723,1
57,Muslim,None,A,35.23350650407262,-78.90036639381475,-11.295165416651324,24.562768902436368,6.5588310428831935,1
64,Buddhist,None,D,-46.93261395297215,102.73920936776129,-118.07509782241976,117.34564696403483,-42.92908440372199,0
54,Buddhist,Physical,B,-20.061139468307733,-23.842638732089227,-64.65337019032191,-110.37056655385575,17.241527199670674,0
28,Muslim,Both,D,-28.05986565630064,-36.63695432772479,-54.836347890519846,160.23423006706142,-41.67459363986732,1
47,Jewish,Yes,D,4.006546051063037,-70.2309531759549,121.68836144272083,160.5727493154858,-74.36189585044644,0
70,Christian,Yes,B,-40.27177903014832,26.92995584783705,-13.296176101648404,178.4977256026346,-252.71960948173273,0
21,Christian,Mental,D,12.920016072429247,145.722762804008,16.738921287536304,-73.5108584783301,11.386111036185465,1
29,Jewish,No,D,-61.686232387735764,78.87207559330587,-7.103414978232486,-160.77745430529444,124.06686658153593,0
27,Muslim,No,B,-31.688807410131552,-16.792547242389404,150.67226824697215,-16.225852531728936,40.99467504442214,0
30,Christian,No,E,-24.76405570666659,82.2642851355714,-184.68660978267505,44.94337563409305,231.11436600018322,1
23,Muslim,None,A,44.05886493743845,-11.834492006412109,160.59184796226396,71.18610142216369,79.24687511885644,1
29,None,No,B,-77.78224068722193,130.54613686517155,-173.59288696173346,-101.06496775486224,61.60492770830528,0
43,None,None,A,-109.02042638377267,-11.689845853606483,-223.16856015429448,-33.06615300718787,-181.83428204317084,0
52,None,Physical,A,62.261864936526976,-111.0676535944733,203.38626029308676,134.1573355280576,216.45117813553708,0
63,Buddhist,Physical,B,161.91540183577376,25.12598956681837,207.11255800151145,37.858434613703594,-156.2380034457147,1
23,Muslim,Both,C,109.13549223689647,-199.3475237038389,-213.845454976907,116.19593977372588,32.49492438722144,1
66,Other,None,A,4.342237877467965,109.05355332399778,-0.7061229820510299,85.5328175391696,-29.454024893343256,0
40,Muslim,Both,C,-79.34519527151423,-57.4531536815747,2.8113861225820167,-11.441506375315297,151.50071424992785,1
46,Buddhist,Yes,A,-70.66558579258906,111.72240674817091,-18.94418341826298,-172.54916027596278,123.70655601985673,0
51,Hindu,None,B,-152.4337365205972,173.34698745940588,1.315373069126435,-67.77091594530435,-54.27278555989571,0
79,None,Both,E,-42.64677872620674,-15.88506111761947,40.41465344531362,-0.006442941660193299,-118.07754447387859,1
37,Buddhist,Mental,D,-73.18593325103075,-21.510692816246507,119.89865095947671,-100.8622755314481,-100.26954939484847,1
25,Christian,Both,D,3.780816525682134,-75.21187675243766,63.880656293182405,-67.23988743887134,-84.03858862119861,0
72,Jewish,Both,C,-86.13467809912622,18.191691848153095,-40.42241461876358,-113.23188810716913,-102.34003238955167,0
49,Jewish,Yes,A,-74.33410017953197,13.026773692817962,-49.95001626325205,100.8477318884522,101.19547569956,0
57,Other,None,D,-36.00719202056632,-120.68559949947712,-32.26495824337381,-84.563109474473,-80.004309995236,1
71,Buddhist,None,A,-66.61955375155215,79.39011915036232,-130.14238059006473,44.37552613291799,-57.75736170366849,1
49,Muslim,None,B,62.01253991570337,-164.2400065548854,-50.81849198143223,-83.45096194285759,-50.799402778089245,0
70,Hindu,Yes,D,16.540503477764567,28.705540031973204,-25.760491696086635,116.66191871982856,49.40011107797551,0
26,Other,Yes,E,17.27857004365666,98.18354302412887,-50.48939415396233,-127.17406794785609,-67.90395240393757,0
76,None,Both,B,38.34147781906537,22.52373167858065,68.9928708708644,-96.23304855548353,-15.475685953267648,0
41,Muslim,None,C,-107.47545918592931,-25.323437096558504,0.3695578705489233,-166.01836717124428,-49.38145627177098,1
38,None,Mental,C,-117.17773096037227,-98.18535769515857,-74.15040653768,-10.510171469858399,-77.378779856897,1
79,Hindu,No,D,121.7652483753568,63.324187520362244,-102.9788450912757,146.36382044869174,220.94612152914542,1
19,Buddhist,Yes,B,-73.63235272882356,-162.3772355888945,-19.02709164370719,21.25218209600831,26.43820548705905,0
59,Muslim,Physical,D,-75.9521625838802,125.9844257666462,0.3458753408321513,175.49402126142968,66.9151594162625,1
53,Other,Yes,C,-87.85200385870392,-195.73147073114507,-62.37978373570695,38.77590008287889,16.562259940146543,0
19,Buddhist,Physical,E,52.0931286156406,-69.7276645508571,-185.5069306054543,-37.67044944863861,-81.44832259685961,1
70,Jewish,No,B,0.47329869417905074,67.95993984823177,-150.87461970537797,20.45273853089461,24.62979821652553,1
39,Buddhist,Both,E,-30.818872140404018,28.240621951576184,4.83602685923346,-37.48555195589042,273.63601070415297,1
44,Jewish,Yes,C,55.70142833202964,-41.99398042974518,-7.3596798756683475,43.38915360652734,-177.25457524559755,0
24,None,No,A,19.02121145237874,191.45549618152597,105.23154659277121,-33.7888683769813,16.369219535962802,1
49,None,Both,E,19.299681223711225,31.673688673689277,132.72344492988464,232.12679427925136,7.107167457748548,1
78,Buddhist,Yes,C,168.09055899807944,31.796670399417025,119.54580553386963,-200.56402998946191,-157.91886788995043,0
79,Hindu,Physical,E,29.020565398224996,-7.879937233960828,23.88181627905901,-190.97081042338553,39.06978738243339,0
40,Buddhist,Mental,C,59.195985533437636,64.53930630162567,111.56474820593971,-154.39830991129264,5.9487614330917395,1
71,None,Both,C,-134.75654367309158,53.46647478422927,133.98976317816354,84.01379463245542,105.43612039384722,1
18,Jewish,Physical,B,0.5270518609594305,107.70078490123053,53.12547975710369,14.729702971290964,-61.98022950569012,0
19,Muslim,Mental,D,-19.82707255183966,53.6602108073261,28.432994787617716,-68.24508462854033,154.95874086008507,0
69,Buddhist,Yes,B,-11.717717880993263,91.0000849739149,-30.276132944982148,14.274644055608313,46.19083219281283,1
71,Muslim,Mental,A,239.88687587167377,-68.14251323067202,10.66745158156451,54.526218535064174,121.43260344288925,1
76,Other,Mental,D,14.135635255383901,8.571178271127115,-173.32128867567008,-143.6779527617257,-12.56101279936788,1
46,Buddhist,Both,B,-61.8896603559401,-36.83928963438128,-169.74616311915196,-103.10623430082649,50.405797211526384,0
21,Muslim,Mental,D,-61.97343676792039,-4.002426883409548,16.635574361305682,23.533540205988484,150.7664190511702,1
60,Hindu,None,B,-90.08537438336313,15.921638067409308,202.26459437926914,-47.85468304169221,186.51590178485372,0
50,Hindu,Both,E,120.66659626498087,56.602241944200074,-87.270596343867,-50.52999545691511,95.00554039394422,0
19,Hindu,Physical,C,119.54543238546135,-25.468291552302237,-2.297261552343496,55.289153552860796,59.074280090522535,1
28,Hindu,No,A,-103.82495512990285,-72.94638531017293,-35.70665407905634,-58.814185992426815,-20.003347065999733,1
28,Christian,Mental,A,263.5657531543674,-4.131508281923273,-104.23017524084204,-95.16263747640427,-47.8924968443186,0
53,Muslim,No,C,294.4018060876881,-67.25808169948588,102.7099124750291,-63.934128380957134,163.85451407320866,1
39,Jewish,No,E,11.508677448819132,-83.49666421713684,-25.292195977251435,-3.0925697328191717,7.593832732048593,0
53,Jewish,No,E,212.28762249565892,-18.00486509673288,-12.792788950566294,77.2749189404072,35.56463575747133,1
54,Muslim,Physical,A,69.71536726863692,-13.048917950299677,-95.10251225916925,-146.9735404537211,-177.03239980753844,1
46,None,No,C,-36.809110307907766,-114.74719767229801,-42.378144205427674,17.784053180003763,132.1731775733057,0
35,Muslim,None,D,140.80928191763317,73.92718732555997,-23.862783135434405,9.61238975922241,-184.4326172658438,1
21,Christian,Both,B,-94.42828605194762,-40.00981822150027,110.87710039782557,-198.89950110921274,27.41048848124088,1
42,Christian,Mental,B,17.06429920987891,-6.19159616901702,49.576854614830566,64.11923934591039,-44.61098165410491,1
34,Other,No,E,85.74021475844711,-56.50551326995652,-55.33395547152601,-116.08508228819238,-17.420048660529055,0
33,Muslim,Physical,E,60.41010713841746,-153.6439314419428,-15.907021503800053,-41.271690205975624,-81.22220859299385,1
35,Christian,Both,C,-17.56928775455749,11.828431379941733,-102.37826687362886,6.434676557822683,-22.25709672480653,1
38,Jewish,Mental,E,-4.123811608005984,91.15140295657473,48.93796063063526,114.2204688885984,128.70718306922998,1
33,Hindu,Mental,C,26.777697309405816,-52.54734263589275,-40.101969397616685,148.67843498681114,-209.8492463436775,1
19,Other,None,B,-83.64232441185914,-52.4430909551842,10.011213984994585,-41.70892226678484,-221.09411980150804,0
30,Buddhist,Mental,D,59.76850415328491,-37.13246288100007,25.20476329067632,36.16568653209361,68.70567639326075,0
68,Buddhist,None,E,-164.41292468596203,-90.28290470002175,-21.84016832280449,130.08557904351045,-130.8502313216936,0
77,Jewish,None,B,5.837046515135332,-17.312980245499435,146.67585887723473,6.71695765647632,39.723377108032594,1
43,Other,Yes,A,147.95121610421066,101.52589629268198,-58.43980642747882,-15.931489993352422,18.497517079148388,1
57,Christian,No,E,90.9050142883444,-52.0217373671324,-24.294294338563276,50.03970290757369,-15.873777177547208,1
20,Jewish,Mental,C,-158.0265551704064,-105.35110070055578,-119.386399959181,-35.788789807533426,-207.4416976380128,1
45,Hindu,Yes,E,126.66665083565363,32.3065678234953,-20.90963360147325,56.98540699160228,181.57278480503098,0
62,Jewish,Both,A,52.730170952202336,37.46062752519804,-146.22872749637077,20.2907525534601,-99.63717709363151,1
66,Buddhist,Physical,D,110.46924319293029,13.158074820479538,-135.14274096575807,51.54893955663198,-128.77247298048232,1
25,Buddhist,None,A,8.022040128764395,-96.73185122736379,99.29442433178221,134.46925264009099,-101.13110472707683,1
62,Buddhist,Physical,E,-182.81014898823963,136.676648151445,-39.67462449333407,13.26867159888703,70.18678746634221,0
76,None,No,B,133.63970760098036,-45.409450979078905,32.86255258709298,8.950457388463445,-52.42959865176013,1
40,Christian,Physical,A,5.440721127186463,-17.065189786481984,88.0130893711336,83.19797323456015,-29.327296464189367,1
57,Jewish,None,A,233.1072137359982,-142.90447549422288,-136.45303086113705,134.3701904280165,83.65647681701492,1
26,Buddhist,Both,C,-99.33556891213344,22.759116250156367,-278.16743421688653,170.2385301835945,-106.83963568377325,0
25,Jewish,Yes,C,39.49392677932403,68.64294348095066,26.393571855326982,-181.55839087376745,273.1505094650621,0
52,Muslim,None,A,130.1545855358461,27.29956408107749,55.01414212563799,-70.33094877242003,16.13537429509998,0
46,Christian,Mental,A,7.765887934063636,-42.91213667819699,-62.694224553464494,31.67386294204137,-69.45702603381125,1
34,Muslim,None,A,35.30978265811957,85.31507335761027,-83.3947917643051,-41.82624167255145,12.903948035747154,0
50,None,None,A,-0.9485767259757992,1.0435184275454619,-25.294512799521474,28.77628341709372,-0.6853346959993212,1
56,Hindu,Yes,B,-50.896750083898056,10.441463039648657,-1.4903249470496367,-23.59667293327404,54.27305652540764,0
59,Jewish,Yes,A,-109.78947175026761,9.112152073686854,-21.44137121016685,271.431809668283,34.35169576800688,1
34,Jewish,Mental,A,-34.918127500816084,-27.016453171884024,-60.63095217560503,-7.071939312583002,-113.41849408448479,0
30,Other,Both,A,28.341848174193796,-56.04887854364111,12.618240943364444,-6.957858937895196,-133.76255989166577,1
73,Muslim,No,D,-81.74068160962246,-5.275538656236849,-137.64591281289918,25.687080976592103,103.22305256239855,0
43,Jewish,Both,D,-107.32989321135744,-54.728048906440975,98.79161379650293,162.72480517071912,64.05286483611151,1
36,Other,Mental,E,63.755689847671285,49.542471971133004,-43.43742417546088,-32.303355341374555,39.06398295713582,1
31,None,Mental,C,-117.94850433423522,70.57440998331087,-15.927958216100185,280.8469073009586,33.21816927937921,1
70,None,Yes,D,-43.842333067755305,119.29624461044477,77.9325512649457,89.44583413695284,-31.121259292327704,1
49,Other,Physical,B,135.26002322390326,-130.13524200217662,-94.49662058301735,58.593785299324495,-90.29860425668946,0
40,Other,Both,E,-63.20596072540911,-8.016738645787278,161.083833112422,63.3622124085547,-0.35834484461245103,0
66,Jewish,None,C,123.56620296832747,73.45710050349332,106.70910600157472,-1.9904987570000607,20.13817677904918,0
47,Hindu,None,D,-160.18617172856378,-88.64160803586867,5.552704598358338,-121.58181567345206,-4.945744763333212,0
72,None,Mental,C,-27.94592341487404,125.81313423640582,85.59783584048095,-102.06317716262272,-184.52264330050815,1
57,Christian,None,A,67.99420368808322,-137.4777102867354,106.35754171309621,144.2772557713353,-116.81860894066133,1
36,Other,Yes,C,-62.585248763984424,135.1998027594798,120.20036477390286,-1.4223630316648117,14.358867226765213,0
