gender,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
F,Hispanic,C,E,49.46304351151497,47.65623149396288,B,38.082779877248235,A,E,-36.58309759748456,C,22.711196089459342,-199.97902112548113,80.54469218019392,-6.115125405076664,D,39.94971440536697,1
Non-binary,Black,E,A,-16.758704707239065,129.85880226299255,A,103.0955501430556,E,C,168.28599148733844,B,38.81018326904495,8.309472321571354,-63.07061685472617,-2.473258226686382,E,-203.09517918489055,0
Non-binary,Black,E,E,71.5332728120053,-53.87687051733728,B,49.40406753680791,C,D,125.1554040628221,B,-131.03530770842048,-223.58683367592334,-60.4849278188887,-86.82216148061438,A,-42.53623045692842,0
Female,Hispanic,C,C,93.33365807137602,-42.699913677841266,C,-64.84317714958884,B,C,11.756914625554897,A,1.3978705445964281,5.253597913503065,-48.38547895972003,-229.0470858982732,E,-66.4457936472608,1
Female,Hispanic,C,D,185.47989334777506,-110.88790620953752,E,-178.3098097004011,D,C,136.3021895607557,D,-28.692675486140896,20.89331256282294,65.54529368054483,-66.55937989812446,D,-48.778777965336694,0
Other,African American,C,E,-190.70597100400195,25.724690000534324,C,-47.832413991725886,C,D,21.74746473597938,A,-35.66911429793836,91.7705665994506,-77.57826967708375,-63.16401364061771,D,-82.11992318700534,0
F,White,E,B,-164.7762025432246,-16.21299821903472,D,-51.072930429261646,B,E,-89.39585998316261,A,56.87457472139912,33.46696972115858,-139.59118029163145,-80.2614268176781,B,25.745857174503023,1
Non-binary,White,E,C,-55.099388805876856,79.66086636565437,A,-180.9947116853311,B,B,-103.19790645696219,A,-46.482368247218844,-25.70612072839371,-63.535638571192656,97.6231970457576,A,-30.31934399916125,1
M,African American,D,A,163.80860271063747,-50.00494779389538,D,34.99104831880743,E,D,-54.65252249182938,C,-154.14060342178615,-50.22495736921038,90.38032583506342,-9.702785410910115,B,92.51844850526271,0
M,Black,E,C,-69.23819414698288,-57.91957729408325,C,75.25165163619816,C,D,-10.663576804548459,B,-112.8652073905202,-33.20302497369877,-81.98845791913429,-50.71802906288232,C,27.058766637753646,0
Non-binary,Hispanic,C,D,-14.895409655009678,-124.72475360803261,D,-5.792371822318768,C,D,-126.96497223518215,C,-149.86403418530853,-166.19988888721346,-52.972196422463625,86.45134805337375,D,-66.15349632723104,0
F,Other,D,C,98.82685099696356,-117.47578216217131,C,-136.5459647222405,C,B,-9.823231884526361,A,-39.2775019056648,-177.523998403714,-9.225353653836601,46.4829237215507,B,-77.62745994236515,0
Other,African American,A,D,233.9025123126497,-143.51732064098474,C,-122.9075336874059,C,E,115.90264145820564,E,94.58636456961557,-60.75635911298026,69.44134742636817,7.081458128113928,B,-63.219694434395045,0
Female,White,D,B,-52.069208820088875,116.93197778952116,A,-34.41732467722973,E,A,12.827167299025854,B,-142.19067539097273,71.931944524387,112.51826116884335,-38.06583458725578,A,23.707143754752213,1
Other,African American,C,D,-159.18140637038073,28.05911869155896,B,-318.4906545036736,B,E,-148.48621744800735,A,-94.86780991810485,110.56400803064686,100.79324223623496,-7.105401445896929,E,77.01506836318971,1
M,Other,D,D,52.16957303155397,111.65831995622173,A,-17.697333516782397,C,C,-146.91348293679255,C,-24.138481739519676,-138.3928582302302,52.199433432696786,68.6291378572706,E,20.012505638504514,0
Non-binary,African American,E,C,-62.26071084306874,318.07473782802424,A,28.527362366756602,D,E,-84.69556921508892,A,93.64843434232428,-121.7443465381949,-186.8185524222272,197.42342310301763,A,28.813220079147474,1
F,Hispanic,C,C,-128.2573527502317,12.26666093218426,A,-48.52152405733303,B,C,72.84021338023081,E,142.3846897081513,-98.26518422100871,-145.93751810519146,-5.093245524298057,C,103.97576773348763,0
Male,Other,E,E,-156.4631884182789,248.71754839106873,A,58.9982698753816,A,E,64.00526482401546,D,256.2482894849158,-115.76326772857483,35.9188364617001,76.97800868577193,B,-175.88130362612566,1
F,Hispanic,C,E,106.6220219371732,184.0560815548138,B,49.83303932537504,A,E,14.400872785012703,B,7.514377541136284,69.35593043182335,-132.4857731045951,133.0709856685617,B,-15.609413917767267,0
Other,Black,E,D,-92.37099076400342,14.792979513962248,B,-125.84043476598595,C,E,41.46155057397517,B,23.29631641692414,36.401694992847695,-24.73550467709545,-20.15006993124065,B,161.496849011694,1
F,African American,D,B,-356.9505793099162,-13.966910058202137,C,-53.3654815946395,D,B,118.89287335059235,C,-54.68011548408156,3.7400952261026426,138.77101460865742,-36.804511394511565,B,-69.14240433496948,0
M,Black,B,D,-56.47404121480682,35.77346813043723,B,81.40367404574901,B,B,-83.46548053547447,B,-9.509489105090955,43.89606390026905,-48.68433734978374,-29.955752726306635,B,-49.366567297927745,1
Other,Asian,D,E,53.16903095186767,-89.81353154025032,C,38.805449550997366,D,B,-72.33765741381991,E,31.52017292671388,-102.95969520637509,-37.27752189266027,-124.78686941280314,D,-19.17854350440478,0
F,Other,B,D,-11.982579369773536,-140.4304095994594,A,17.41826675924239,C,B,46.933163000084036,A,36.032685436292056,100.52715908266181,-4.270515906355792,184.26540067432398,B,30.90970598309566,0
Other,Other,B,C,165.39064459666645,71.47760206877093,C,-45.723023344589784,D,C,-41.64208407811448,A,69.40688291143597,-119.2978984891131,-65.88347510068381,-51.09932406833242,E,-1.949582886967789,1
M,White,A,D,68.83432568285522,-26.53433834623678,A,95.71170522464297,C,B,-78.68503796678084,D,-123.71868663786496,9.53801005432796,-165.4988887384875,32.51684011459188,C,53.79518900938185,1
Female,African American,E,C,24.16019974429108,34.06574925012444,D,-239.39196844993887,A,A,-125.81523373135084,C,-79.15619325242467,46.426935275882265,61.62194501699181,39.18926600270966,D,54.08123457878043,1
Female,Hispanic,B,D,109.10653074651246,-62.58561549025895,D,79.3283389761558,A,B,58.54988604611011,E,-92.51706769851438,84.12281102160787,-47.676007041390804,51.717737515810114,B,87.21494595235212,0
Male,Other,A,A,-27.42800837239457,-3.4414163742855353,C,43.908367502079706,A,A,69.87649352571871,D,192.50700920383878,61.80135658884042,-51.616890427324314,-104.31536595245134,D,162.56274612915976,1
Other,Black,C,B,46.097321771074064,11.110082736302518,B,211.0058999285147,E,B,-96.15419707028316,C,147.78346736996394,61.384604957782464,-125.81840830186803,91.66877642131749,A,31.666088759065275,0
M,Black,B,D,4.13951388472443,12.754443726893413,B,-77.14955614273991,D,E,197.7844679420966,C,67.64292686356166,-16.83547993436338,-69.91818928281994,214.06976084757997,C,228.7510043993284,1
Female,African American,E,A,-76.35957676489764,-49.28509653521215,B,32.19280521722947,B,C,73.47195956408015,A,-57.72721326514779,-31.79590353306716,-96.03392212244891,-20.94643976850861,E,-1.5479361548676673,0
F,Asian,B,E,17.022646510380547,-86.90298384443649,D,45.850348273766386,E,C,4.864661606347771,B,24.49586546835828,-33.34398448173006,-31.424995772026286,-80.40249042639226,B,18.73357420988839,0
M,African American,D,E,92.07606379028044,-135.898338266842,B,32.07513723285985,E,B,4.103597726745766,B,33.68208442413788,-79.66361755751717,-13.38601135515092,-55.76291075967534,B,-122.34359997485376,0
Non-binary,Asian,B,E,-186.72892274717796,-108.41233520172952,D,77.15168538616891,E,D,-192.28495057166776,A,135.1166299097904,23.451778518320655,1.3915525819365573,-50.05986450225706,D,-13.627771993912033,0
F,African American,E,C,-84.32331969089442,-265.0791218360216,A,-52.21723502232669,C,D,4.297265284871639,B,-170.26548309616572,-112.6848204948343,-152.83537170346293,-79.17602926023784,A,-16.325289710789804,0
M,African American,E,E,-54.70051791921837,-88.9639645035227,C,-51.72982675647609,D,B,-27.121539772470747,E,33.27856826775925,226.15523990572223,60.77546314568762,39.51366443209182,B,2.033064373105664,0
F,African American,C,B,-74.34687145501661,-186.76923446039356,E,203.05369315424082,E,D,59.24019533545719,E,50.554577921537046,-38.241272521152894,104.93811472634238,106.84497461900217,B,7.461053546765424,0
Other,Other,C,E,-77.91362779071588,63.33843888847432,A,2.206201863824126,C,C,-189.65704130676423,A,42.78100597054459,31.401980703464115,4.805463316325007,-12.010819946462245,A,51.843506636308845,1
Male,Other,C,D,-15.130304480870668,4.116943424265183,C,-11.7643293336679,A,A,88.82656365995992,D,46.312126783575366,23.841585912037914,7.777326879595048,109.6022358490726,B,67.83464910992467,1
F,Hispanic,D,B,127.36442778338453,-22.99423051837309,C,137.35789975887224,A,B,110.18854356330034,B,66.43154704943285,-135.9179380471779,59.00228343477457,-35.93410769712743,B,13.376804458720212,1
M,Black,A,B,54.160710982978465,-131.94950397741988,D,-62.57976851561191,D,D,-83.83755761769518,C,15.160212343125387,-60.44600579602023,102.26525021199349,218.57453189618687,A,-212.91715164997962,0
Female,Black,B,B,32.485303912769595,-48.195565644633625,C,163.20635698713727,E,C,47.53625545730411,D,-68.87071139056678,9.76176546016887,-255.8243869197073,-115.92976229899517,D,102.31423887047634,0
Female,African American,C,A,100.8430243889201,-24.278062330515276,A,61.042743594335256,D,D,0.44891602215539883,A,-156.9314855877818,85.4617488226312,-31.21683447625177,-90.37502673722511,A,63.22223610418626,1
M,Hispanic,C,A,-121.97314011873696,-141.40799209985957,E,75.15977556591669,B,D,-126.47557083754819,E,-73.74332826854253,37.58994421013032,-128.1926497878481,58.67726470217383,B,49.882141419414445,1
Non-binary,White,B,D,127.41049773077131,50.51559428721015,E,-54.55612890814162,B,A,-8.729643447514196,E,69.00483254233896,-65.97349787484073,-4.989494929467315,25.833955068061915,B,116.85891113462061,1
Non-binary,Other,B,A,-187.62801278733969,-82.492294532375,D,24.413915765855506,A,B,-16.993000509304093,A,22.433560760914776,198.75743270037864,-31.506446851306258,68.38197332640658,E,27.741222745359345,0
M,Asian,B,B,-83.77323169214536,14.440047630509323,C,22.947616405314932,C,E,186.11023455280747,B,49.544353312259325,-86.65856720870211,90.36282643091907,35.51606708770754,E,-132.8373064836869,0
Non-binary,White,D,C,-48.91713849730063,-208.59205815846553,A,120.54150007431011,B,D,70.68017743450011,A,156.97297560287862,144.11515707615916,0.08843912586418805,-91.06299297215351,E,195.19316805268855,0
Other,Black,D,B,-33.17375630103509,160.05100470204482,A,-90.87694742501252,E,B,-51.513943553634576,C,-67.75119792828087,-89.74087051788398,-31.2822917730326,-0.050108403951892304,B,-60.142356302200206,1
Non-binary,Asian,C,D,-97.13642367716291,21.342974697289318,C,2.5610390633946905,A,B,51.99722398481265,E,9.774059874925342,-150.314027751378,112.68766836284377,-103.32648489591168,B,-71.42345648796105,0
Female,Black,E,C,67.73890042441025,15.333382981954818,E,-173.07727440125473,C,B,109.4556252113388,A,15.442283467272077,166.64402815065944,30.288479260668144,-159.98087020398907,D,22.106382781045447,0
Other,African American,E,A,-111.73029672766035,144.26877551979044,D,-156.89182977572136,C,D,-102.45679572017958,C,-236.47235200391376,19.928611204357647,110.365042448818,94.45553984944468,B,274.7161945694522,0
Female,Hispanic,C,E,-200.53688744546224,-53.936448353306965,E,-79.02697721643737,A,B,-62.45005339667529,D,3.706158407575604,-148.77601208963418,106.70657637350789,-210.20722346421476,A,-57.22022959397489,0
Non-binary,Asian,C,C,73.2596350372573,71.87145571777465,D,23.82845787190461,B,E,-57.11564558011748,A,93.4948763538385,31.928597947415593,124.32238898530332,-29.947988125338792,A,6.483271640275226,1
Female,White,C,A,75.22790727628336,-67.04080403828623,A,53.35845100047686,E,C,54.66437201369477,A,33.66030368883592,-73.40129164829077,249.12457123866884,-2.333287223217131,C,-39.89370198941437,0
Other,Hispanic,A,A,-8.727459963965972,-146.16227330366135,A,-105.79697374301054,A,A,-11.50366708774364,A,-99.85367974145028,127.75573473335133,132.34927346529474,189.24541203060633,E,30.25426371291226,1
F,Other,C,B,19.637322425240367,32.07488995485785,C,71.37948662876518,B,A,42.37255713065522,C,49.57211413907698,8.70094167541934,18.81503530929368,-92.40804963037064,D,-9.092269525156864,0
Non-binary,Other,D,A,94.12527095234815,205.37051923079255,E,189.9510096226148,C,D,-1.8020177576063723,D,137.9940365273093,-22.7887771249215,-146.03602726866848,67.39213517372181,E,102.79377981301062,1
Male,African American,B,B,31.484390106326227,45.09673618896031,C,73.38725074013574,C,E,-48.51593211697467,A,-202.27268846887893,260.59741222262653,45.74545561132715,146.25928654253718,C,34.16428142930482,1
Non-binary,African American,C,D,107.99762737810093,-105.66638915344508,E,-5.0869613743399125,B,C,55.75316219897868,A,-20.977908733562362,117.31492931259157,-21.770864479770687,16.32655250629992,E,-71.55904323061367,1
Non-binary,African American,A,A,-122.71625249260201,-81.71956135556164,C,131.2415746068612,C,C,-204.73742194751247,C,153.96459734613634,-86.69802995021081,-165.1596281309261,-129.88919281091128,E,-25.49339544106159,0
Other,Other,D,B,52.59997621813818,17.461453177150595,D,207.31218218251897,A,B,-36.2823950788914,D,-51.287576559648215,-141.0666602142494,-94.57327395694598,22.137210949692342,B,88.62011192531975,0
Male,Hispanic,C,B,-23.02209789070918,38.51584530066883,A,-129.7993533924255,A,D,-49.300109708030895,A,-80.06848802773607,38.96835578256416,107.53918665214994,-205.12457420666362,C,-219.88902143626996,0
F,African American,C,C,185.026770323784,35.45251058203454,D,140.6138809213605,C,D,-16.93963415497264,D,-44.527590447855474,-2.190729134359129,120.40609192656602,6.692398137823371,D,-41.08620895497811,0
F,African American,B,A,70.24509822158575,27.688434524093243,D,-34.42611710864229,B,D,122.65957637263377,B,38.522610992972915,87.72240579579731,52.17308439341492,-58.88780553697155,D,64.65628555422464,0
Female,Other,C,B,-4.366177325512627,0.19477988319821946,A,109.47240391545144,B,A,-21.20581545004508,E,-19.1402630084127,-2.1550443775251424,16.899209536026422,13.94435381250837,E,69.92968045923585,0
Female,Other,D,D,-221.5917139624127,150.79219272818102,E,76.60328003523753,E,D,81.04245170993637,D,9.634271438003426,-61.845495533109265,-88.30686576783798,-65.8136404587686,C,72.39215801137597,1
M,African American,B,B,97.37750559802774,-17.437607558196934,C,143.91435127919945,B,E,111.66955292578076,E,-6.33702297734242,107.55885966449472,-129.17890201986327,-38.16142103962835,D,-13.621834954965173,0
F,Asian,B,E,-26.260110614190395,-32.37729312585232,B,-57.249813940587494,E,D,-32.753769006854725,C,6.764087355171922,-45.7173886043469,161.6966208470926,-90.86405773246831,B,82.10029735934192,0
Other,Black,A,A,-64.15198777327893,-210.6563824504656,E,105.3573216461573,C,E,-23.258337696881288,B,-36.723208765998564,118.95568085846371,-156.3208094361749,67.47025155376143,A,-39.66501495463174,0
Non-binary,African American,D,C,291.9357691216747,217.00997396637246,D,-48.72977396462146,C,A,80.17860163813214,E,-13.822638644563584,38.445308990352075,37.70944746825733,-85.78857334270648,E,-72.81600587881772,0
Female,African American,C,E,-75.8042998935648,10.414621162090915,C,-65.93892911282765,C,C,-168.44515362031453,E,-142.4779944586821,66.18269316851956,27.08289224275217,-20.90677792282902,E,89.86665790853388,0
Male,African American,B,B,-170.097750919167,168.30203416742825,B,165.26316377562992,C,D,-70.65197646433843,B,-131.01569143602063,-91.88100775145016,11.561288511326392,-60.45239830798339,D,-119.46215508046436,1
Non-binary,African American,E,C,182.5068740719616,95.32588240275672,A,219.83243416856175,A,E,-25.905109543161238,B,-5.444654106561702,-32.43218659415367,140.94408112488046,-12.199814488932644,D,-97.34756012392857,0
F,White,E,D,-84.0468696350559,123.85088493827507,A,50.484586962654696,C,D,16.019155479401327,B,-16.306047407926457,-85.4950505803562,-54.16482747857124,-48.81084189173754,C,-46.20827989326723,0
Female,White,B,D,-52.927165975834924,-155.75553712192036,B,-71.94561585161819,D,C,30.69020107850791,A,19.668344665484966,-65.45576198958209,13.585513192887982,8.449699493511597,B,191.5770793037051,1
M,Black,C,D,-84.72896965906374,121.57544226260437,B,48.424899184397184,C,A,116.90547742604555,B,-134.9460524569252,50.65144743752465,-25.35015966549118,-88.982316998589,B,-131.97315845564003,1
Other,Other,B,A,-47.450900514094826,-9.433558649682363,D,-111.35229835136467,C,B,84.5380746229256,E,-5.939687783185046,25.65842751956564,-31.51238826213772,25.369937470644437,B,-78.02860378597896,1
M,Other,A,E,-36.48127236366993,34.15322635322385,B,6.792075607641075,E,A,-194.90849517202398,B,43.5103209043786,-14.06225108055226,-4.779267486391523,265.77681301034244,C,-98.96072631684383,0
Female,African American,B,E,32.28358301472738,71.1230236198255,E,-6.052253262356629,D,C,13.928375341119834,A,1.8483406722442624,-8.944442183855434,-15.716182911488355,-41.34654559459974,E,-9.230877215544762,1
Non-binary,Black,B,C,-0.573510236948463,70.79200357014743,D,53.1032079934115,C,D,-83.59698563855548,A,174.11856162231848,31.436580885934482,-85.21608768618107,-32.531655947754636,A,184.8141143533511,1
Non-binary,Hispanic,B,C,-280.49725369929274,144.55848165520544,A,106.50513118614097,C,E,75.10345956153243,E,-5.767400619783634,-13.283076509241615,3.4972687918097685,22.45523007629681,E,-29.988597233452698,1
M,African American,E,B,-58.28475496853641,139.55323110626355,E,-11.577095530880149,B,A,-127.92506644179996,B,58.530030319152395,2.319530224130407,-67.62821250569007,-14.654429689592737,A,99.84724707708426,0
Female,White,B,A,6.239028420339133,18.129422396385547,A,-87.57234563591602,E,A,-87.79204076680955,B,39.691994262702174,-38.07416480953813,39.436266641116994,-98.76750514886831,A,-51.416104215984234,0
Non-binary,African American,A,E,24.969306185041273,-148.77583384793755,E,23.741313911635096,B,D,-70.8812663716631,A,128.99266060488134,70.85096405663461,6.136673047454274,-176.509289470283,B,39.1595264708025,1
Non-binary,Other,E,A,-25.373722802749406,164.17578033331176,D,108.59269730515489,D,C,7.670739988333055,E,173.5169810703362,139.35809640127889,-125.25037136418806,-162.75188173974192,D,-88.40036001782741,0
M,Hispanic,D,B,-72.79580706802977,-64.34453082392515,E,-99.16027205056346,A,B,-9.789872693773326,B,47.37946870651433,16.97168693039097,288.5278658020283,-47.52499394585225,E,110.98625731318508,1
M,Hispanic,C,B,46.835735931108175,-138.12988258779035,B,-26.151548777831458,B,C,24.732270150498024,D,-46.649065136255366,129.80061305961672,225.7786686357519,220.1595761601937,E,-13.408498869955915,1
Non-binary,Asian,C,A,43.820777889979894,-78.84950916483155,A,-94.00993333739156,E,A,304.5334661078573,E,109.10249554442251,-25.666675318049048,-161.7087055170228,9.117534422079254,E,3.2132287791777125,0
F,Asian,B,B,-23.62881576997983,-103.1572091426798,D,22.809824862508684,A,E,-20.39447287753146,A,155.76836735959637,-31.042358992481855,4.41222382625791,-89.39660870263032,E,42.20867047308773,0
Non-binary,Hispanic,A,C,-20.636162890521,41.98783331910872,B,-94.24234870739524,B,B,147.2042492666195,B,22.387724861598116,-25.02022669886183,147.62491516242585,152.35048946299767,A,-15.927776879873248,0
Other,African American,A,B,-43.74467854309605,212.02825970091976,C,-202.96688844880734,D,B,-7.0033976495566534,D,7.994965794171159,146.8768980836019,-78.4958059576637,-31.530977843332774,C,65.74235232989,1
M,Other,E,E,165.90247383318652,-56.875707496653874,D,-45.28870495387453,A,B,1.9068472712757623,A,-21.693114842687837,80.59363619453535,-33.893997350599065,30.268516530734164,A,-73.0903997087892,1
F,Asian,A,A,58.95008847755591,6.890291308352113,C,-65.51215131512605,E,A,119.94364499343865,D,-207.95043690253246,54.6498864164239,-3.851416873421453,73.44596655477108,A,-19.772036421904936,1
Female,Hispanic,B,C,-101.61370965187177,184.09125921686885,E,-51.41774555955843,E,B,-8.407884431850478,B,4.833625830454235,73.73684948826565,-99.1067242656343,78.95787224927312,B,-37.267707255018294,1
M,Black,A,C,-19.87599169810598,24.105877523312092,C,-45.344812763082,A,C,122.06640218849958,E,1.310192371798208,-31.91363291702543,66.55296183691256,132.13916643935934,C,-54.083207458048896,1
Other,Asian,D,D,-49.84526425835467,43.419298382550856,A,4.618552459517248,E,C,-14.834376880419395,D,-109.66275779265298,59.96817072223247,-0.3303001376815508,36.31617769265334,D,-69.14239581191538,0
Male,Black,A,C,61.84280629745253,-15.484830016664613,A,34.079879865610195,C,B,-107.27154489608262,E,10.103939966366001,-162.8384080800627,88.14892972591548,-29.552580642121672,E,-102.21723235456687,1
Non-binary,Other,B,A,-109.49012531767383,88.79666825666457,C,30.81325203647681,E,D,119.911511909759,A,-5.654496146353601,-14.863939576498472,1.6310100010729256,101.43408000199045,E,-134.76905062321663,0
Non-binary,Asian,E,C,80.25232886100298,79.82927001704553,A,15.319804528185255,E,C,147.28199171057673,D,-120.24207512931604,137.78892508089984,53.60725808151518,-68.91023619031196,B,116.66205300825152,0
Other,Hispanic,D,D,151.98721767526345,-27.144635502735248,E,61.74629916542405,D,D,-176.5587361644924,A,169.48192172469706,-117.48325988210746,-66.9970027100099,-223.32850380030646,C,-36.19051380566096,1
Other,Black,A,E,31.721268220111103,7.777102864170958,A,-45.56449705385218,C,E,-191.78513891170664,D,-68.20270014142748,25.994134917705384,96.5680653140018,-30.6922531218677,A,165.9733821375332,0
M,Other,C,B,-21.031591528732612,-24.048367562103437,B,-15.743954842739216,E,A,-63.21046190350973,C,-52.37858239249572,20.609603532949144,187.44538438852348,156.65917725967083,A,-62.327984606816614,0
Other,African American,E,C,-24.761510244382432,22.638216559877534,D,64.26166938280876,A,A,118.51170228619819,B,-106.17194946874716,-106.37544377433423,-91.76325168290501,40.79716129603639,A,-129.57972699868097,0
Non-binary,African American,E,D,32.08911688006596,-5.299308622182619,A,-94.17904361443891,A,C,20.78370599523881,D,-156.37926340791358,-55.19113879553396,-131.9728623059719,-79.38272075364648,C,-196.24727825854055,1
Other,African American,B,C,5.909634185236706,49.11692793069442,E,88.8657234288704,B,B,78.24623988394626,C,-5.539007332902387,-93.68682976067159,-23.194809957048317,-85.05144297565556,A,-36.10266954276107,1
Female,White,C,D,8.005742332202512,40.94119495247786,E,150.85259524195695,B,E,24.355589027898105,D,19.862462004960296,-4.085584247069998,-2.4273780008313817,-53.74209213889331,E,-29.562313695118604,1
Female,Hispanic,B,A,-7.937404066806386,43.46208360061163,A,-124.68388464495546,B,C,-196.64501967697387,A,-74.2167438659623,2.9227521191320163,156.17457842888976,20.895695026922006,C,55.20113056265048,1
Female,Hispanic,C,A,-18.01936845447745,-10.820648000717316,E,207.0418788963306,E,A,-137.26760725663846,E,74.5626325517715,-10.085090112136333,39.68216822960307,64.68085469903383,D,203.89648696440173,1
Other,Asian,D,E,28.0918616425595,-2.5409073295289915,A,114.68546216135415,E,B,72.25855116489063,E,-74.51593929284135,261.1809895535346,-129.24098276566252,11.748842961928355,D,-139.52389556903256,1
Other,White,D,B,-43.27244964169631,-92.65910009753833,B,90.71616683452677,E,D,-5.371889797749725,C,127.25758859103176,7.6520169123435675,-67.9682570586827,100.44329589213805,C,-0.33577728836405146,1
F,White,A,E,10.147634004763443,70.03342921739166,A,19.395905223241442,C,E,4.536666094449742,A,97.90872758627307,-51.3906834666668,-64.53091332995758,41.58066903845534,C,-276.831224195307,1
Male,African American,E,B,-205.50098387509115,-83.03741445967353,B,-57.358838278600835,A,E,109.71629377434478,C,14.361112783093658,42.79403931790747,-33.70250666114899,-155.45346653556587,B,-45.73554432937034,0
Female,Hispanic,E,B,29.085383569064938,100.93329888191522,D,41.76425086634577,E,D,-17.68184953253479,E,-84.57339660532122,-29.074181213110094,86.39655716020171,-49.2369400387283,D,-174.9127694856095,0
Other,Asian,A,B,0.1758277793543433,115.90964835836064,E,61.42693384922347,D,D,-132.67309253533952,C,-47.73062401186877,85.88065925784052,61.495134627912606,-140.30470317649835,D,-80.1711223445414,1
F,Other,A,B,-11.243236739528808,7.787949837754132,E,-76.52688303165624,B,A,155.05353957865546,C,-61.67140147481683,64.6636681254079,96.46290299220772,29.02032734848149,A,-93.41418667816409,0
F,Hispanic,A,D,-123.98421796862169,19.70049298759823,C,1.7496478645567022,D,E,137.26242551889686,A,135.04092695329325,-40.15585879745949,42.34401358599813,84.68251574300892,E,-57.567338762673195,1
F,Hispanic,D,C,-79.60966854914115,-62.38163615089183,A,98.32972685829284,E,A,-197.20815076341017,A,-47.22695319134087,42.117114470018926,73.8157459087511,57.26193013064873,C,201.43384685170497,0
M,African American,C,E,-83.62131091460509,5.39089541024185,B,-167.81858307785865,C,A,14.084059474035989,B,-144.5065304085049,106.06358335862195,-8.105571412708478,120.62130058326954,E,34.963654480141685,0
F,Black,A,A,125.93919671306007,-44.61826961161508,E,110.19187276492062,B,D,106.50627170068883,C,-199.25084030719077,98.82397753489587,43.793611788241435,-10.056594530546693,E,20.046907379355517,1
Non-binary,African American,C,E,162.70203067917885,146.61396269234947,C,58.0514867158256,B,B,-82.6595977072229,C,-71.11094495404332,77.82612750706043,-29.462505282213915,-10.084257761064126,E,213.06056205499337,0
Other,Black,A,D,-135.261248193447,-21.752808614939216,B,-104.27840257002785,C,E,72.55870408353601,A,117.70419556908035,-73.68782223996074,139.046416989439,-94.60789208646146,E,86.14127322788437,0
M,Other,B,E,4.239810685578082,77.32282041678444,B,-70.82913725911048,B,A,-71.6949442010764,D,319.40992948091326,87.80853228759158,-79.45848439591542,-75.55019452590439,C,126.45811013293937,1
Female,White,E,A,-60.403103876316045,-11.650643597833518,A,118.34072196636296,B,A,-2.235910042422854,C,-31.876691993157237,-247.60114592334529,13.87673326458592,-14.67910200432626,A,-127.88977177021586,1
Female,African American,B,A,-108.99779262398081,168.42515606027166,D,-13.476807061982718,E,B,48.596418567565884,B,7.378101038020067,-39.2312793750424,126.2636250226912,223.93307357344003,E,17.09517856316234,1
Other,Other,E,B,23.320664130631933,146.92374058328767,B,58.87842034028046,E,E,126.26135505576055,C,109.26040795855785,134.86938654716548,71.0256691151396,-101.94109302282747,E,1.4011095212779991,1
F,Asian,A,B,-171.5872259466466,24.880806529302028,E,163.71633144289117,E,A,-85.67853606929145,A,-14.52199622399681,-149.75466096357525,-129.0315267399765,106.84600224420878,B,-68.0438549416765,1
Other,Black,A,C,-79.95759029585217,-53.19436133137396,E,-20.70158437507053,A,A,11.485604757095231,B,83.15061199846531,56.42139495746562,-32.91505606078939,-38.957874488916424,E,-31.692647759203602,0
Non-binary,White,C,E,129.42409339802282,80.59834832841359,E,-7.484838719025095,D,E,97.74093166265506,A,-66.35705128888499,17.492718957946956,-55.5115752077034,77.656088668256,D,121.83844774480812,1
F,Other,C,B,61.61878100085312,-59.28670691102109,B,158.78823884316685,B,C,-17.75772629206572,D,102.92583790881187,-113.02168902037566,-105.84243814972399,124.57644872745955,C,143.80334743275196,0
Non-binary,Asian,E,E,163.4412743239711,59.50899586338302,A,32.11915126435438,E,E,-31.43927847818179,A,-37.33713030595906,-96.12365051114566,72.76857320684009,-155.66442632945171,E,177.4717677586906,0
Other,White,E,A,114.6830342163077,-158.5575138954434,E,-56.872928279387125,C,A,-35.64734218892707,E,79.43214807048035,-97.80012846782924,-144.9267065598472,12.466122205952132,B,107.40856929903096,1
F,White,E,B,-42.717097658890246,55.007665925448556,B,166.90437561155065,C,C,-152.35246681349162,A,-15.225517523599224,-80.8475240359938,-77.98554515885982,188.32464106648152,D,-4.085819594648534,0
Other,White,C,E,-120.8119000617452,117.45998375431657,D,-143.65992106956477,A,B,167.54366044832204,B,114.66262619616978,-31.991121975633245,143.89054057599452,-120.36710871300515,E,194.9203891960362,0
Other,Other,A,B,-68.54219939347291,79.96040023126324,E,-13.876382502847779,E,B,41.879497113012434,E,-113.85157244784713,-3.9733641664671824,-31.918073151912917,240.29804798250626,E,133.79195166069383,0
Female,Asian,B,C,-102.03254246495597,-90.40034634803754,A,90.88096809365716,A,E,-52.45718789853344,D,96.37925208978785,55.16943052900365,121.28136843845061,108.81159048108744,C,-75.76175161687652,0
Female,Black,E,A,-148.98134189872846,44.44444758650431,E,1.8642376926028974,D,D,19.880017270111775,D,-37.41228394825459,170.48959334013972,57.26489918924135,-128.66274046147373,B,66.18193791225616,1
Non-binary,Hispanic,E,B,201.28181923402022,-114.38859382756364,E,151.39129467696313,A,E,-87.96713960087028,D,73.86043517665838,130.99516968528587,37.23546278189794,-46.18375152909837,C,38.66280805971717,0
