married,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Married,Homosexual,-47.37362364023347,A,113.21761510329932,C,55.69366726209747,1
Single,Heterosexual,-46.71234772563827,E,60.192491040095696,D,-48.869416268608504,1
Widowed,Homosexual,65.86063429690523,A,-63.140020710187606,B,-66.28336638612225,1
Widowed,Homosexual,-116.95816827987558,B,-10.371968478998886,A,-101.88022062045998,1
Married,Bisexual,-70.85254288419291,C,82.25056407048238,E,79.11780734369755,0
Married,Homosexual,-42.71842678808208,E,112.22832323674628,B,22.228939080321723,1
Single,Bisexual,-160.33492587995624,C,-39.3948528402851,D,-196.07842873509242,0
Divorced,Other,-92.73239329185104,E,-182.643609275312,C,138.2747233725871,0
Single,Other,-16.0874590284455,A,42.46213341370492,A,-53.65239239166466,0
Married,Other,-18.51438121231485,E,53.268275213328664,B,-53.741502178574585,0
Divorced,Homosexual,81.47989373857092,B,34.55066200024753,B,205.77555046268495,0
Married,Homosexual,95.72841705318257,C,91.56783816971293,C,-68.3793116663313,1
Widowed,Heterosexual,-113.02777603513773,B,114.20119648974698,C,81.69691286202396,1
Married,Homosexual,-30.36097980759052,E,-97.39704587091579,D,-22.847664262828214,0
Divorced,Homosexual,-36.190301602047356,B,36.605394552317975,E,12.071779561246123,0
Widowed,Homosexual,-9.37260290479501,E,-49.38258396543437,C,118.00052448148273,0
Divorced,Heterosexual,3.7370245268510667,D,36.53018048912471,B,-114.99589417447864,0
Widowed,Homosexual,-156.6888353103277,D,37.7553429252593,C,47.95809515092534,0
Single,Other,35.893771132540486,E,36.96607878110033,A,-48.924838675568644,0
Single,Bisexual,173.1359415867177,D,-7.663189030617502,A,178.9528948907306,0
Divorced,Other,7.93462500625617,C,-86.50458462616835,C,-138.87467485623836,0
Divorced,Bisexual,21.782646699609693,C,-50.55351047758213,A,-0.5032837638233822,1
Married,Bisexual,150.37950132693925,A,112.70327680931828,C,-16.843024165589966,1
Widowed,Heterosexual,-82.4572168397081,C,-2.1534213000355193,C,46.73201491463045,1
Divorced,Heterosexual,117.55879145526549,B,-172.61166910720823,E,22.54523626106968,0
Divorced,Other,-76.29692169292437,B,-61.927786950710264,E,-40.63434742848606,0
Married,Homosexual,-119.1139787809592,D,103.42580171125194,C,-44.13186382264645,0
Divorced,Homosexual,-123.4341161971102,D,-11.007487262828732,C,-96.0645805583585,0
Single,Homosexual,-62.4368247195918,D,-33.58334564113182,A,-106.51602573307366,1
Widowed,Other,-69.55755851196962,A,-107.53285201048193,B,158.009967433224,1
Single,Heterosexual,72.82508114976189,C,-12.805653879362321,D,-4.97608724288279,1
Married,Homosexual,25.655686828710284,B,3.658791998651027,D,204.15628271098575,1
Single,Heterosexual,103.76136843926945,D,-120.61469548152593,A,17.665356183842036,1
Widowed,Heterosexual,7.588071447158591,A,237.8326324244312,D,-76.07297425921928,1
Married,Heterosexual,-285.97566325272896,E,-23.209556118868093,A,-46.812280369737024,0
Single,Homosexual,363.2917880980914,A,-43.763145305835465,E,-48.53226941026118,0
Married,Other,115.90002788112237,E,24.311284354917706,B,95.62909871771718,1
Married,Heterosexual,-23.154205032774094,D,-114.57212396213845,A,-14.24186731920286,1
Married,Heterosexual,68.75058774561388,B,48.29911997353627,C,109.176251243183,0
Widowed,Other,-129.76543262997504,B,116.94317228488981,E,4.195102628683222,0
Married,Other,123.98155969906948,A,-102.13222520994802,E,58.88335023549014,1
Divorced,Other,20.15613281809224,D,-10.408097243922775,E,25.742643018226246,1
Married,Heterosexual,9.82879343173943,B,40.112033462103724,D,51.655235322096836,0
Widowed,Bisexual,-11.80425464847628,E,38.85605801683404,D,41.62200669483679,1
Single,Bisexual,150.72939656373768,E,-32.28926275495053,B,-147.07545927282675,1
Divorced,Homosexual,-1.266252867097526,A,-89.58489820482063,D,-214.03370495284375,0
Divorced,Other,92.06358210571788,D,-6.523944458795667,D,1.1849548085854364,0
Divorced,Homosexual,-143.18107527728424,C,-71.30923283353403,D,-60.31046381876136,1
Married,Heterosexual,0.33787026548268145,B,62.60877101354123,E,-162.52842876281167,0
Single,Homosexual,-65.0261612059455,A,211.3691209464523,D,125.08292399010207,0
Widowed,Bisexual,15.08562961768176,E,30.03175907218169,A,120.4923343057507,0
Single,Other,-80.38988617001178,C,-86.08802916261298,A,-91.81081449812503,0
Widowed,Bisexual,-140.83450492865032,A,258.8362891893556,B,11.190025785584346,1
Single,Bisexual,50.10526671780175,B,-161.99308370840134,E,-100.94110653354281,1
Married,Homosexual,-38.047946839487004,D,-112.06072374510707,D,132.544758349895,0
Single,Other,191.1545434287266,B,-61.399961846109306,A,119.94717343943893,0
Married,Heterosexual,70.88083868207423,D,-36.37559252586136,C,-139.9992372402008,1
Single,Homosexual,-105.63354959195439,D,107.89519217247236,C,-40.10285073021307,0
Widowed,Homosexual,-22.84063558143844,D,103.2546676975474,C,-48.50061754280023,0
Married,Homosexual,-150.53122382076648,B,9.114943901262851,A,14.009192571834902,0
Married,Bisexual,125.20633196029766,E,-47.23677661614915,A,65.70129846101493,0
Widowed,Other,-130.33607631680616,A,-12.122998618788166,D,193.29067179712845,0
Divorced,Homosexual,-100.78397529076071,E,-56.93798939996655,D,8.922025837955786,1
Single,Bisexual,-135.72135760317178,C,-74.61368058096883,C,-105.9304242332431,0
Single,Heterosexual,95.02528954030394,D,113.87149935604917,D,-91.10847896216599,1
Married,Heterosexual,-87.31714797111331,A,-98.88765618012337,D,-222.75034526822571,1
Married,Heterosexual,48.118754725535126,A,-94.66579510918946,A,5.534756470314021,1
Single,Heterosexual,-158.07870273796632,B,116.04953040950762,A,-61.4052869470089,1
Married,Other,-69.02416179068788,B,-2.721299785397531,C,-5.515051451301263,1
Divorced,Bisexual,57.364937700188854,E,-125.7613457730028,C,-110.87814858698846,1
Married,Homosexual,78.73014647038146,E,-124.83991585515489,D,-121.65261976014901,0
Married,Bisexual,23.87779873032124,E,-10.373145126087339,D,188.86848548582822,0
Divorced,Other,33.56313402135013,C,-206.57148331270255,B,-51.556071269407234,1
Single,Heterosexual,-95.44125486004835,E,38.16858678876338,E,-126.82386644388224,1
Single,Bisexual,-201.92133836405367,A,-1.806972284734082,D,197.7812469160051,1
Divorced,Bisexual,-166.08651516167487,E,-84.68564512962207,C,-105.13475442128843,0
Divorced,Homosexual,-63.60174046210205,A,104.74070525675407,C,-51.905681137089665,0
Married,Bisexual,5.6712686437089355,A,-38.359269025534815,A,-65.24047167460583,0
Divorced,Homosexual,-77.18453158545981,D,36.16083405459234,B,-290.85270621215693,0
Married,Heterosexual,45.071426613323155,C,-1.8931572072212057,A,125.08702727557028,1
Married,Heterosexual,144.76939469923798,A,148.54210530665947,D,-31.305681570064024,0
Single,Homosexual,-263.7243485463628,E,-138.29218509457922,B,-3.2842463201739065,1
Widowed,Bisexual,-113.39795035587005,D,9.245124872312415,E,-46.178885754512066,1
Single,Homosexual,22.16279203617143,D,-196.36277081424453,D,114.09734927930882,1
Married,Homosexual,-87.20614846839828,B,31.726083123395,B,119.2643350244998,0
Widowed,Heterosexual,-46.519175535362045,E,279.64134760402703,C,-42.03752213969479,0
Married,Homosexual,163.03949828460298,A,-20.989621246156094,B,34.532264556960705,1
Widowed,Homosexual,47.21310076153144,E,-98.90107172172677,B,107.99532974009773,1
Widowed,Homosexual,-30.733491183733996,D,146.98207312172786,C,-94.64516767313268,1
Divorced,Homosexual,-91.63642450836588,E,18.14578623060969,A,80.44629706625055,1
Single,Heterosexual,28.364151157137936,D,-52.9379056908332,D,10.436072649497586,0
Widowed,Bisexual,28.06402698120956,E,130.2314940685164,C,-143.51564121295638,1
Divorced,Homosexual,110.26576510633024,E,-10.75684495215613,E,-24.894651483569376,1
Divorced,Bisexual,57.56304862026198,C,59.4099593797752,C,-83.33993915820417,1
Divorced,Bisexual,-102.57515619457519,A,33.554373774177506,E,-37.680381349780156,0
Widowed,Heterosexual,86.50555979797979,B,93.05614316042383,B,118.93829086366443,0
Divorced,Heterosexual,-120.803998926866,A,98.28296309349757,A,-49.24861524628665,0
Married,Bisexual,80.4043341947114,A,-95.42397103137765,D,-148.6854016641906,1
Widowed,Bisexual,-60.702227096240335,E,43.11527791019172,C,48.100076906535605,1
Widowed,Other,36.14122976315668,C,-33.88036627269836,C,55.6160902227789,0
Divorced,Heterosexual,-11.782079827490646,E,-44.42332239589117,B,147.40633431525467,1
Single,Other,92.48948304732622,B,-128.8808048445351,B,166.163709360223,1
Married,Bisexual,53.20471239615415,D,48.640796908499176,E,-12.868773522819016,0
Divorced,Homosexual,-122.90530943378855,D,160.24070963911424,A,89.04495029141324,0
Divorced,Heterosexual,71.76862888603699,E,-24.846329091852866,D,153.7773080849667,0
Widowed,Homosexual,-96.84200039725532,C,231.09832792674752,A,135.85566448883034,0
Single,Homosexual,-73.54790675730867,A,-176.9253178975364,C,103.41162537483319,1
Married,Heterosexual,-162.25133573966315,B,87.8301298077325,C,-94.57116646041554,0
Widowed,Bisexual,54.452055802141096,E,23.288630847155453,A,-31.61161679430362,0
Single,Other,-127.64550710737326,E,-60.877780970819416,C,-58.03242739384249,0
Widowed,Other,48.364127934573574,C,-21.02100236188681,D,63.89864684620493,1
Divorced,Bisexual,-58.19313422458041,C,-83.48966109077884,B,-11.269746101812474,1
Married,Heterosexual,62.436487364827975,A,-79.15089106441917,B,-38.52855646343688,0
Widowed,Bisexual,32.22403825347923,B,122.9741559883291,A,-77.59183452362419,1
Widowed,Homosexual,55.91889518032173,D,19.30247849389637,B,43.34159996897856,1
Single,Bisexual,-23.8134150929427,D,119.84804587456924,A,33.98038977204757,1
Divorced,Bisexual,-22.599629822153634,A,-190.86547853050436,A,-71.9694069519174,0
Divorced,Other,39.6508145470701,D,-108.38367257189331,C,133.63798143613616,0
Widowed,Bisexual,151.00623220783973,D,-48.37560825479363,E,87.7920545390501,0
Divorced,Heterosexual,-15.864423219006198,E,33.13028934786947,B,-25.559872414246037,1
Married,Bisexual,129.12326265053377,B,39.62015642438304,C,-28.004157925151784,1
Widowed,Heterosexual,-84.91498097615353,D,100.55325227776237,D,71.81076428081165,1
Widowed,Heterosexual,-44.286298499320296,B,-15.781035768638349,B,-113.9763635999515,0
Widowed,Bisexual,37.634349870875994,B,-14.636500482277706,B,100.98519656474308,0
Widowed,Heterosexual,185.03245531660545,C,130.28016927689242,D,10.014999026108885,0
Divorced,Other,-49.52501636053246,B,-163.43915809158628,B,-177.5137408484637,0
Divorced,Heterosexual,-92.68710661454196,C,-159.13786871223198,A,-42.08814324067586,0
Married,Other,49.01164933152815,E,82.75192314359137,E,75.19206415385474,0
Single,Bisexual,68.40713430565646,B,171.72723288645878,D,-58.2124288453096,1
Married,Heterosexual,34.58350151662052,A,65.39286655598164,C,49.90466321260853,1
Divorced,Homosexual,-59.42141853516453,E,79.49755513118586,A,-46.74647243598356,1
Divorced,Bisexual,-2.645113649941294,E,203.90075370866376,B,-133.2067926989305,0
Widowed,Bisexual,56.82835662412694,A,-40.113765401037384,B,-47.11534491164209,0
Single,Other,-217.81138332174513,B,40.106117076834174,E,-90.33184776181415,1
Single,Homosexual,-105.52793732623829,D,196.7373698986227,C,-76.17771465013455,0
Widowed,Homosexual,82.25269996532248,A,-212.9488392119832,E,-34.388729185409076,1
Married,Heterosexual,-111.71638091166376,D,43.713777119795125,C,228.34687825137374,1
Widowed,Other,18.57448936012778,B,12.80646659567632,E,97.70676073550575,1
Divorced,Other,-108.92374983968371,C,113.39362288532573,B,78.24624809342883,1
Single,Homosexual,-53.5487547475679,C,-0.16637230318337334,B,-21.463575766830292,0
Divorced,Homosexual,99.3890821538193,C,134.26819464615386,E,-126.31907190357457,1
Married,Bisexual,-60.959332527430945,C,106.07792806319539,D,80.69509232419695,1
Divorced,Homosexual,-35.82394957063928,E,109.56438806211213,A,56.77357950377739,1
Married,Heterosexual,34.13090745748744,D,-39.83789902357573,A,-73.12114482619744,0
Widowed,Other,115.14032266938858,D,-0.7235137921002249,C,-174.83942453390546,1
Single,Bisexual,-17.514351992560723,C,-135.57824020300765,E,-19.731614916164553,0
Divorced,Bisexual,-52.12252286324791,E,-28.03965050711625,E,-156.95861879387425,1
Divorced,Homosexual,118.74964785001411,C,-47.31404670604854,A,-65.75245709137614,0
Widowed,Homosexual,98.89526419352353,A,-285.55145704155956,B,-14.113229633188592,0
Divorced,Heterosexual,68.05097605261314,C,-157.64901052615934,E,183.7733432645535,0
Divorced,Other,36.80373459494657,A,29.6491944864186,D,20.495388640534973,0
Married,Heterosexual,135.72132299804133,E,-99.02343850657637,D,46.1924855051008,0
Married,Bisexual,89.8576938085988,D,-69.04453136109265,E,87.99129477400703,0
Divorced,Heterosexual,65.28629701013118,D,14.609341576830168,E,-43.773023284262415,0
Married,Other,-2.8345218390898936,E,207.19064090727852,B,6.091761002584014,1
Widowed,Bisexual,181.66559100378765,E,-234.33415406002297,C,74.3461473264589,1
Single,Heterosexual,-160.1359394364085,C,62.047970869256666,B,135.99033685399417,1
Divorced,Other,97.84423523140221,B,-5.874256173786664,D,73.27853987950559,0
Single,Heterosexual,56.908508268298206,D,-11.646740615343925,B,-155.2981556412564,0
Married,Heterosexual,-31.036570752450622,C,54.76897721400577,C,-11.89327721820197,1
Married,Bisexual,-37.8854429252431,B,-6.392950934752991,A,-139.11402695714457,1
Single,Homosexual,115.21104287061941,C,-90.02883362193154,C,-33.39675997007711,0
Single,Heterosexual,-173.6984023070306,C,-7.1307187934507885,E,-215.8214803505762,0
Divorced,Bisexual,-75.4710062009597,E,90.49229125021955,D,118.49888983452558,1
Single,Heterosexual,175.98210462572962,C,-10.557172194604446,A,-2.447643675020171,1
Widowed,Homosexual,-23.680405456066943,A,53.188584921527074,B,-13.054126873797289,1
Married,Homosexual,170.39390071444666,C,80.30734452598196,E,64.26819460449282,1
Married,Homosexual,-248.1557937916966,D,-34.07482700617413,D,66.75970159266336,1
Married,Homosexual,37.94775002843037,E,83.90519433396678,A,-48.92239577527226,1
Single,Homosexual,-8.825003487218568,B,-39.74607921698684,B,-48.64341134468023,0
Married,Heterosexual,-33.68848012013838,C,-209.61029329786834,E,-58.312645930327456,0
Widowed,Heterosexual,93.08246298520153,B,-100.54607820665036,D,186.17907118975972,1
Widowed,Other,201.2216029197103,D,117.51861215337694,C,256.60521068281537,1
Divorced,Heterosexual,-124.14948759816235,B,13.6154043483372,B,-74.97299592803628,0
Single,Bisexual,-4.461381465412989,C,8.168897237343714,B,68.30082753338259,0
Widowed,Homosexual,117.60163547652508,A,-65.25705423464555,A,114.04183511977692,0
Single,Bisexual,49.333127957923054,B,-1.9858678784813264,A,98.76072880841434,1
Single,Homosexual,147.8088279321891,A,-0.09898760855327049,B,-138.6809532996073,1
Single,Homosexual,39.2185670693076,A,81.53428636976112,E,4.365763853013897,1
Divorced,Heterosexual,-29.364312555057165,B,-145.65805904905233,E,133.24680125247127,0
Single,Other,-36.388009548312,C,-49.273060324314386,E,-14.49449295525558,1
Married,Other,2.6401766898417542,A,-176.94564029341984,A,-248.24926640707994,1
Married,Homosexual,-50.320338173842785,B,-46.01920036732823,A,-7.32592838742438,0
Single,Homosexual,-11.957582859224967,A,153.43095382208193,A,71.0063112622707,1
Married,Other,-30.334938867639078,D,184.8841290093182,A,89.65839550911753,1
Single,Homosexual,-129.77664660650353,C,72.3318129040031,C,-310.77116530654837,1
Widowed,Homosexual,82.7170233263875,A,-39.66891617571412,C,-96.44083622316224,0
Single,Bisexual,-30.745597554635612,C,-0.2365028783963856,C,143.29565311148215,0
Single,Other,34.89511546788471,A,-150.955810682773,B,21.613728055340406,1
Single,Homosexual,-14.109749766416096,E,25.50632764984834,B,80.6748142017264,1
Widowed,Bisexual,108.74006711554465,C,-12.181051876861465,D,-4.304260324550694,1
Single,Homosexual,7.350563497076773,B,85.7213197910646,E,57.11766305129902,0
Single,Heterosexual,57.00920567467224,A,-70.38879379780198,E,50.15617134671522,1
Single,Homosexual,38.97749087930112,B,-23.758558240639044,C,25.74879926398237,1
Single,Bisexual,-87.3435237778364,A,-77.00941467664939,B,-59.74420674733203,1
Married,Homosexual,-68.49821045784275,C,55.97888934847195,D,119.55640994464025,0
Single,Bisexual,2.36449040005894,B,25.2594502744548,D,-144.65953939156643,0
Married,Other,-62.20309273034768,D,-24.18321912521025,C,-286.51332759755155,0
Divorced,Other,67.54417767199767,C,31.20573254176468,E,-9.288955943276745,1
Widowed,Heterosexual,79.1620281889006,C,138.88370845513913,B,-163.25854287880605,0
Widowed,Heterosexual,-30.20779661817661,B,84.66526527782516,A,61.47444365997693,1
Divorced,Homosexual,-76.19607279492719,C,89.4787061984683,B,71.46916535347954,1
Widowed,Bisexual,138.99599851924822,B,-25.92138828870737,A,17.436872857533725,1
Married,Heterosexual,52.962098519712164,B,52.694404251686024,E,31.864048799731403,1
Single,Other,114.30418153910722,C,-85.54971203010298,B,-20.913310752603785,1
Married,Other,-49.00413389264769,E,47.836554353884004,B,-83.97679400872498,1
Divorced,Heterosexual,38.488219674277985,A,-20.789623267697394,E,124.41366010366825,0
Married,Homosexual,26.241529042703664,B,-73.21219148446633,C,95.67765012386391,1
Widowed,Other,77.02436856314439,E,67.88363507893993,B,50.860973799972875,0
Widowed,Homosexual,-80.0631695383753,A,-151.71669567661888,D,21.885778927764534,0
Widowed,Other,96.95355218805062,C,-92.17550671935668,B,24.805658195091695,1
Divorced,Homosexual,-52.183161697512524,D,-133.37711855908273,C,162.75404568935218,1
Divorced,Homosexual,52.88908361621394,A,71.5563381757041,E,-68.37838381887799,0
Single,Homosexual,-123.42139577160067,E,-46.171055578512075,C,-182.54845942206202,0
Married,Other,-17.62695903604905,B,87.30368284218905,B,-1.329334998386179,0
Married,Bisexual,48.598404525786734,D,-23.31956935789407,D,-28.86074992166735,0
Married,Heterosexual,19.96835282019743,C,178.41834309017662,A,-131.95614110922006,1
Married,Homosexual,-63.309896889014595,D,63.047310091031214,B,-31.621855941297817,0
Divorced,Heterosexual,35.14608484614097,A,61.05089377524355,B,-153.42690329596223,0
Single,Bisexual,22.788967117720908,C,-16.703890010980174,A,106.72371707643808,0
Widowed,Other,-82.06426522892217,D,89.98437115887803,E,8.466583328284354,0
Married,Other,-26.77571068227972,D,136.58255782105323,C,-33.23874677080531,1
Married,Heterosexual,-40.50982713231978,C,-92.21840964303709,D,198.9525108577239,0
Widowed,Heterosexual,12.821898868366713,E,-108.348966641639,B,75.64730505144178,0
Single,Homosexual,55.68328371961188,E,58.58698790220743,A,-123.37452456991633,0
Married,Homosexual,-55.112173839255185,E,100.17733673571507,C,7.892961901142496,1
Widowed,Other,-103.16318793007271,D,-136.77266343760942,B,-23.97016025672479,1
Divorced,Other,135.64851768328344,D,96.84408612454014,B,34.64823564804283,1
Widowed,Bisexual,75.5646757709725,E,52.577454521456104,E,-158.96469289316317,1
Divorced,Other,-21.096519488940242,E,-252.01444240569063,B,-12.739096400736072,0
Single,Other,102.8531624168208,E,52.76541959792369,C,-81.44424112222266,1
Single,Other,114.695732428069,B,-41.080797039545025,D,121.75916891419129,1
Married,Heterosexual,81.45370815805927,A,130.39263870369422,A,99.14189918192243,1
Widowed,Homosexual,35.699042688481555,E,-173.99729682802948,B,-41.204450589193016,1
Single,Bisexual,32.91386566044263,E,-4.698530872472623,B,-127.42583103528528,1
Married,Other,-31.908664541629868,D,-45.26134040162608,D,-18.807147880469007,0
Divorced,Other,76.71527987440909,E,-48.07818000236333,C,-49.43714292592048,0
Widowed,Heterosexual,77.81953127363491,B,-24.8262384823216,B,232.2654855910421,1
Married,Heterosexual,-33.692497307576325,C,-101.80109171426778,B,8.131954950720411,1
Single,Heterosexual,153.5920927006742,E,31.009573236417232,B,151.88669179940916,0
Single,Other,89.66153646584937,E,-82.56632792039318,D,193.45851744036491,0
Divorced,Homosexual,-135.20142610391878,B,71.38219375963102,C,-75.69385323352903,0
Single,Bisexual,-2.9867851753958155,D,36.844796674338056,C,-104.95872195830654,0
Widowed,Homosexual,-149.415463223152,B,59.57755686122255,D,11.215246110181008,0
Single,Heterosexual,68.5517122829467,E,50.29618368507942,B,-120.74902920964877,1
Married,Homosexual,-96.68412657259385,E,159.5257426053995,A,-121.0727901034437,1
Single,Homosexual,77.83985703463676,C,69.63792554330767,E,-174.85384717400265,1
Married,Heterosexual,113.41977826637775,E,-173.7363029589173,A,-82.03040882903423,0
Divorced,Homosexual,-88.5556802540508,A,74.23388902277767,B,-182.84113011309765,1
Single,Bisexual,-0.3975769459868013,B,-92.8168432905138,D,10.935723207913126,1
Widowed,Other,22.877223343176105,C,47.00191177651503,D,-99.57743402596611,0
Married,Bisexual,-27.327185235759018,C,42.13986941172798,A,60.05771720818868,1
Single,Other,-90.44805550332887,A,-161.18306963020387,D,42.268087310112506,1
Widowed,Other,133.75207695852288,C,0.11510745688912404,A,181.75905461832815,0
Single,Other,81.88053973180193,B,162.52647992971592,D,-8.572663394052391,1
Single,Other,93.34326179548611,A,-152.51496148478944,C,-19.563576965528952,0
Married,Heterosexual,70.36222328935185,E,29.18368456085728,C,89.44201223146806,0
Married,Homosexual,-169.53693713068594,A,-28.183245755713237,A,124.22230618265415,0
Single,Other,47.22324388639892,D,-103.73020968055981,C,51.61778864749167,1
Married,Other,-70.02756784597489,C,-142.6297896444815,B,208.43454808220386,1
Single,Homosexual,170.69791788873448,E,-94.14139201928916,C,122.44833889153514,0
Widowed,Heterosexual,-36.5345653006339,E,43.83254138529634,E,-48.35188726023674,0
Single,Homosexual,-18.95309133022689,D,-57.928450318295866,D,2.207014111983027,0
Married,Other,14.717233622043471,B,-142.43747955938036,D,10.996757174742301,1
Single,Heterosexual,-57.754047304056044,E,74.47091293734333,B,131.27945653568895,0
Divorced,Bisexual,131.36593442204955,A,63.52570949813053,B,-54.596219992083995,1
Married,Heterosexual,138.6610711046947,C,94.96857346168886,D,34.47189292388942,1
Married,Other,-4.365722596793971,A,-67.36236474066038,B,47.901598877374745,0
Divorced,Homosexual,-83.79354479815515,D,39.25913544622527,C,-74.57271583641378,0
Single,Homosexual,35.44023049968808,D,-59.194210295051974,D,-162.92195552893742,1
Married,Other,65.26114052299856,E,-98.98557707478633,E,130.66264338710326,0
Married,Other,50.66337109584998,B,-132.34124970112958,C,-138.46732240513063,1
Married,Heterosexual,54.87646928883346,D,160.77407015050088,C,-39.51832959909824,0
Single,Other,21.67560556686973,D,23.84157093501852,B,82.38541502102916,1
Married,Heterosexual,28.77466647954638,E,24.457013679911498,B,55.061891489652545,1
Divorced,Heterosexual,-9.375353999059898,A,-60.13527651823749,C,71.02610730488495,1
Single,Other,-62.5869662101431,C,17.948501572291242,E,-14.707467044462646,0
Divorced,Bisexual,55.047384981192785,D,-55.48562737865529,D,-74.53551206295116,1
Divorced,Heterosexual,37.97717535871619,C,112.42198694627457,A,170.2074689748543,0
Single,Other,-143.49978702097545,A,-129.6846549217084,D,-84.57837943009787,1
Married,Homosexual,9.843731394335896,E,-178.68850106125177,D,-254.8895129489356,1
Single,Homosexual,-9.84226391336334,B,-35.662879140967505,D,6.30404505413607,0
Married,Bisexual,-118.67531302574848,B,7.523365601083853,C,20.7755205880379,0
Widowed,Bisexual,-22.02302208635342,A,113.51432023305375,E,27.64261517676023,0
Single,Homosexual,174.98321010677512,B,-91.95978874471831,E,-90.53956091613703,0
Single,Homosexual,-55.231581895903695,C,-14.547585799696225,A,-163.20910942598616,1
Married,Other,-165.31532859163667,D,63.15856939894174,E,6.74522402756831,0
Single,Bisexual,-47.9416133832199,B,-32.49112029133309,E,-232.1709129876599,0
Divorced,Homosexual,4.935268070131682,B,151.27227989243576,C,5.1444889229788995,1
Single,Bisexual,-155.42743903009034,D,88.73769970704086,C,82.0526361302071,1
Single,Heterosexual,15.191386071739535,C,96.75278464067725,A,111.82605698957349,1
Widowed,Heterosexual,-101.52110706659596,C,19.52158874605193,B,5.794352691176581,1
Married,Bisexual,40.546089955643986,D,-97.5348025117449,A,-80.89855125617699,1
Divorced,Heterosexual,67.91859437428292,E,-20.6713664000301,A,-152.32669881815747,1
Single,Homosexual,131.7050801163791,E,62.037446524605855,B,-93.71293384683761,1
Single,Other,-149.7624278628799,A,86.76315982468232,E,43.3462084858136,0
Married,Homosexual,-29.86228647068382,E,79.31458055405724,B,-88.82541363538132,1
Divorced,Other,-131.03095095295373,E,167.3216927519238,A,-192.1491126386801,0
Married,Heterosexual,48.125534736041494,C,9.062117182432628,C,39.76900004484427,1
Married,Homosexual,-33.71693397114662,B,218.6736895542683,C,-17.576154749870337,1
Married,Homosexual,-175.1079802732401,C,-37.18227016582198,B,-62.463366228380224,1
Widowed,Other,114.77017658129871,A,-90.74166372113477,C,218.9902170241973,0
Widowed,Heterosexual,106.70138048009552,A,124.41402716459599,E,-137.13228587610928,1
Divorced,Bisexual,184.60011789820524,C,136.53155223319206,E,-83.49339239582778,0
Single,Other,-174.9774481435631,B,-40.56829419020796,A,117.46571169909122,1
Single,Other,-83.12424728255635,D,136.59408912824165,A,-25.63272231067164,0
Single,Homosexual,53.93517279882259,D,-125.02389300535648,E,-166.56202644735797,0
Widowed,Bisexual,56.266459695198556,A,140.37318378630522,D,-81.38474479042483,0
Divorced,Other,0.836394924957816,E,21.651664541919857,E,287.32343926667414,1
Divorced,Other,-169.2705732681467,B,199.784705609831,C,11.898049505925666,0
Divorced,Homosexual,-2.3080144712064343,A,-173.05076688529073,C,-31.856395705485546,1
Divorced,Other,-129.9920038587839,D,225.97192753586143,D,-21.069942778334,1
Single,Other,-33.06563587701886,B,-28.74290766961632,B,155.3187449832558,0
Divorced,Homosexual,29.760267830925986,C,-15.787889129718465,C,-83.02058443154873,1
Divorced,Heterosexual,224.30239465430105,A,69.77506037686975,A,110.7312708546202,1
Widowed,Heterosexual,140.5997027187641,D,-37.91200274909794,D,-30.049521085159782,0
Divorced,Heterosexual,84.55524044425671,E,-128.27070643308005,B,3.477252087602767,1
Widowed,Heterosexual,-56.95825534192477,A,-229.52325166565188,E,-51.19848116933669,0
Divorced,Homosexual,58.541805673150705,D,-135.16288049425722,C,18.21107459745947,0
Married,Other,100.20989844445833,B,35.25918489802265,C,-26.429414080470774,1
Married,Homosexual,73.40618763522802,A,-202.11210685101594,E,-3.875312668225211,0
Widowed,Other,7.2091793862601365,C,23.700260313632356,B,18.1049718953542,0
Single,Bisexual,-10.946620400591812,B,-33.99641880260904,C,-9.461583216234551,1
Widowed,Bisexual,149.15836689548917,C,-73.12110723905927,B,56.12611608211395,0
Single,Heterosexual,134.0363618746191,D,-52.861044116610664,D,94.85982066124637,1
Single,Bisexual,17.636248021901142,B,42.95804750971747,B,-78.89862123433032,1
Single,Homosexual,-72.23384531580017,E,-21.460866041942662,E,98.18938049193885,0
Widowed,Heterosexual,4.318598016103135,D,6.948198514942443,A,118.14860502226665,1
Widowed,Bisexual,27.352686541613686,A,108.94221500173977,B,43.106218011143824,1
Widowed,Homosexual,145.6230576746574,B,59.40038972722482,D,162.03173015174696,0
Married,Other,28.845803416129947,D,75.36188524799962,D,-163.99784288556697,0
Single,Bisexual,95.93841787277967,E,35.73495792944089,B,-33.77028997650085,1
Divorced,Bisexual,-126.85067900783318,A,-49.66093703501482,E,81.25860773445257,1
Married,Homosexual,68.76922804126185,E,-136.65040418088546,C,114.33437969654985,1
Divorced,Homosexual,131.0028007916859,C,-19.14365741580225,D,-17.534090858749586,0
Single,Homosexual,30.69448946773966,A,104.60861561623776,B,-109.22073474495322,0
Single,Heterosexual,10.445714554358783,E,-42.57991303976763,C,33.09603691759207,0
Widowed,Bisexual,84.39868990857067,E,104.29711785691353,E,28.64010883076683,0
Widowed,Bisexual,-73.75461578704474,A,16.237544811228275,C,45.26299919529154,0
Single,Other,44.795856316414586,B,-49.411322487836124,E,2.561653268831316,0
Single,Bisexual,-102.88255265205757,A,-85.24730593379162,C,75.30658859995346,1
