AgeGroup,Disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
26-35,Both,Yes,27.462445036130053,-27.4928512054315,C,-225.85454277003544,1.3549166025909523,E,188.9224512933561,55.018652034732696,-172.67944719340295,A,B,A,D,20.449917494197862,0
36-50,Physical,No,-116.87883266981909,-99.84939312031771,D,144.19739997298475,-115.84988558663369,E,150.3409002571765,31.33077116710185,108.19213515487505,E,B,D,B,-50.117001553116594,1
65+,None,Veteran,162.40026348689622,-147.57616177545063,D,79.4128132385272,79.49232811799838,A,0.18529932819920528,115.98089267416766,86.18512120668773,E,A,D,A,58.90093924073309,0
36-50,None,Non-Veteran,-26.440882387171904,-78.00260318497631,C,153.74099043785057,-106.41122933808084,B,-47.59213842493405,-63.5041050109846,-7.267398661724641,B,A,D,A,-90.99650799200647,0
65+,None,No,-88.04771826882055,-18.476046110500807,A,-84.63266386203749,-5.004120272481966,B,41.33380899466195,0.9279344268144483,-92.23576020629393,D,C,E,A,-129.3700120276167,0
18-25,No,Veteran,-351.444539573302,40.34478389465448,C,237.54351652550588,-7.882533283744146,E,-45.82753640649278,1.3851030946424454,90.84160200330584,E,A,D,A,8.964369464924566,0
65+,Yes,Veteran,-49.57378525610216,99.10640390834972,B,-30.41900445930589,-47.3759308043812,E,-81.27305620376495,-70.94107167254258,-60.09654377272865,E,C,A,B,-206.0378146841523,1
18-25,Both,No,-132.60384757430438,25.103704000487433,C,-16.002234644285235,114.95834514812584,B,-0.4362937300679613,94.12457669559032,-39.504786234647575,C,A,B,D,30.86956413921324,0
36-50,None,Veteran,-37.481745496421205,-178.24205330841323,B,-75.61068694036558,-101.74363679822433,E,207.4871877231559,-89.47053721872994,112.83371939033697,B,A,D,D,-123.27569732242584,0
51-65,None,Yes,-81.02941983299112,-110.77072169958251,B,158.79304101137095,-23.681015217015172,B,34.093622846038436,-29.2501877990189,24.067516762388582,D,C,B,B,94.1370152824915,1
51-65,Mental,Yes,20.07996485730245,-87.12235894755817,A,-54.413783531218954,29.96549983466975,B,119.00145602777373,106.40093929589645,-78.72706770243296,C,C,D,D,62.80631076930868,0
26-35,Yes,Yes,-28.37126058945378,-81.92989109089397,C,-24.088114953624526,-20.603604924452874,E,96.34953421694135,-21.338463159782815,-5.146009930201192,C,C,A,D,48.31401965427519,0
18-25,Yes,Non-Veteran,20.19986935011969,-86.71796778105927,D,13.975767001447256,12.413272855188435,D,-109.84673534532432,-57.41815756351897,-41.21098207404999,A,A,E,C,-52.809066410611294,0
26-35,Yes,Veteran,108.70927590092123,-40.966861130219584,C,7.1828278181778265,51.538477703115035,E,0.19707674637623684,157.0026209846819,53.40358671874449,A,E,E,E,-14.149267273779834,1
18-25,None,Yes,66.19624993175948,-105.42289635925866,E,-88.25954745424715,-80.23363338086888,C,14.975118581688657,191.21192844094867,-91.71673047566694,D,A,E,A,-56.11356727414285,0
51-65,Mental,Veteran,-21.74027897073211,-76.82499020157849,A,-39.25799671316082,-47.37738318710446,D,64.33100628788128,14.370417743276048,6.906467219091504,A,A,C,D,-37.973623271041376,1
26-35,Both,Veteran,-68.00973111791316,-60.75871579087756,B,-160.80828810913312,74.47029176289779,E,-109.36961341114986,-87.01978310285692,48.16495480770135,E,B,C,E,27.223187065249917,1
18-25,None,Veteran,51.875554481277774,65.40972939980747,B,-25.438365452428236,-117.66131465705918,A,-16.370556666390733,73.57286313667319,15.775206299590295,E,A,A,B,-0.5466767734437814,0
36-50,Physical,Yes,190.84772990826377,-128.1531604780274,D,83.35007119080775,34.1360602747337,B,201.64787520982134,55.255142858848394,23.13504174843161,E,A,D,D,24.76455914946699,0
36-50,Both,Non-Veteran,79.7099157937507,63.58163782928995,B,12.422544121180982,89.26416263472488,A,65.78566305732679,-55.68224035770004,-184.60639283011744,B,A,E,B,-96.83158734337405,0
18-25,Physical,Non-Veteran,-51.98851516760739,66.87560224164007,B,-23.961742416458456,13.523590793551122,E,-62.115109326107564,-174.63353006270648,83.80477645233816,B,D,C,B,-17.727225985907168,0
51-65,Mental,Veteran,215.94170417875466,-40.611438795223506,B,19.49178429620079,-222.9706881563128,A,182.7067116445159,-76.51136122777625,-236.0841818097832,D,B,A,C,-24.343442780588926,0
36-50,Physical,Non-Veteran,-4.104238245020967,82.09353766520408,B,36.24985039262002,70.95650501481686,B,173.54948515347525,-73.27493674477954,47.68019621064199,E,D,A,A,57.29603686293009,1
36-50,None,No,25.958742113614136,-70.05957592981677,B,-36.49582871589429,-201.94868932672344,B,41.035028694926844,-80.85313468780322,-20.330310059457723,C,C,E,C,-93.55627321917277,0
65+,Physical,Non-Veteran,45.7558335167314,-10.136594612818795,E,-103.29626155992584,-185.1945561823609,D,-37.31517481680023,22.22341840526815,-123.51490307249198,A,E,C,C,-78.79284832732094,0
51-65,Both,No,42.75704109049989,-41.80566544537637,C,-62.910405118232084,43.689746377465774,C,-175.00373261864092,29.281662212964925,-8.633440370101738,D,B,E,A,99.64912402326465,0
26-35,Mental,Non-Veteran,-76.69369467538596,-189.35649759363798,D,-56.08441254988371,23.785879514206567,C,-105.3502018520921,-19.21253462820123,-64.01760109104207,C,B,B,C,99.10164285496931,1
26-35,Physical,Yes,86.67832682567594,111.50819141914215,A,42.267404033517906,-38.25946479325765,C,14.13853361105728,0.6211110785149211,2.44386172123058,E,B,D,E,44.27803844755958,1
51-65,Yes,Yes,-66.4975664759431,-140.95297408643597,E,-70.61440605811875,-82.5384276067841,C,33.85236549966951,-44.561395912159995,-119.19076932094892,D,A,C,D,-43.82435924734365,0
51-65,Yes,Veteran,-103.68345329461135,17.354756596012983,E,-8.772465000744093,36.19976864335666,E,-1.4696801235234045,170.14734125897874,84.19589479813746,B,C,B,C,37.74310245832193,0
18-25,No,No,130.8239998733517,42.23871794859666,E,2.4975834993449553,50.18173787369623,E,-6.789408448234551,-61.58896916351752,275.88995739360075,C,E,E,D,-16.737194170894472,1
18-25,No,Non-Veteran,-116.31572554699028,105.60875182610351,D,8.750514191570815,-7.892686361700975,B,-15.413571116498156,192.73868291156677,79.1789449378096,E,D,D,B,-41.42188382059252,0
18-25,Yes,Veteran,-18.208189316185972,178.7345495893315,C,-139.52291031685482,58.723462215733825,C,76.75484851487403,30.279062123077395,-8.23766718296279,D,A,C,D,62.08572156344568,1
65+,No,Non-Veteran,-227.36566059411635,18.951873132983383,E,12.801945147525942,-143.56515689559834,C,-88.95878533879518,77.07025336330445,-86.66328206602616,C,C,D,D,76.32221959505776,1
51-65,None,No,-91.80013083872119,40.3278308683074,A,-19.104658626226517,-48.234189036875314,E,-140.5099411837293,-126.19220035758862,208.74073475336542,B,A,E,A,-4.924704674453356,1
18-25,Yes,Non-Veteran,-66.6456057356198,-82.69324155703237,B,189.77431150860772,-81.10754380460536,C,-57.091996045208404,22.73316256597411,158.6055662279274,D,D,A,B,-75.68898695685928,0
51-65,Yes,Veteran,172.8901547144096,160.86691223010473,D,-78.61039138227008,68.45714326269436,E,-145.10326206844326,63.778519583509784,6.801684941721067,A,B,C,A,80.46664473235894,0
65+,Yes,Non-Veteran,-78.82897201366399,31.803939689566025,B,154.72887530925382,22.10724565364763,A,39.029945018372835,60.867741860547596,175.80356170430022,D,D,A,D,-36.61186570520893,1
18-25,Both,Yes,-140.39588318972133,83.15320847633834,B,-12.03799083864513,21.072156684028435,B,-62.21203783958313,-17.68322286158581,37.68235005916399,C,D,C,D,85.77602722287865,0
26-35,Yes,Yes,-154.46644592014033,-77.93061045598891,A,-30.78228596926223,80.69478043883429,E,10.30635722936631,315.7168863217768,220.05357808372574,B,B,A,A,-136.7618444334933,1
51-65,None,Veteran,65.74838531956627,67.31972092100771,E,-73.59059154393127,105.75601320182938,C,71.76765187710052,136.5126673143942,164.85938632365452,B,C,A,A,-0.5234791815765591,1
65+,No,Non-Veteran,178.92238138658166,54.583988366275825,D,-129.60468451357588,43.815396604693944,E,-35.24158759101358,-84.76595506507566,6.629015076250572,A,B,D,E,-128.567189289615,0
18-25,No,Non-Veteran,-144.00568241206972,-118.3013101009771,B,-188.63275403496888,103.63438743282663,C,0.24735320698598065,-119.60223498736156,47.96683004630108,C,E,B,C,-20.312627032385087,1
26-35,Both,Veteran,-21.435664424970604,-160.95630841651408,A,-22.904072090024894,13.464540326096305,B,-48.09690541910989,-111.4646979286052,-20.587832733311316,B,D,E,C,-93.0292950707491,1
26-35,None,Yes,-38.74222502555533,-34.817058344876784,B,38.38783748753723,14.029190522308946,C,106.49687862420905,8.762704932376268,-104.24845139949932,A,D,D,B,54.00513238973104,0
65+,Mental,Non-Veteran,-43.00556684843569,-174.63344465885297,B,95.53200515955568,25.9183360540576,E,40.36928121090197,-83.62622940284396,156.76746931379552,A,E,E,D,-56.809908633045694,1
36-50,Mental,Non-Veteran,-39.23246608053373,-161.7816693642127,B,19.67791270406406,-35.94351895057055,B,113.75169909728085,-136.7069921088166,-59.991488313438765,B,E,A,C,96.33614035493729,1
51-65,No,No,-61.95973211145418,56.4689328195505,B,-5.187113553703796,-61.752434992398086,E,8.263472547253489,8.785251776030222,48.114674805239105,B,A,E,C,-100.3284087780136,1
18-25,Physical,No,-76.4493812285098,-232.55513949759933,C,-67.88472480195016,97.23174307158125,C,109.17753756361104,-33.226071918585795,-45.54428218304659,E,B,D,B,-54.123146014948276,1
36-50,Mental,No,-83.7333043009473,-159.01917874575253,C,-108.34755987216928,141.86737462723445,A,-19.026451197123233,-76.49487010029284,-38.37563054970683,D,B,D,B,30.769276114548322,0
26-35,Mental,No,7.098934900617411,201.11486448389536,D,-34.29707026196278,43.01504390675802,D,25.997233689740863,3.4736593105372373,60.16637330973475,A,E,A,E,159.1525196633485,1
26-35,No,Non-Veteran,-69.33957710423651,-66.44019632620174,E,59.43387865783581,-21.106663744833774,D,65.00812922255807,127.16618055350114,203.60209468229948,E,D,E,D,-87.82973154015883,1
65+,Physical,Yes,186.6117384667039,116.71720192158786,D,-91.75753533857821,-52.27865525365234,D,225.52358634430246,64.10824790678524,-48.528929746606295,C,A,D,D,124.41494866441025,1
36-50,Mental,Yes,-150.57464905407437,-185.24082746961867,C,-172.11473551800924,-12.657569819076752,C,102.655404584517,-57.66990732216172,-44.648705941803115,C,B,D,B,-61.90123396866516,0
18-25,Physical,Veteran,-3.856608868564922,65.53502428205637,A,94.14537147202108,-228.96111989557767,C,122.52883865134547,-93.4195132289169,-54.44919644106169,D,D,D,C,33.78552118082322,0
65+,Both,Veteran,17.138281999581896,13.004650179015542,D,9.304494271402817,-156.12088875192245,B,62.11242491019158,-206.54639724113554,61.78423694153978,D,C,C,E,18.96274379628399,1
51-65,Physical,Yes,-110.73126964490892,126.46605994307846,B,-43.73761105478255,-125.2586580295733,B,120.50382858619746,-6.56490907095664,101.13630868045607,E,C,C,C,-146.40855827658865,0
65+,None,No,-98.95935399625824,113.42244243321234,C,62.05242472619459,209.36246928336973,E,-4.079397458348814,7.784623868846506,91.35745074889573,E,A,C,D,-7.542089885302006,0
36-50,None,Yes,-21.29341199340214,-58.018742947653735,B,2.827305412524346,84.48330839639398,B,94.55071962488658,61.86656080432209,-138.15527259507755,E,E,B,D,-94.28741003862355,0
65+,Both,Veteran,73.17327474325171,4.112275667623054,B,2.754472520264205,49.802714798672724,E,93.74525921788232,26.39985044662557,38.12541028404036,D,C,D,C,72.38513012688946,1
26-35,No,Non-Veteran,-197.93043818556987,147.4597439170784,B,67.83021389595895,-230.72947637105892,C,-105.53991281948853,81.49954655393447,71.05988220402226,E,E,B,E,-60.72311562112379,1
65+,Mental,Non-Veteran,-40.152199738091724,-1.6605268596060179,A,-97.84421831644993,-36.35380240966243,A,220.54303607001825,99.77699266426376,41.83578884673808,C,D,B,A,-88.67038334728983,0
36-50,Physical,No,-187.32400832744355,-173.3847507204574,A,112.75201880659083,95.53879739763234,A,80.24003586444667,89.20420517470444,-0.3985076235743995,D,D,C,C,28.10143897779984,1
36-50,No,Yes,88.70821520119488,-43.787778786315016,E,96.86506087302791,12.442158031624235,E,7.104225961834835,76.58522922255871,-67.67259519666969,E,C,A,A,37.72659997614536,1
36-50,Yes,Veteran,-76.92428407582317,-49.291519433052564,A,136.45472497832478,-89.78642888165183,A,-160.8074739046343,86.49028266597237,27.929211707325507,B,D,E,E,53.11684064717813,1
65+,Physical,No,-56.76751256388318,11.865301204306952,C,236.05168977647094,-184.33598167016507,D,75.13971831348694,-25.293082971220755,-103.77987484706523,E,C,B,D,89.67449540887561,0
26-35,Physical,Veteran,-3.876332457257839,89.3014508369794,B,36.72073489509784,-49.353776186235976,E,-23.769159434103752,-118.45329832030278,40.93990779943506,C,C,B,D,-15.978294172607791,1
51-65,No,Veteran,-84.12367025978725,-7.514789372997709,D,34.58215451282852,-78.56729494887259,E,-32.085968292432085,-110.78781433437209,-57.93453808908596,D,E,B,B,129.61019628089582,0
51-65,Mental,Yes,-38.879654433676414,62.73147081908294,E,112.64536777575177,-75.46355280220283,A,-157.76218132599067,-15.389954593527458,88.60626571538714,B,C,C,A,-88.85189794400067,1
26-35,No,Yes,-160.77892248161208,-99.23766473231473,D,39.573029266628076,4.128588169833902,B,-45.961818945094564,115.80990880032083,22.713929261000207,A,B,C,D,14.14996569588238,1
51-65,None,Yes,-52.06979522307233,130.83175033621743,B,-47.36780833519115,-10.704131053593626,E,214.66003373053636,-88.46434552435427,41.167944956071025,A,C,C,D,17.6522682712798,1
65+,Mental,Veteran,-64.18701510874206,34.71528725523608,A,-19.48146914009859,112.56743833783058,B,-22.33303319067473,-87.04662821010292,-56.50466858041936,C,B,A,E,-29.782983916424953,0
51-65,None,Veteran,-46.788993598877774,10.630039154919292,A,-53.60937841927025,61.903615858911344,A,257.5814481923147,-179.66162467027794,-1.4368987985752615,D,B,B,C,-77.98750103178727,0
65+,Both,No,-48.42786284528325,86.31899962967786,D,261.5652722688942,-28.26319183605049,B,41.44833029954179,-134.2426544376636,73.99237600675163,A,E,E,E,-98.59611336775397,0
18-25,Both,Veteran,28.838531235278474,-2.4701252087643173,D,-4.4997667298964386,-95.62545361441002,A,71.08251524888483,-134.8339187688945,-80.50671504860364,C,D,C,C,-90.43906252635048,0
26-35,None,Yes,15.039175883382095,-57.743039586188985,A,-6.418948672519642,-33.04965582775586,B,92.27788454783649,63.772235957056054,-124.35238083621043,A,B,A,D,-83.27095462609067,0
36-50,No,No,-22.68050797074677,13.82406915621438,C,137.90980190455002,-49.703630614403245,C,-188.79888028791527,55.943122063696116,-99.7666219017589,A,A,E,A,-25.67119514170251,1
36-50,Mental,Non-Veteran,-101.28579319727177,-79.98939403674046,D,-34.736869098954934,65.01393997819288,E,115.22426517903739,-19.199339257159025,-10.519528549599483,D,B,E,E,233.17339038429822,0
18-25,Both,Veteran,-53.881348197414304,-61.2440420493036,A,-129.62549237606353,-174.9014496994109,A,-64.96272774764306,-230.17115362126086,12.149871386120884,D,B,E,B,95.25030479847403,1
51-65,Physical,Veteran,-48.85556903303093,-78.29646466477219,E,-144.480864230356,24.993436158028594,B,135.73152108528765,-124.71313173920122,79.23619713672848,A,A,D,E,31.307336170052892,1
36-50,Physical,Non-Veteran,8.238532861061753,-164.364820606758,E,-78.24844029184338,81.82775260091596,B,146.52812139653798,61.57895859044472,2.3528647082184806,E,E,C,E,-49.517790945895314,1
26-35,None,Yes,178.40258666415812,120.2593057929342,A,76.88240710534795,122.29214431295439,C,-16.836807137469915,232.05656919857924,-78.96381245226077,D,A,B,D,178.28131737021616,1
51-65,No,Yes,220.9768728211112,36.93631369231251,A,-7.11762873722457,-142.76059159433794,D,56.07040612276582,37.87193514658719,-46.98896166866401,D,D,C,A,231.22504038411682,1
26-35,Mental,Yes,84.37490551945936,58.4788814475829,B,-53.01458955310847,-104.82406437029648,C,79.6355455005126,-0.4133185569328816,-81.82923419654227,A,D,C,B,-16.08307422191592,0
65+,Both,Non-Veteran,22.77530122670774,-127.6006462885803,C,-42.52236289974303,-44.35763554748717,A,-113.50531564986363,-47.27215413618177,88.05719729268574,B,D,B,B,64.28882697150149,1
26-35,Both,Yes,-32.4035390531616,-30.492076818901324,D,246.93042069588662,36.88314092830174,A,88.97305877854453,74.17428320271131,63.777300065080446,E,A,A,C,49.36435261021888,0
51-65,Both,No,-102.3473646991355,-109.49465337501536,D,-82.70184298744908,-51.81675714238383,B,-59.1259529266261,-66.88588361135551,47.53331583202961,B,B,E,E,25.97610093664478,0
51-65,Mental,No,-184.47456562738066,81.3998183626741,B,-141.06263989065744,16.687693471322156,B,-134.15046485553196,86.23215694274116,155.7893575969207,E,D,B,A,80.43423001477899,0
51-65,Mental,Non-Veteran,-90.59539422080096,-42.47481369467474,B,110.21552325772505,27.08151871590097,D,-32.97615418819554,-45.740930263997384,198.7005778012521,E,C,D,D,-13.0636084184029,1
26-35,Mental,Veteran,136.0929370538218,-106.87097564011994,E,41.20078070235226,186.19151620790865,B,-32.14740170089177,76.78707876500344,-44.741757719395046,A,B,D,A,22.553190911640105,0
18-25,Both,Yes,-93.6774240108799,14.642219512888758,C,57.173991035090154,-21.367378418695836,B,207.80329668518897,94.53022200456509,-7.353452374537674,A,A,E,C,114.59732036633399,1
36-50,Both,Yes,-80.66211868609376,-37.19931358244833,E,-40.92702369407847,11.359075480126894,C,53.224440934552675,-17.12378593681154,113.26800889693868,B,D,C,B,-0.3495138376755174,1
26-35,Yes,Veteran,21.698128310578785,-8.663995326319885,C,69.40105320280813,-70.34526903175625,D,92.73954819151245,-34.86020165662919,-178.04322004490533,B,B,C,B,169.46979981571587,1
18-25,Both,No,196.4278440674513,-113.60801574918649,B,-194.99949668662808,0.5570071355102526,D,-0.11693321423990334,53.04812478828297,-2.889948433796788,E,A,E,D,-60.62593982110885,1
18-25,Physical,Veteran,-125.14380143718881,-70.84224735253875,C,-25.418941173036224,27.436839829185967,D,-82.17059815542059,-130.14305758252516,110.78431921161263,E,B,B,B,38.291756182398494,1
36-50,Physical,Non-Veteran,234.37505766556416,-27.23757291044983,E,32.5802628843409,-6.623613301627584,C,81.41776364071501,-23.923628419893106,65.20500588907679,C,D,E,D,61.029408863131685,0
51-65,None,Veteran,-123.67983310070838,189.13448434415497,C,-190.1334977276243,191.690516413543,A,48.44183584306091,176.27259576513754,-72.30889435456321,A,D,D,E,-107.18543996922583,1
65+,Both,Veteran,99.70195797324358,-29.169558844849142,B,112.4571768719901,-89.96996805899252,E,124.78277366087029,61.46608854127429,-8.753339077171308,E,C,C,A,11.347772659580176,1
36-50,Mental,Non-Veteran,-109.26905073690152,-28.87661261379116,E,-37.96304410933886,65.08331603726172,C,142.961282196135,110.42292540957001,-225.97042238661453,B,D,C,B,137.9338983442384,0
18-25,Physical,Veteran,-33.57316038915593,-135.85970842946378,E,104.50488777593745,-98.75507081875887,B,143.65990811834894,105.86239566076254,-155.7263869114468,A,B,E,B,172.89713424715927,0
18-25,Yes,No,9.878819432786209,-13.969041380523722,D,-23.670374987708477,-131.10815401871793,E,55.32211134435816,-13.370638149343161,71.76547499453675,D,C,C,D,-54.83308911983023,0
65+,Yes,Yes,83.43916353877192,-74.36074471844,A,-128.12705039274636,148.97117182691716,B,-30.1515890140303,-130.792643315512,-4.231484846121122,E,B,C,A,-60.16579254091783,0
36-50,Physical,Yes,-50.156562841463945,54.10783040363935,C,-157.20587446278813,-75.41740905197011,D,-173.05856617771275,0.3047758446996366,-156.06363374335157,C,A,E,C,89.29540004681628,1
65+,None,Veteran,129.66093117064105,-95.18342950157816,A,111.87225693763936,-13.292050371685388,A,-120.05637071044491,-189.4690892281011,-25.95482670200912,B,E,B,B,153.13956918363067,0
26-35,Mental,Yes,117.28302753750694,-164.71479713556226,A,-69.98777307374084,-119.31992660092364,D,111.28555306031596,-30.443985297953297,-99.11012759688029,C,A,C,C,-33.989701205922564,0
26-35,No,Non-Veteran,-20.140746735326896,-35.748973100398764,E,77.12663453227398,169.3763167016044,C,151.7547408910885,90.54021761112445,-20.166302016043844,E,A,A,E,40.40761918062475,1
18-25,Both,Non-Veteran,163.96100591077274,81.0445335099151,C,68.9583513444658,29.54930635297336,D,4.867352146493528,0.644364931852448,-181.25246067597857,C,E,C,E,-161.96445164365585,0
36-50,Both,No,-96.43538631731467,50.91918878003803,D,99.84502554457364,-113.81795409320108,C,-38.406442710382734,67.58350026801095,-21.779876036549332,E,A,D,B,-101.45568623827026,1
65+,Mental,Veteran,32.47009400869991,18.949359628214776,A,53.38846886144132,157.56382001262963,E,224.97034581312624,13.8491640700452,-75.12619232523728,C,A,D,E,-96.86218583600083,1
36-50,No,Veteran,129.16070723341647,113.80262271817054,C,-24.00324161022752,21.852212678031734,B,-106.95699331465221,37.21134820133403,-62.08503317610629,E,C,C,B,164.99390386826707,1
51-65,Yes,Yes,16.276339345056517,120.98063053913188,B,-41.269431363964046,-190.4712868380084,A,4.021687371561455,104.86429179606998,80.22605060444006,A,B,B,A,50.884981477203205,0
65+,Physical,Yes,119.42049001367836,-287.6694405280452,E,46.76931143119658,147.1589600227324,C,23.689260158769983,-63.43692599481998,-60.518326516232214,C,E,C,A,280.96655556905523,0
65+,Mental,No,-151.45713161898837,-210.56789915032738,E,-151.54318568043675,-63.216294115654534,C,-30.01388426179801,-42.18501165792308,28.053148852353754,C,A,D,C,-4.122189819894301,1
36-50,Physical,Non-Veteran,-78.61505024988531,62.08357280711642,E,10.747653977258434,-1.4347275165545204,A,-109.40335783271907,-60.86515515760181,31.384133362345136,E,A,C,A,122.1968725455971,1
26-35,Both,Veteran,-43.98614297041512,-37.317888737280235,E,36.39241025024105,144.67437244723956,E,55.063776534342836,33.648022315415,-191.13986018904123,A,C,C,A,38.630982092166526,1
51-65,Both,Veteran,65.40289896528846,-20.873967312976596,B,-26.9616776463317,180.60742147023495,D,5.066701143214599,-36.183444697965186,36.19955320282083,E,D,C,D,-36.131473431042195,1
65+,Yes,Yes,3.925789676936037,36.94439849228558,A,-108.98023662198533,-119.84836778193899,D,-357.1716119175839,3.5025022804928203,-32.31537210215809,B,B,C,E,-84.72345881995801,1
65+,No,No,117.18886562594935,-97.7449626368629,C,-75.36761983680901,-42.386671061772034,C,88.2556925632433,39.2047854770626,153.13410159190138,A,B,E,C,10.108440133372385,0
36-50,Mental,Yes,-25.891160680336295,109.85854077210277,D,-4.599341947826347,-129.828213701472,A,61.755276656513644,2.246360936053698,38.17189676679919,D,C,A,E,8.294834117588938,1
26-35,Mental,No,-64.11182014079893,-72.31150296834619,C,10.629233957880965,105.92483338573608,E,64.01545054021298,-9.734044252208834,83.86061585230313,C,C,E,E,28.17363088384631,0
65+,None,Veteran,206.78435832904137,242.328995356735,C,233.3610249893772,77.92558296711005,C,39.28430065715504,47.053700510310236,129.8605287963102,D,D,B,A,0.7386853012886524,1
51-65,None,No,-133.22974341830144,-26.828954022293676,D,35.28392767261247,-0.6606518914738432,A,198.10556226886382,-280.966705811468,-65.59100287953635,E,E,C,D,-76.94516795904129,0
36-50,None,Veteran,-154.95426458569034,41.53701225390794,E,91.8772007258317,56.07493001119067,C,-83.00536816251693,7.919404475080459,20.592244813094002,B,D,A,A,53.29391907876477,0
18-25,Yes,Veteran,132.43144522116776,159.52589525148244,D,-230.92902719913232,-69.1174082973174,B,-7.503542112652852,-93.03418551087267,49.28692534669344,A,A,E,B,-56.30393534564303,1
18-25,Yes,Veteran,-66.24928573187391,-2.625105937316382,D,-39.164865285612855,24.32329349156306,D,32.47799697667021,-0.048857460022202516,-48.481247260673776,A,E,E,E,-73.9272425225211,0
51-65,Mental,Veteran,-31.392767491977185,103.72121886455633,D,170.5707834424025,48.380902336640766,A,67.92966857562809,-18.79194347371131,43.27415318591401,E,B,A,B,-203.01557584986654,1
65+,Both,Veteran,-44.19181231493444,-77.56269500386377,A,-104.35202996877354,120.47190443364218,A,1.7751179889416058,-6.14711610876955,-282.6263674646134,A,E,B,D,100.23729911814148,0
18-25,None,Veteran,-77.72418752164313,84.16870211576378,A,46.908292111894205,24.959679793216896,B,30.44171182105508,44.80908097637485,-50.67436034903224,D,D,B,E,-98.42312965266045,1
26-35,Mental,Yes,-36.813052280594114,-218.8999828774683,D,37.35387096060514,-57.22164203772528,C,58.47687755535604,-54.50885017759654,14.565859653703917,B,B,C,C,197.2226294758121,1
26-35,Mental,No,-61.047373582161526,112.19449959379817,A,39.16077644154067,-26.094212624045422,D,-11.85588682755134,-194.49526323964076,-156.87494241444412,E,A,A,D,19.755006663107462,1
18-25,None,Yes,-122.83359289154355,-42.69853679921032,E,163.58412725525034,-107.42310577823109,B,-118.59952815642019,-140.12259458786716,40.805655569914364,B,E,C,C,-106.79047678687361,1
18-25,None,Veteran,87.73963472551945,-7.646966255913799,A,-221.2323276253616,-211.32359993227814,C,-63.55239064316094,3.9310358461675876,27.93749495913301,D,E,A,C,144.74531635735892,0
36-50,Mental,Yes,120.59849973304608,-125.79628179046234,A,-112.27932715388972,23.928809678996494,D,105.50595750849862,181.69916960597916,66.07980115121997,E,D,C,E,-159.15726880515692,1
26-35,Both,Yes,79.16055043848672,-92.94444772471543,B,-5.134345148671352,184.15697673685548,C,155.84413691029334,-10.320925398348757,-112.16883708807526,A,A,E,B,-71.22592619810374,0
51-65,Both,Yes,60.09903669407408,72.69465866770582,B,22.858936636035075,-67.90836759643551,D,174.13500918795702,-79.51437749957546,-99.27052374703183,A,C,D,C,57.31824620350861,1
65+,Physical,No,-71.65656083329365,58.81927241853994,B,129.91082577685088,-84.07417304941775,E,31.580006313753245,2.396165133796433,68.73273547267647,E,A,A,C,54.630550021932955,0
36-50,Both,Yes,-161.25911861504773,106.99068535288319,A,61.62522178203395,98.77648995499604,D,13.325145933354987,-160.2429465137482,113.97962636427856,D,D,D,B,-188.72623630331947,1
26-35,Mental,No,-69.44457093137092,-21.73928279396691,D,112.90358469814954,-127.25076364424169,E,150.39737807117837,-91.65905033954377,48.05100422229801,E,C,A,D,89.30044048559635,1
36-50,None,No,-19.931656690989087,83.57377449647218,B,123.21863890639264,251.65794325417835,C,100.5228710615184,162.60317937019573,-83.54083137822577,C,D,A,C,9.001668538268708,0
51-65,No,Veteran,-2.546910180979788,-61.58472132707744,C,60.01944740128822,19.70197517379645,D,-138.78330653701073,-10.434133799621382,1.804305814302918,C,A,C,B,-15.315124099505134,0
65+,Both,Non-Veteran,130.52335964258594,111.75217980952223,D,1.7475177366859476,-119.00301717904864,D,1.4829446824757524,-169.86486354490754,115.35517766952073,C,E,A,B,123.28782494047208,1
51-65,None,Veteran,51.483763694743004,-88.60857162635011,C,-63.494195513377946,-81.06314649388548,C,-3.3705996924832706,0.4784342073412133,105.13214250709623,E,C,E,B,-215.06018333305593,1
36-50,Both,Veteran,-134.09025584370696,126.51943310940668,A,-12.218539013342895,-49.54531856615472,E,-110.68493706345102,-62.0807997227123,-25.971072250865955,A,B,E,D,-34.517271520971136,0
26-35,Yes,No,-49.32289625008256,-33.042657954182296,E,80.38049485805851,-100.49137249446052,E,142.64678099988365,-51.38797493562838,-57.9369276585072,B,A,A,B,-40.95537188903954,0
51-65,Physical,Yes,45.655507225367145,30.889283509065933,C,-156.0781360763293,-158.85675694137282,C,88.33452579294729,-149.09833948425472,-81.45040069118885,C,A,A,E,90.44858813160222,0
36-50,No,No,80.24279337603156,114.87799345384313,C,-67.3658740761025,2.6936309512186973,A,-71.9211760718942,-143.71039471188428,-190.30364224746296,B,B,C,A,-252.1229112121278,1
18-25,Yes,Yes,-71.71058075898878,174.27729736335823,E,34.36148212417744,-0.533179230651866,E,-0.49683377602290835,7.625063424519796,72.97048213191518,D,E,A,A,239.20222120335833,0
65+,Yes,Non-Veteran,70.09526748384546,-21.944020404697625,A,101.39227897554954,59.93816895894626,D,-72.09964043734385,62.72802051425255,35.36194933988928,C,A,D,A,106.84371276608782,1
