country,race,Veteran,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
India,Hispanic,Veteran,Bisexual,E,C,115.10831084113346,-2.99306043778994,E,-160.5324033032169,D,-233.69958236825954,1
Germany,African American,Veteran,Homosexual,E,B,-165.07283799383913,60.43574682539128,B,-32.224626675123325,E,-36.47714349079191,0
US,Black,Veteran,Heterosexual,C,A,-36.764055348273736,72.30727660565283,E,-8.131772534644366,E,-31.816686549716085,1
Germany,Other,Yes,Homosexual,B,D,166.14223962203772,-131.15598252774117,B,-263.3211357892219,A,129.84903239699216,0
India,African American,No,Other,B,C,54.859038815489555,-6.258836417468699,C,45.44092229572079,E,38.810316561270334,0
China,Other,Yes,Heterosexual,C,B,-164.0637864793182,327.9206573203981,D,-62.6996363385555,D,-96.9734233841528,0
Mexico,Other,Non-Veteran,Other,B,C,29.083000086622196,-40.82763678361705,D,160.7852512243071,B,89.84217889783045,0
China,Other,Non-Veteran,Bisexual,C,A,-34.6358306230113,-100.95572267800725,D,-26.22249801307771,A,97.98807130705079,0
Germany,Black,Yes,Homosexual,B,D,-81.21619318518498,-124.59486648535243,C,-210.01101985018698,D,79.40599143669496,0
Germany,Asian,Yes,Heterosexual,B,E,28.870870378739177,-100.83413093218357,D,32.50413339481328,B,-23.747163013306587,0
Germany,African American,Veteran,Heterosexual,B,B,317.4331236908778,268.975868524289,E,15.886313693261952,A,59.81915151233769,0
UK,Other,Yes,Heterosexual,E,A,-91.2007511919246,4.752555591129526,C,156.80110309501993,A,-50.343438406912334,0
China,Asian,No,Heterosexual,C,B,14.20533574934777,41.9873440625578,C,20.448723408830887,D,184.64555442540401,0
US,Hispanic,Yes,Other,A,C,2.6899999462808464,-9.285983593277585,A,-26.120710134477083,A,-23.41337315561305,0
Germany,African American,Veteran,Bisexual,C,A,-48.12206294263004,83.95125012561834,B,129.65527470691177,C,78.01872028843614,1
China,White,Veteran,Homosexual,E,B,-43.40123292751309,-256.5331309935917,C,33.39298743586044,D,67.74575002790833,1
India,White,No,Other,E,D,-66.22224546613407,-104.88771270309185,B,188.08873364047446,A,4.930027330867148,1
UK,African American,Non-Veteran,Bisexual,B,C,18.281337617750186,-151.80061108838095,D,2.0908605467910495,D,-7.11038353001429,1
India,African American,No,Other,B,E,-57.56356517492166,-12.085540429898815,B,-142.63027657844657,D,-108.3151918053163,0
Germany,White,Non-Veteran,Homosexual,A,E,-91.09045414397777,201.23429032974641,E,-96.93756894644832,A,-17.25289334798959,1
Brazil,African American,No,Bisexual,D,A,-77.12040609636676,-16.313356738573358,E,76.01578481814606,E,-29.740902464655765,0
Brazil,White,No,Heterosexual,B,C,-60.62973163925454,168.4554994185025,A,-53.91741761349874,A,-69.08971480912585,1
US,Asian,Veteran,Other,A,A,-48.92764718762927,-89.51120247869545,C,-134.5026787482609,B,-2.663847217268397,0
China,Hispanic,Non-Veteran,Heterosexual,B,E,76.87430688589914,-76.86980466347347,D,44.80396971429785,C,-13.58346031481844,1
Other,Other,No,Bisexual,D,C,77.04344184988464,31.91264530543705,D,-31.50659251526447,C,65.39466461042616,0
UK,White,Non-Veteran,Homosexual,C,E,175.71505357094708,20.877570231562,A,155.76958441007568,B,-155.80887724378658,1
Germany,White,No,Heterosexual,C,D,128.51803163905623,-2.2144713849911315,D,-30.72533174600765,B,97.13941230044732,1
Germany,Other,Non-Veteran,Other,D,D,-164.33688340207274,-22.368928971903465,D,-71.55562355916598,D,101.56670641352268,1
US,African American,No,Other,E,A,-113.06753774976792,-35.13812978501874,B,11.728596572777642,A,174.75303281494723,0
Mexico,Hispanic,Non-Veteran,Homosexual,A,A,66.10938522243526,177.77136619474877,B,53.06815382527398,A,57.60334549614866,1
China,African American,Veteran,Heterosexual,D,E,-146.1126334176774,-23.519595691811208,C,-159.8281524080019,C,-18.277504295090328,0
Other,African American,Veteran,Homosexual,E,C,-51.709577420935474,-62.49594256285613,E,27.95828936384287,E,-41.18964725837448,0
India,Other,Non-Veteran,Heterosexual,B,B,-100.2248650973605,-169.16227682461204,E,8.410024978385664,A,-71.50807586921928,1
Other,White,No,Homosexual,D,C,63.067832623318246,71.48599399499939,E,47.152872947701056,E,-139.05284096902022,1
Germany,White,No,Heterosexual,D,C,-176.62843765757435,76.65377125195259,E,66.04618599176989,A,146.55456666349437,0
India,Asian,Yes,Other,C,E,4.365787266146306,-95.36694773867158,B,-20.54688877410088,A,81.01036250927773,1
Germany,Asian,No,Homosexual,A,E,-97.43742568053742,71.35129831367526,A,-38.64637548597118,E,17.94462963254359,1
India,Black,Veteran,Heterosexual,A,E,107.13353969427102,-57.60595175679718,A,16.955682617397564,A,44.07825513155545,1
Germany,Black,Non-Veteran,Heterosexual,D,A,-17.459846831924654,-20.912983262925255,E,87.98177081062676,C,-74.13415114963232,1
China,African American,Veteran,Bisexual,C,E,29.03905341159761,108.71055183874496,A,-1.5698488029964102,E,-49.340408192871074,0
US,African American,Yes,Homosexual,B,E,-109.70035644461706,140.02920750350947,D,-61.55005605104744,B,-8.956846356604164,1
Other,Other,Yes,Heterosexual,C,B,59.12166572116543,-50.711071351283664,D,-53.10140685061933,E,-15.91598369045209,1
Brazil,Other,Non-Veteran,Homosexual,C,C,-40.56277691188507,22.42587042013023,E,-111.21585498713975,E,-72.87287631166265,1
Germany,Other,No,Other,A,C,-80.60684090429375,-174.84384547999807,A,177.83645646721428,E,-197.62428171217857,0
Other,Other,No,Heterosexual,B,A,-241.92675890150252,-7.505830287494797,E,-138.95601734191428,E,-193.7255488292759,0
India,Black,No,Homosexual,A,A,17.43436363485709,39.187824732528185,B,-74.35904626497171,B,76.68223011921522,1
China,Black,Veteran,Other,D,E,-28.389946591749947,-14.232754126441458,D,-41.22871086090926,C,-91.60651804680789,1
Mexico,Asian,Non-Veteran,Homosexual,C,C,57.853641388393875,132.55210518042338,C,39.224978957712906,E,29.004823967724974,1
UK,Asian,Yes,Other,E,D,-198.8742084935314,-45.6636310328575,C,-7.9724367822365565,D,41.95515793487322,1
Other,Other,Non-Veteran,Bisexual,B,D,116.64588062661296,-29.727166268858596,E,-132.1362773256485,E,-198.88439876078152,0
Other,White,Veteran,Other,E,B,-141.54335221633215,-125.82372334526151,E,-16.846092602904264,C,-128.53951065173555,0
US,White,Veteran,Bisexual,E,D,20.90065022155152,-22.30455113189479,C,57.32701476692249,B,87.9848235828729,0
India,Hispanic,Non-Veteran,Homosexual,A,B,62.33926201035024,-57.07243786884282,B,113.77284620698278,C,19.80293122954065,1
Brazil,White,No,Homosexual,E,B,64.53949571219572,-201.17430679081613,B,37.66149905224918,C,-5.354076448044857,1
Other,Hispanic,Veteran,Heterosexual,E,D,24.756486382233696,-86.83152738001526,B,66.1134776804302,C,-32.734076573588304,1
Mexico,Other,Non-Veteran,Heterosexual,B,D,-24.220239194236083,139.97623654695062,B,-47.77372089482363,A,61.44009394340698,0
India,Other,No,Bisexual,E,A,-263.7658415687979,-127.62241035845301,A,-86.21562998935846,D,-94.21486962543194,1
India,Asian,No,Heterosexual,D,E,42.57962957472648,223.521205454153,B,-173.39945582845027,E,116.08494004033135,0
Other,Hispanic,No,Heterosexual,D,D,-60.89880640250082,121.37883284651866,C,52.153621004875625,C,-61.745973462702494,0
China,Other,No,Other,A,C,28.500384253719545,66.49839803178206,A,-198.72786996651809,D,-85.72470809049936,1
Other,Black,Yes,Homosexual,D,E,-11.970040557532164,102.5498575484401,D,62.67990090324115,A,-164.69272346337846,1
China,Hispanic,Yes,Homosexual,C,A,-48.77895780011836,-23.397752694340845,E,57.30042316274526,B,143.39450854957892,1
UK,Hispanic,Yes,Heterosexual,C,D,19.317676358478963,29.173286261029453,B,-13.468790894210466,E,-14.902414171710474,1
US,Asian,Non-Veteran,Heterosexual,E,C,93.44319819977133,-15.531398714849637,A,65.25456961096548,B,122.47251707545752,0
US,Other,Yes,Other,E,C,77.86058098645574,-72.11324634252372,D,29.03710637851332,C,-121.43169188726274,0
UK,Hispanic,Non-Veteran,Bisexual,C,C,26.90213022560969,-55.67062933273842,C,81.45007234372015,E,-61.23910619474183,0
China,Asian,Non-Veteran,Bisexual,E,A,59.70725310972297,-8.665676443852703,A,4.133651157932331,B,-40.806748119664235,0
UK,Black,No,Homosexual,C,D,-69.42160720617629,-192.55723755979776,A,-21.137413480009528,A,35.81057409630904,0
China,Black,Non-Veteran,Heterosexual,B,A,84.78046116802186,10.589976766838495,E,-41.680854095730766,B,-94.70278796883845,1
China,Black,Yes,Bisexual,B,B,133.05501109468082,-104.5011076870862,E,9.386209361350865,C,132.94805440099637,1
Other,African American,Veteran,Other,A,C,78.67764541667688,-67.62791260410022,B,76.72001167277513,B,-51.769448526027006,1
India,Other,Yes,Homosexual,C,A,114.53756507489783,-139.34469332967424,C,-92.71416886420619,A,-44.152098914105835,0
UK,Asian,Yes,Bisexual,C,D,168.32879420035096,-114.88181535238013,A,55.36146758334895,D,-144.22345179943926,1
US,Other,No,Heterosexual,E,A,43.55448388242769,-42.088262464058886,B,87.88210273936808,B,-133.46682698034473,1
China,Hispanic,Veteran,Bisexual,A,E,-24.810869679503593,-117.29515446163894,A,-127.88206133734741,C,162.4068385668413,1
UK,Asian,No,Other,C,A,70.57152578871865,25.254973472301216,A,53.066456604489886,E,116.43729347033735,1
Mexico,Asian,Yes,Bisexual,E,A,32.57313273663634,44.6527706455438,C,111.41018201419277,E,182.36607121616512,1
US,Other,No,Homosexual,A,C,-10.600545974480138,-48.3974907913097,D,-69.55353771558215,E,-4.392248175258124,0
Other,Hispanic,Veteran,Other,D,E,12.00662562176818,166.1188019758077,E,-22.3453161106305,B,-133.85214161710252,0
Mexico,Asian,Non-Veteran,Heterosexual,C,B,-120.24868076628799,-44.63841759298383,B,220.14555687055596,D,60.7857721981065,1
US,African American,Non-Veteran,Bisexual,C,A,-120.16202124040176,-21.916515406217385,C,-103.20176309277798,A,-80.9404923343671,0
US,African American,Veteran,Heterosexual,B,A,189.29018356887744,-80.44529342554418,D,100.30045903371165,C,55.349077188264474,0
Other,White,Veteran,Heterosexual,B,B,-16.26000751751283,-63.581017866475975,C,-37.785308382396806,D,-98.04940197412168,0
UK,Hispanic,No,Bisexual,E,A,100.20670109837661,-48.94252556274689,E,52.762187908720634,E,171.33864281062677,0
Germany,Hispanic,Veteran,Bisexual,E,D,-13.037494535123162,-41.15667835758133,A,-67.85908921022774,D,-134.76939020707556,1
Brazil,African American,Non-Veteran,Other,D,C,9.345765747217984,124.62067505162197,B,48.86530428829875,A,21.07721047778707,1
Brazil,Black,Non-Veteran,Bisexual,C,B,25.52249650773798,85.34455650066258,E,76.046505364774,C,53.98638742291967,0
UK,Hispanic,No,Other,A,A,101.02585542417847,12.51418179530392,E,-202.7511302529785,D,47.89490726817021,0
China,African American,Yes,Bisexual,E,C,55.40115161341367,-73.94317723515191,C,300.58623230357057,A,-1.8228810398181694,1
UK,Asian,Non-Veteran,Bisexual,E,D,-265.7527698249537,42.97937367140302,B,49.86758186230868,A,39.30978747339094,1
China,Other,No,Homosexual,A,E,-101.80214255157682,32.15222610287523,D,-54.116040750349356,A,-107.1066007808415,1
Mexico,Other,No,Other,A,B,-123.09849610188648,-71.20613290707328,B,16.47893073007624,C,71.59598248117506,1
US,Black,Veteran,Heterosexual,C,C,-212.48214062432015,-48.10006596811099,E,-38.772597261516495,A,-7.7060081538710605,0
Brazil,White,No,Heterosexual,D,D,53.27745600308034,100.35244956986446,C,-10.7794169839379,E,-4.59615560851754,0
Germany,Other,Non-Veteran,Homosexual,A,C,-18.13918411702062,64.6616714984418,C,-76.24988126621925,A,-11.049723786278635,1
Germany,Hispanic,Veteran,Other,D,A,10.494247899778673,35.104608078357366,C,-51.96444614083625,B,38.62294440549257,0
UK,African American,No,Bisexual,C,D,79.06444589564947,39.226917158931116,D,-104.46095816659766,A,-128.5331911634346,0
UK,Hispanic,Veteran,Heterosexual,A,B,-67.22396475477571,45.9043050744361,A,173.97389789349666,C,-111.09621248362076,0
Germany,White,Non-Veteran,Heterosexual,B,D,-1.6654106716815595,52.89842118982151,C,138.22627605375246,D,12.500931006014055,1
Mexico,Asian,Veteran,Homosexual,A,A,-68.0019399058203,-50.90417838182238,B,196.8937104166422,E,-106.92884889117991,0
China,Hispanic,Non-Veteran,Heterosexual,A,C,-10.613888817485845,23.328481904248644,C,27.224486343242223,E,-143.60486417041807,0
Brazil,Other,No,Homosexual,B,E,-148.9221770592895,-80.1272974220405,C,-98.25080284679457,A,-96.25308459900774,0
US,Hispanic,No,Heterosexual,E,A,-157.31229969135845,226.8110736186895,E,89.33727639936419,A,-2.3006825632790524,1
Germany,Black,No,Bisexual,D,B,167.6412652018084,83.4784867569659,C,126.26463667832301,E,-39.7108067824583,0
Germany,Other,Non-Veteran,Heterosexual,B,B,-31.0666007256203,-45.153111068764055,D,42.65699638580537,A,-7.880403240560491,1
Germany,White,Non-Veteran,Other,D,C,23.62825336576165,21.381198966407037,B,122.82702439660551,D,164.90602968485376,0
China,Other,No,Homosexual,E,D,10.134211551944757,-115.99799944213738,C,-119.12088165875194,C,-90.4061804938092,1
China,Other,Non-Veteran,Other,D,D,129.82062420036314,8.499136159885195,D,133.1144282661403,B,91.24441757610458,0
UK,Asian,Yes,Other,D,E,-8.364064009490377,66.42489554989373,E,-22.28947428220431,A,106.53777966482845,0
Mexico,Other,Non-Veteran,Bisexual,A,D,37.87355564417888,-28.538104209933852,D,-38.95418751760609,A,21.20928274307637,1
Other,Hispanic,Non-Veteran,Homosexual,B,C,-29.835499138312098,-77.48001429978412,E,-111.57538260303075,A,-221.88291819609606,0
Germany,Other,Non-Veteran,Bisexual,D,B,-60.80922002620673,157.18868917436816,C,-24.166345023197984,C,-196.62837027727852,0
US,Asian,Veteran,Homosexual,A,D,-141.07486755616287,92.52719498100682,E,115.71229611021576,B,29.657414512763335,1
China,Other,Non-Veteran,Homosexual,E,D,-51.48268672003628,8.747741921103563,C,25.07827016443511,B,70.28766656340184,0
Mexico,Other,Veteran,Heterosexual,B,B,-5.44777636827119,210.4031761761659,B,85.01032359518294,C,110.97132405667756,0
UK,White,No,Homosexual,D,B,175.5391970271377,98.1917457155725,D,-161.84038214499296,E,157.27646107587066,0
China,Asian,No,Bisexual,C,E,-0.13959778191055452,-57.51588441519273,A,-27.662047286357684,E,-105.18107186015817,0
India,Hispanic,Veteran,Other,B,B,15.199148292772568,71.51318424984649,A,-22.822731563593006,A,71.48377881272093,1
Mexico,Asian,Yes,Heterosexual,C,C,-69.54043916948008,-4.389791807492939,D,-28.754873873133015,A,19.344826847670145,0
India,Asian,Yes,Other,C,D,-49.84386070526145,-56.92243659395311,A,12.990561232815386,E,64.24666802894954,0
China,White,Veteran,Heterosexual,C,C,-88.69652056352231,163.13863733181765,D,2.991954507067408,C,80.72429045462127,0
US,Asian,Non-Veteran,Heterosexual,B,E,-61.00214673468356,-47.80154725226406,A,-149.4551744516912,A,-14.559781600717308,0
Brazil,Other,No,Heterosexual,A,D,-13.630147878436224,-38.360245206727235,A,-30.068292840385475,A,-149.9602417089108,0
China,African American,No,Bisexual,E,E,240.1544593383488,60.51880626753917,A,-41.20158809897571,A,-154.64959248301983,0
India,African American,No,Homosexual,D,E,-133.8269003125415,-130.9725433224048,E,101.03137736120875,E,98.5044973457144,0
India,Other,Yes,Other,C,C,-40.912469548818606,-44.69619954160803,C,-6.575785305302219,E,98.6356985962996,0
China,Other,Veteran,Homosexual,C,A,-44.41976800166116,-7.915266930930056,B,-99.57016138620787,D,-20.560007711402424,0
Brazil,African American,Veteran,Bisexual,B,E,-149.50286197827646,71.82447120559621,D,-4.646521232695099,D,-145.31470416228433,0
US,White,Veteran,Homosexual,C,B,-0.9673861841770839,139.5516979801083,C,-95.36821503265907,D,-13.641037638538789,0
UK,White,Non-Veteran,Heterosexual,D,C,-147.22109255895975,-129.31778247808177,B,-72.14619346904368,C,27.89493485578135,0
China,Hispanic,Yes,Bisexual,A,A,-75.58212651547676,1.4920340216604904,C,-10.031272860845386,A,-173.75316911225974,0
Mexico,Black,No,Homosexual,D,C,11.66248722368246,173.90993662083787,A,-11.324532765713045,E,-133.4808351083494,1
Germany,African American,Veteran,Heterosexual,C,E,100.35231751296989,105.85591345217378,B,-52.02440642851867,B,124.2105467027694,0
Other,White,No,Heterosexual,C,E,35.23657388215782,-14.17464405855782,E,-11.71059050597211,A,-37.264494088293105,1
Mexico,Black,Yes,Homosexual,C,B,-4.0901103525322595,105.17487223238737,B,-51.49135353058735,A,-37.59370199309515,0
Brazil,African American,Yes,Heterosexual,A,E,128.10402165599407,23.545606198469553,B,63.15920398326741,E,7.846993231560664,0
Brazil,White,Non-Veteran,Other,A,E,-51.87493741586995,-117.75682962258911,A,85.97133330913923,D,10.338734892419806,1
Other,African American,No,Heterosexual,B,B,-58.39093706958369,-27.5896046344498,B,-38.11105648571089,C,137.39370257628065,1
Brazil,Hispanic,Veteran,Bisexual,D,A,-88.71685188420645,87.42447952873938,D,-4.4008113406741085,D,28.25800043263957,0
Mexico,Other,Veteran,Bisexual,C,A,-20.19043869524667,126.46280392586485,A,94.9977458615529,A,1.0204771624499935,0
Brazil,African American,No,Homosexual,C,E,-4.568676311074394,122.38635625906427,A,-101.29851985429656,C,-34.34942340713933,1
India,Hispanic,Non-Veteran,Heterosexual,B,C,72.48161447555428,-141.7296127528414,A,72.90000925160557,A,62.56849113656314,1
UK,Black,Yes,Heterosexual,B,C,-164.71399668685984,180.84999459195853,A,-20.721386963411547,C,85.26911171712977,1
Other,Asian,Yes,Bisexual,C,C,60.350043372427734,130.75293175002952,B,-44.730539001863434,A,-114.81920518578612,1
China,Black,No,Heterosexual,D,D,-210.66002933531064,47.87386949924973,E,15.23419732612189,A,35.23354094949377,1
India,Asian,Yes,Bisexual,A,B,67.94772342107449,20.706838674693834,D,-151.63934266007718,C,18.459236351762772,0
US,Asian,Veteran,Bisexual,A,D,-275.2017474087757,-14.725126397666733,E,91.76741452318628,E,52.19584268775892,0
Germany,African American,Yes,Homosexual,A,E,-43.60056265727694,-79.10351743901494,B,69.77362467895321,C,-7.905519376200466,1
China,Asian,Non-Veteran,Homosexual,C,B,27.132679381542086,19.378499059858385,A,24.757932793191785,C,-139.66626635868414,0
Germany,African American,Yes,Homosexual,C,A,-60.69878594564758,-31.996997654203934,B,37.75194975337669,E,-98.71010054003033,1
US,African American,Yes,Homosexual,D,E,-33.095753841766566,9.614475869443595,D,-62.771740930954444,D,-69.72444451045217,1
UK,Hispanic,Non-Veteran,Other,D,D,-212.854302883591,6.880876172472986,B,-120.07621920438028,D,-64.78727076561832,0
Other,African American,No,Bisexual,E,A,86.43959103812081,-64.4380319307664,D,39.12591096512837,B,-72.43553634200404,0
China,Other,Veteran,Heterosexual,E,D,176.74500278214936,-10.187861505894189,B,-116.56893078789732,D,-133.9367395964879,1
Brazil,Asian,No,Other,A,B,75.94427389860807,53.05931947889727,D,-135.58639153541947,E,-100.00437382648903,0
Mexico,Black,No,Bisexual,A,B,-54.881833130720956,59.652828967697424,B,-133.3142623996006,B,-21.89323476032943,0
India,Black,No,Heterosexual,B,E,-151.3041410864812,-60.22956526108807,B,-66.12634401367106,E,48.946137076459216,1
India,African American,Yes,Heterosexual,E,D,-131.8296434137983,123.8638385216633,B,84.53438795316433,B,-97.95175141129648,1
Brazil,Hispanic,Non-Veteran,Bisexual,B,B,-5.926308861313825,24.276973193951704,E,98.4096567479443,E,38.28874358001043,0
UK,White,Veteran,Other,A,D,-67.36362296653822,8.781518192120798,B,35.75251262110344,B,206.06060982957825,0
India,Hispanic,Yes,Homosexual,A,A,131.68660204206157,-108.07130607428674,D,182.476609051514,B,-160.69759470726495,0
UK,African American,Yes,Heterosexual,E,B,37.6087066503785,15.480392762475148,D,-104.07135540269525,A,176.3526095006082,1
Brazil,Other,Non-Veteran,Homosexual,C,E,-26.708029607730044,128.63905337343255,A,-120.43614476960578,E,49.71414656103409,0
Mexico,Hispanic,Yes,Bisexual,B,A,-15.749460114690375,-57.192550238147945,C,19.41842233910311,E,-207.9020178109132,0
UK,Black,Yes,Heterosexual,A,E,-9.568650219248118,38.133076684437654,B,24.93968595732131,C,19.366615190189197,0
US,Asian,No,Bisexual,D,C,9.54171202882156,115.34634510215666,D,51.16635939845254,C,-12.206297123730039,0
Other,Asian,No,Bisexual,C,A,30.97574171246628,118.85776394511511,E,-14.81836911494668,B,15.497264668041263,1
US,White,Yes,Bisexual,C,B,172.03933872691144,-101.29230771380593,A,67.65921769154373,E,103.83197752850408,0
Brazil,Asian,Yes,Homosexual,C,A,-42.11946076620669,-238.66286806745043,C,-37.934251626257215,A,-102.21132981264608,0
US,Other,No,Other,D,E,-97.02343137126518,8.4950484235093,C,-1.1194276359907873,D,-82.9948529585356,1
Mexico,Other,Veteran,Heterosexual,A,D,3.710065981189458,-99.321510127284,E,37.84417157280711,D,106.00661286371714,1
Mexico,Asian,Veteran,Homosexual,C,C,5.667461332535333,-81.42477931027138,C,50.34574747774071,D,82.77144706286252,0
Brazil,Other,Non-Veteran,Heterosexual,B,A,252.34354415603826,268.0311563449169,E,54.20151780669593,B,272.83643327856623,1
Germany,Other,Veteran,Other,E,E,69.12715638980833,111.48407932743636,D,25.90559802483418,B,-19.160888206244987,1
India,White,Non-Veteran,Homosexual,D,D,-42.01851835520481,-47.77263262135426,B,-19.178478688390484,D,153.12090877155126,0
India,Other,Non-Veteran,Homosexual,E,C,126.30338094568623,6.958230293507102,D,-32.57469508967253,E,-105.318644906406,0
Other,Black,Yes,Other,D,A,170.48897830488883,-63.50277519336704,D,-33.27069837819223,D,4.012034057389683,0
Other,Asian,Non-Veteran,Bisexual,C,D,42.98573181231936,-32.407370660646315,A,-168.14337182074993,C,-69.2387930878665,1
Other,African American,No,Bisexual,D,D,53.327610325405836,2.9581242242825856,A,-122.38379722789105,C,182.85271436045173,0
UK,African American,No,Homosexual,E,B,180.18252956919056,32.31005492474798,C,-80.20017866531836,D,-50.47373599564814,0
Brazil,White,Veteran,Homosexual,B,D,230.84881241642722,220.63141518000813,D,69.31955468888967,A,-82.57354624285625,0
Germany,Black,Yes,Other,E,C,0.9030138195624888,95.33548421871532,E,118.31504599707876,D,28.62745651060972,1
Mexico,Other,Non-Veteran,Heterosexual,C,B,6.176993549250167,-12.838110398860758,C,45.84917446829785,B,-42.12875147736108,1
UK,White,Non-Veteran,Other,E,A,274.81155940655407,-21.54944576858025,E,-21.96870943786531,E,12.943328403504461,0
US,African American,Yes,Bisexual,D,A,115.46698902884836,84.96524954128328,B,123.81529785250554,B,36.86842289875439,0
Other,Hispanic,No,Heterosexual,B,C,2.7963114978678516,-76.79407302777899,A,45.12706600624686,D,-37.939927628686085,0
UK,White,Non-Veteran,Other,B,B,-67.75517874511223,72.15192978925836,A,17.880836385296657,C,18.659482025141102,0
China,African American,No,Heterosexual,A,D,6.9680954749161375,107.65511172387738,C,-42.4784012045219,D,47.757601901515294,1
US,Asian,Yes,Homosexual,C,A,127.27488919570663,-17.051695033571633,E,-31.856314185819635,B,-51.17580801835604,1
Other,White,Non-Veteran,Heterosexual,B,E,172.3786284023974,55.811298644640694,D,-3.730358923642925,E,-131.8730504478226,1
US,Hispanic,Non-Veteran,Heterosexual,B,A,68.81354107585331,3.6488215949993394,B,116.4191102674203,B,-124.28656818804302,1
Other,African American,Yes,Homosexual,C,C,174.61629368790489,87.04084870911981,D,97.68735889445458,A,208.57618803650078,0
Other,Other,No,Heterosexual,D,B,-91.3858955621481,12.03838494933728,C,48.17744886649656,B,133.80352101348774,0
Brazil,Other,No,Heterosexual,D,D,142.17549580589883,22.71260043042646,E,153.96101328382935,A,-58.985146948205035,1
India,White,Veteran,Homosexual,B,D,82.29190916499786,-32.84613558816164,E,-152.78208631501434,A,2.837075401895505,1
UK,Other,Non-Veteran,Homosexual,D,D,-2.2331710361026316,168.83998898133612,A,-54.830167682982776,C,87.01734573236733,1
Mexico,Black,Non-Veteran,Homosexual,C,C,121.84699534785636,113.41818591677668,A,-37.50822504654406,C,-142.87625111047518,1
UK,Asian,Non-Veteran,Other,B,D,-13.098085962510563,42.66216921993086,E,28.37614845524183,C,-53.047952628509584,1
Germany,Hispanic,Yes,Heterosexual,D,D,-65.8371198259687,-152.7018869349483,A,17.770256111199643,C,-4.366747844837338,1
UK,African American,Veteran,Bisexual,D,C,-79.61936120423333,20.171362499277414,D,41.99256808555405,B,81.48390328163921,1
US,Asian,No,Bisexual,A,A,-139.85813955707133,-73.68165662138975,C,-205.31724368150205,C,5.873938123313794,0
Brazil,White,Non-Veteran,Bisexual,A,A,-161.61847630254414,-30.384150136886735,A,58.947864051804245,E,-169.79539873244406,1
Other,White,Veteran,Other,C,D,79.6871662813893,278.2947171599507,A,121.61048295581065,A,-2.321059704205574,1
US,Hispanic,Veteran,Bisexual,E,E,54.904428475141245,-105.1913774652101,E,-62.071190372335536,A,-67.6266947664688,1
Brazil,Other,Veteran,Other,D,D,269.07585521303685,69.1284415802614,C,-56.33836303177597,E,50.74584433231417,1
Brazil,Hispanic,Non-Veteran,Bisexual,B,C,-32.298728066224,32.58077533307339,D,67.6412908093481,B,-57.97140359793098,1
US,White,Non-Veteran,Bisexual,A,E,60.230283743479205,69.30341598152037,A,-39.06325033266633,A,228.12120511206766,0
Other,Black,No,Heterosexual,D,B,71.04021153457317,-34.745150942501674,E,32.70354905045957,C,80.21962075170525,1
Other,Black,Veteran,Bisexual,D,B,29.71944569554253,80.40337123393797,B,-63.59773428486943,E,-29.642369832880334,1
US,Black,Yes,Bisexual,B,C,-4.667609041786519,135.24949082038282,E,69.0411570030436,E,246.82729866538264,1
UK,Asian,No,Other,E,A,34.17075348236112,153.93772694206274,D,-96.45750389427307,A,27.886607473094294,1
Other,African American,Yes,Other,D,E,72.27488795934534,91.69327121610657,D,-49.92954638505818,A,-21.20558590279654,0
Other,Hispanic,Non-Veteran,Other,D,D,85.66578464247296,-40.71407487037164,B,71.73173989002015,B,58.91725615481778,1
India,Asian,No,Bisexual,B,C,165.19275850943043,-5.282090576206809,D,-144.29956056200692,B,118.1685581734334,1
UK,White,No,Other,C,E,-73.1140817736106,13.196971763086173,D,196.9685726346558,B,-266.2513139483241,1
US,White,Yes,Bisexual,A,A,123.88420464372172,15.146035250521805,C,287.7376374821325,E,-44.13991402811687,1
Mexico,Hispanic,No,Homosexual,B,B,-37.206652992562574,-104.48457596011525,A,-168.63969144259664,D,134.8660091278889,0
Brazil,Asian,Non-Veteran,Heterosexual,D,A,-39.219322965226375,-79.77525079855108,E,49.25501552823779,B,6.477268390203415,0
China,Asian,No,Heterosexual,D,D,-96.70644332271392,16.009030272817242,A,-36.58502606118909,B,26.741924840108283,0
Other,Asian,Yes,Other,B,E,12.366615547148783,15.51608764536502,C,-40.620613815153284,C,-30.285925014350223,0
Other,Other,No,Homosexual,C,B,74.51800236654495,60.22899873938111,E,-174.29922959281748,D,-97.89468289997517,0
Other,Hispanic,Non-Veteran,Homosexual,D,E,191.2406936254935,81.68780024073287,E,75.58944882280754,A,80.42478987948505,0
Other,African American,No,Other,B,C,1.5307818225011314,57.98925084096803,A,-16.71016707128795,E,8.315095664469267,1
China,Asian,Non-Veteran,Homosexual,D,A,83.56753769794875,24.884094289832966,D,20.276201973238475,D,47.13887124810771,0
US,Other,No,Bisexual,C,E,107.11360128494289,196.76582316726385,D,-35.991456872754654,E,-6.510901816777634,1
UK,Asian,Veteran,Homosexual,A,E,129.9187400632464,-40.69119542816368,C,-234.58159584012864,B,-37.552306263444926,1
India,African American,Non-Veteran,Other,C,C,-72.62380386991809,166.5336777724001,B,-41.18325376864956,E,270.09107556255714,1
Brazil,Other,Yes,Bisexual,E,A,93.41828445213092,35.72093333615012,D,-126.38624598021278,A,-30.33024170400435,0
