marital_status,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Married,Yes,162.3807734509741,248.70342836525515,103.6124417538278,116.3443860840483,54.25172754766008,A,-147.8896103349773,-78.95542600726588,A,-75.84116733977643,B,-67.30322790432295,1
Married,Both,46.73122292278515,-73.0074259164063,-11.120399775019273,-149.9180740232728,37.51233512342232,B,-205.19518179734933,93.29520489830946,D,-142.5827736410198,A,19.50950201241525,1
Married,None,-63.08105217836808,14.772951200742074,183.92702247229226,-121.02778483303082,-17.23808348433254,B,67.58744253179944,126.890723719614,B,-42.8582930952801,D,-5.063445134237783,0
Widowed,Physical,65.64611298613725,-82.61462744495395,88.48071745420283,-82.20024150706894,-197.04076935610965,C,153.06530609354604,-112.4924928496897,D,104.11515894206116,A,105.51341412863766,1
Widowed,Physical,-144.10872367932123,-82.67313924278939,-21.817928212005313,2.5591877186817085,19.90175907455215,E,-10.545355556550229,-84.01605469471411,B,43.63449574171638,D,30.23589740706663,1
Divorced,Mental,-202.2145664705794,-49.794069726154014,-80.85410202901281,50.28417005503556,-67.01652375994917,C,28.32377222720786,-181.2503509885561,B,125.97172752068222,A,52.317101980178634,0
Widowed,No,-86.76238978679287,-10.557908810739432,51.00356599356365,-12.450611199374771,131.60465589684907,B,-112.85343369593635,-143.41265964031774,B,-52.778575293942865,D,0.6065913611277888,1
Widowed,Yes,57.459818307634535,29.49748059371692,7.6381118245442154,-6.643010859316578,-287.43447893367977,B,65.25798426518615,-18.965716693041333,D,-11.677018895706931,A,91.63863391891354,1
Divorced,Physical,61.094441579537296,60.93579158933869,107.35578331821584,112.84630602388661,-60.41981390056675,A,-43.734273398382314,101.07214530632218,C,16.370760687893394,C,95.04835835957279,0
Divorced,Mental,182.54606485702428,189.78505167204847,23.74403372942405,-54.433336645066056,-61.27503486364838,E,-169.9260096375563,-150.09962813373514,A,135.34096137933724,B,-161.96450436996167,1
Divorced,Both,-15.866006224728435,-46.62725551795812,27.124947654131837,131.98011122969467,95.80950348588684,B,-108.73128915486909,69.0462506351227,B,-182.5412556357615,A,91.36767342856994,1
Divorced,None,-35.53997070813712,7.6410742178819255,-62.51178490409019,-43.28250855761531,-22.437382655514806,E,-28.508608179641488,78.53692448714722,D,31.007924621581356,C,24.376040274107197,0
Married,Yes,-111.86085629181275,7.044003612327302,58.29579613050739,-149.36594770312158,66.30569867786517,D,-31.967698641616682,-115.32403517799115,B,-116.2984489550694,C,147.89179596879688,0
Divorced,None,143.8330626549559,-146.32889409351915,-93.69127604401794,-111.5546982689687,128.771663580826,A,-173.72129361553795,-86.96296776416199,E,-99.89551754982922,D,64.31586024850456,0
Single,Mental,-133.25727099566132,185.75208850986286,-73.99115312768049,-177.63389122984205,-265.93516270331594,A,27.122067005706697,255.5966185887188,B,89.36848743994459,B,73.92617603574261,0
Married,Mental,56.61186469379286,-75.37484950933873,72.90916103857484,-65.56920043694002,-65.2193861680874,E,-116.10682427625999,-5.197061763030039,B,-117.9113199546072,E,8.297108147557534,1
Single,None,-1.6411118879807567,107.25871585978972,-50.8206363285706,-28.862151186407374,-78.64788337783557,B,-33.77568007480774,17.828512715713277,A,3.516890546143621,C,275.1867461420007,1
Divorced,Physical,19.1162249896111,111.08609108139855,-43.46319029294739,-80.67834022812211,-89.08472257936354,B,-101.46007853971722,-72.24570675714162,A,-41.75433313879378,D,63.78236536611972,0
Single,None,72.63123746763753,89.21196689029351,7.68449286564648,-58.86935719357035,123.11744431193378,E,-22.21432287784587,1.4459791461602476,D,-63.6004074401086,D,77.12702781250607,0
Single,Physical,-8.321674080515013,-98.93609389378796,-82.77901199110393,56.17591937723719,-3.70673024183287,B,71.32958347845056,-18.711004229419007,E,70.37468901126152,B,58.24242090935056,1
Married,Both,51.458844866519094,-207.46404650882417,47.65377044980504,-2.5814076815981886,84.08479978544071,D,4.068293496427624,140.44268885224233,A,-51.53508370323424,D,28.23058900523096,0
Single,Mental,-55.10199127748737,28.878887486108418,-60.81294518504551,-71.27294784196866,41.218554135385546,C,-45.430474399747055,179.32413642150667,E,-42.852817323310404,B,-137.55886310121232,0
Married,Physical,-21.883818716991755,0.8787560155651575,-11.664775222645982,181.19369660767407,-36.477044493233926,E,70.3587502315052,36.65000541789843,A,-48.58443385794507,D,-30.179479463065288,1
Married,None,77.27773573307051,20.56640829470323,89.90036398126635,-1.0437645188865252,-106.05512997127072,D,141.9784139874001,-173.17802221645366,A,-199.07919830812452,B,134.86121267787806,1
Divorced,Physical,-157.03286712662182,24.683288130947467,104.65492544497215,-204.17618641749132,-18.02396715676214,D,80.8955936051587,-125.48702326413483,B,-126.50984529634883,B,-8.247775498528357,0
Married,No,-111.24536234877765,-105.07417516834519,71.56307426454623,-130.22058772772488,71.4359195815799,C,-27.923677783339663,-33.95985736109518,C,-127.40468448923824,A,-14.514562476056875,1
Single,No,76.3573747845458,87.79554759905,84.97244472771084,-144.83959985055438,59.955864843425275,B,-49.324369076785935,20.641253293143414,E,27.94988904391244,E,-140.32773944360878,1
Married,Yes,-41.310864228800284,-131.02963529782116,-22.368796826543225,125.08364607673317,-134.20591117450752,A,42.53441541602496,-63.64130466343097,B,123.20540258679047,A,0.8474938543966668,0
Married,Both,-114.9966124350885,72.1781099034742,-161.5350282772229,89.88274604123913,-190.19728788901946,D,-2.585617411520046,-33.42598103729476,A,21.02813321463782,E,138.3785355322405,0
Divorced,No,20.839059965987392,1.6046909091215793,212.5250859219699,44.822403456954326,-154.16356610176715,C,-57.451646322223716,92.725064199457,C,-42.28144232580646,C,-164.31503097556913,0
Married,No,-133.66287048085766,-36.970466408595875,-78.8404958180142,-24.533970889902193,-39.90658255277804,B,14.033399629381337,-121.07657905753743,C,97.05890580690553,E,13.935790555011307,0
Single,Mental,124.38038348462612,47.912537296045116,95.19200714110393,19.57852364682899,-225.44757300658551,D,-78.49109976033037,-191.81892913771324,A,-55.7600227518263,E,-123.6727684308895,1
Widowed,None,-4.0057610178534855,-114.32997917467948,-88.29166159943016,128.1435424834311,209.75763262926307,A,13.677577648017426,44.95480870800181,D,-31.14855677202072,E,-65.82055058256888,0
Divorced,No,-60.78265602636051,43.74161636243739,12.519708128549153,100.54828064153854,-10.345578425858731,D,-69.67842656236266,11.186945468229343,E,-15.133451570100927,D,49.830842894231886,0
Widowed,Yes,-26.508941128341412,8.668328875132108,-34.70257673351342,59.965323726641394,130.88484223692365,E,-156.54318154614347,35.27116075369678,B,-81.42819402817433,B,-223.54210723239675,1
Married,None,114.96562201790339,-74.23021195319012,-38.361240566146606,-29.22732682605042,38.68863290207305,B,-127.48450236294096,-135.30760331303944,B,120.42263632920576,E,-62.168111574691295,1
Widowed,Both,-83.47239108575215,56.774322239083574,-77.1119450729204,62.85528310784798,284.81616194415756,D,-106.19772731945932,-2.669769535344723,B,113.51610201289606,A,251.21834096498284,0
Divorced,Both,-24.898741754029665,238.21519733815722,-4.407333412240535,-33.85090608371185,185.70497565993423,C,29.474885737697026,-102.16661759733093,C,-164.7326424620831,A,-102.50319889647615,0
Single,No,40.902107047297655,-5.1714785187471515,-329.212292918152,-23.847283066355487,-4.414899249766173,B,27.397016502381444,-103.22809393695991,E,210.22366217268828,C,-169.0124694847202,1
Divorced,Physical,-39.55486741002072,37.68639395528023,-95.68206495718047,-2.242728269367251,36.07392673184798,D,-1.3638026437921125,-161.43821307774923,C,9.28502764857664,C,8.732244823503535,1
Married,No,-88.4715699234352,11.02545697543361,-47.69350545374096,-17.771872034837642,40.18936562666659,C,-129.32681387975012,-86.53951861057072,C,-201.1959815644965,A,-1.9720162324916488,0
Divorced,None,-54.13475461176487,67.76007923808046,-145.45452350612612,112.8160726260813,-95.57683672523474,B,108.25398179603836,257.3590600745491,E,24.84296113432293,E,128.57836734547055,0
Single,Mental,49.578869127702205,-9.501197175956696,-52.51094995315911,206.72643473288025,-109.09883028254872,C,81.6787540945184,102.09862635311595,B,215.97216681595444,B,15.625369870219668,0
Widowed,Yes,-53.83229573916755,50.4051912798718,90.31266080499599,110.95898545412659,115.0144828562796,A,-108.69228882639588,13.773955565019644,A,17.88505424517026,A,8.734131095549007,1
Single,None,28.20027508039553,118.91170191961817,-7.855145577325766,-60.254803339122574,-62.69820345405945,A,-95.1167464078944,-107.94165199289456,B,47.13674190337721,B,72.18486501400393,1
Divorced,None,36.16315655930207,-60.19920347871361,154.2278150311495,70.71222452695292,54.95117264879911,D,113.02470290701727,-33.60836634737645,C,64.46720627053321,C,-55.84612509700838,1
Widowed,None,118.17460041595913,-92.27223254722496,81.98761852741353,143.66669671887664,147.15310371328906,A,-62.14002724477344,-122.89320940791062,E,22.31069995728693,C,31.752544531815197,0
Single,Yes,9.087165594046525,48.240032870361595,-78.06618699748324,37.82115569988295,121.59836377435549,C,16.40543770518933,23.102524213537013,C,56.40806219589921,C,49.71105848014972,1
Divorced,Mental,50.25964273314379,-41.03543167253314,97.58278949248901,-19.879133021185698,-148.07544836752163,C,-44.309956972945315,-29.02286475948037,A,-40.281172046165565,B,-12.726207257679349,0
Divorced,Both,141.83424585149356,65.06564479890793,33.46076797483114,-99.67623916091182,122.46014949315551,C,-7.232820169145395,26.41076960218765,B,22.937070661592333,E,108.18552861367272,0
Divorced,Yes,33.66158675472518,-41.95972097293647,-201.57179083425646,-22.71385766436687,131.2803519943871,C,43.68762628027331,-83.39243441759314,B,139.9771734756352,A,-91.57986409261188,0
Single,Mental,149.41985303866957,-132.99980000811865,-70.12698544518086,26.327024897521085,147.92268592184212,E,-4.793025340989266,29.66295860875953,B,-24.05698121130431,C,-5.434776030908988,1
Married,No,-19.761070627111728,-103.34985515257765,-7.060527198048079,116.79629506121782,-75.98905434327818,C,-34.87157455520987,106.43584656461623,C,45.74556569058824,E,-93.51960809434935,0
Single,No,-115.8224188388535,-176.38951254583935,11.460775811117408,146.04308758764736,-28.06695869797904,E,89.5596999322969,92.27031183014923,D,63.52867984834389,C,-135.31456061471283,0
Divorced,Mental,143.35642906610698,-93.87709257787392,-23.000527096121964,117.9764926604189,182.1011080258256,B,158.45209636819553,-56.67204652310258,C,-49.5432895896892,B,-13.519579755919093,1
Married,Yes,-49.85147733227309,-111.12870042595932,-6.969571054613903,45.43743441440586,60.03011758729797,E,24.40739002173766,-166.01674268280914,D,-55.23457358100453,E,123.26542322501706,0
Divorced,Mental,60.79278873374007,-36.06657527478252,-17.48133877123453,-39.01193742219501,23.285194008563405,E,-63.01722325050544,91.08139989437733,E,25.236824585398683,C,91.01786835829493,0
Single,Physical,117.64095853930246,-105.0974462150384,111.62992692407147,19.83994515379904,73.41715171982689,E,0.45588195068704096,-54.73638965134031,B,-60.58726527200978,E,-107.01468264033105,1
Divorced,Yes,29.34819269472942,80.09348630934035,-127.78962154413378,256.99348550382933,60.04035481712483,B,9.971320455666579,-14.660204095111151,D,15.79486820530056,E,-86.86642390251855,1
Widowed,None,-120.94476652097019,-5.306242100430096,6.202527816976479,57.37252450456125,-169.43388542943072,C,93.81781192084256,-111.93656112652775,E,-39.319230651014685,C,20.044122719694148,1
Single,Yes,38.15319222833996,-38.14040748413,-12.67786050021263,28.184531214388752,113.66026657874988,C,73.78354512108896,94.64128393839484,D,-128.7799084234675,D,-252.0962152115913,1
Single,No,-23.766987753706463,-81.78267915541679,-53.9981819298083,146.15179104057512,5.959515470890472,B,-142.40854129980102,103.02502490900933,B,-50.919672746169674,C,43.76329378175791,0
Divorced,Yes,-40.606479697846545,8.612524968991368,-140.18480672701946,10.406797343747035,39.21644094246852,D,-72.22837510890575,7.417211640236235,B,119.36213951678982,E,-8.919886998185088,1
Divorced,Physical,-14.185194167514098,-75.49346070207508,-105.24509488546776,72.07894456195383,105.96977858174444,A,-104.85560326778585,-28.100932630738946,A,11.369884828430067,E,-133.06849039449128,0
Divorced,Physical,78.49158209340605,-2.17975568033092,-6.25386526188202,171.88333881375766,-16.447935136589603,A,137.21394467891258,-56.289756836378004,C,73.15576229114343,E,44.48767278551856,1
Married,Mental,-33.22952447288091,124.8771480052812,29.330776146403764,94.54688624265316,-148.99971364829278,E,-7.624688708761653,35.78782236876119,E,-49.314546818445876,C,-144.99747758266378,0
Divorced,No,130.83039316384196,223.4976796898635,18.97208027753748,-220.99590547128204,-70.47580489116923,A,195.3528672784479,74.86807976511801,E,-76.34875506384965,C,-19.991313278486242,1
Widowed,No,-176.4406846124259,-92.479563534959,-148.12060736776175,-112.27850542466555,-89.73531271784762,C,-24.003588834824228,-156.6631092860075,B,-68.66351982236137,A,-72.42531128064553,1
Widowed,Both,77.2010435233958,-213.13778617462097,-107.7118179112755,107.65426402506368,146.06208222773353,B,192.85764084066074,27.462893319763378,B,47.59378245479611,A,-107.82505986866298,0
Divorced,None,15.537232276219775,86.2913218128037,48.20933069334338,57.0930842827609,23.207180746966657,A,78.25874397570713,-74.36508340910771,E,75.08817301367883,A,27.779779311179205,1
Divorced,Both,19.871396443405512,-18.547646357149144,110.40629921541141,47.36654327748822,-79.24556687148676,D,92.51704793025856,-72.02449360038653,B,78.30858599842004,B,-112.86029934641628,0
Widowed,No,114.47789548363576,197.51305396668013,-162.0296484190465,208.4057926223776,-172.8021333511115,A,23.024533132390275,100.88939446693581,A,135.55896226949903,A,-96.80929375823341,1
Widowed,Mental,-33.57480473540444,-142.44578831824725,90.84881598901646,91.7631110025003,34.05840319365069,C,104.87517892936802,-87.61530193442435,C,-179.71808553313807,D,76.70149162262535,0
Widowed,Both,65.72658386263966,-78.20914411117069,-0.8168401427225053,37.22573243800989,-242.52472071167895,C,-294.7726980795628,89.54457663054836,D,9.982149601952655,B,0.08161834279929617,0
Widowed,Both,109.19295043401162,127.78996572361197,225.551379807879,-51.61788045166781,142.8485383071356,E,9.491218652528904,-27.991893498484373,D,-53.67933281072417,A,37.405105881673855,1
Widowed,No,103.95220196823425,88.14552822190727,105.36582307418337,40.60328917529009,64.23834367040641,C,31.349243235930885,53.230491329322085,E,-46.657466566114266,A,-53.57747756720703,1
Divorced,No,-85.01051734849467,29.584517547571252,-130.65899079776753,188.7704582467321,-157.32847847396002,C,-137.2500718325488,32.71714822895809,D,117.76048543051472,A,-78.29501956954017,1
Widowed,No,102.20084565946459,-166.16122188173821,146.22700325551577,105.68535928143694,71.93735206580934,E,-219.6972649875093,-62.823214073234645,C,121.2404670550421,E,-199.45516725642736,1
Single,Physical,102.05379253209739,17.14887371544361,-24.394107325703242,37.41926063633429,-78.42131062738613,D,-86.69574492169097,8.187507999564088,D,-29.923450156569892,A,80.80170865048284,1
Divorced,Yes,-30.1227699473045,111.45572971216666,-206.92833745931173,9.735766697852787,-110.55344168707539,D,116.04591093435259,86.03673195022165,B,-86.79293913012239,C,132.14547231893368,0
Divorced,No,-30.47752837480579,-118.89643077104188,-94.70293622703784,-112.2062986580481,-116.98693522768573,E,-57.33889931215679,-48.21543544296637,C,-29.17729538877099,E,14.19794360709014,0
Widowed,Yes,28.82708647946143,102.07740601039741,64.89836562417763,-95.47748287528968,248.9148960507984,B,-116.2653955279419,228.0903843964199,A,81.20293313568179,E,-157.06079781370408,1
Divorced,No,-89.55947016431422,-36.32656733100699,-143.59187200485445,94.77083674828252,48.804974016801836,A,57.54936455341342,-113.8594336027545,B,33.10157396538913,E,-45.953175272989924,0
Divorced,None,0.05409037408749077,37.358075643148794,-43.483172206570785,147.16494334770198,135.06685022769327,D,45.006160026349484,45.191096789874756,D,126.9520669213722,B,-110.61939786650066,0
Divorced,Physical,19.760376265716836,70.42312061648688,-2.960106693403182,-38.63461908689524,42.369711251234996,B,-94.17695532662496,46.80812023357556,D,-102.75358941736081,E,-20.850841571721332,1
Single,Yes,-21.773341262328806,26.363223000788384,-52.06662075212658,99.89810069937823,-126.46808299952855,B,71.14540987388757,11.900483577547675,D,-65.00946023596303,E,78.82117650776618,1
Single,Physical,-102.19641727027857,-81.15887210681315,-30.02565028736844,-40.343356571041596,209.1023245193443,D,60.658398174638364,-7.077875321125545,B,-176.70038896750432,E,-187.40727585249942,1
Divorced,None,-67.68182034551674,94.38038677130073,-27.49371292934607,-43.59646517961641,-26.52952486955626,A,-1.617636090175014,137.9272002551229,C,-246.83767577157226,E,57.461097729754144,1
Widowed,Both,61.85782404202248,-156.55806207140103,143.634970244438,82.07698261913357,-124.81251631664713,E,-45.734117298354185,155.17857817887247,B,-117.89211708110345,E,-92.48486110776969,1
Single,None,-47.807968275800555,170.88396150682436,97.2296379976704,111.25676804349057,90.47747568764896,B,115.64392587943514,42.592919668399674,E,-71.84028780157885,A,-2.5802239230102035,1
Married,Yes,5.285906523913132,-98.07854004981074,66.4600769478157,-14.468692030075712,43.899565621101644,C,39.69109916805108,-156.55421043502864,D,78.19950075203286,B,108.75568288359396,0
Widowed,None,-77.83955096879173,-52.788914896801906,117.67869522990483,-90.60582543614338,155.2651405127971,B,-95.22634978089705,-28.444120055003342,A,-92.85425020272373,B,-109.86890791881395,1
Single,Yes,34.39367478900674,31.940477922422332,-41.66110402065789,-52.407569391863575,58.11495245990663,A,124.01635425086879,182.64750617254012,A,40.63679083304492,E,138.72706234260633,0
Divorced,Mental,-6.308381520679081,105.23292137414712,-60.76858904329801,80.66173362414621,137.67909798491306,A,7.309431346460762,91.01842583403497,C,-129.5142602113161,D,-4.220253225587423,1
Single,Both,101.38857182392742,-28.651707811792587,-247.6927598995374,-29.4822844957685,-123.50164236767449,B,-28.290258500344578,-100.34615262086699,C,121.66274977295973,E,-220.59181067623462,1
Divorced,None,-111.47294030670281,-5.846871206282812,30.266821410215673,43.31342233740325,-143.19225483741022,B,-39.71805731908506,-53.18091080398744,D,51.92434285463726,B,68.79569070408101,1
Divorced,Yes,134.50799759060897,-1.982812078113236,-135.74890996576957,128.62546495816406,67.73170755887574,C,213.4406290583311,92.68005876555897,E,-16.108183726718828,C,64.45937525556967,0
Divorced,Mental,-7.237163808258841,-7.546336813685015,-15.774148239883127,33.558543056988285,27.212301617083007,E,120.22619111828108,-52.83213920912577,D,-39.81099635269542,E,-214.90232377627487,0
Widowed,Yes,37.20929942687141,75.3003053984342,-102.15345434585099,-27.445590893748257,-141.931258653036,C,-96.85433285652492,18.764000276220614,B,-6.266620858478318,D,-134.9095343368698,1
Divorced,Physical,6.413492908804475,-13.131365932084135,79.51790503462267,-75.21521328539893,-61.79877155690684,A,26.642756683693126,124.50630399299685,D,47.48083067870209,A,-151.9069520689749,0
Divorced,No,-44.52921393828439,181.6714819432457,151.95944792112385,-18.16283374632117,119.55718605137011,C,25.46839060621751,-38.11027746008973,C,-81.27685089052528,E,100.89633271103595,0
Divorced,Physical,-63.43444677154867,-62.453560261491226,-58.20763935490552,19.647827524970932,119.31507881596934,E,140.069562027263,177.91684569293596,D,7.9932643785936355,C,-17.963706477871614,1
Married,Both,-41.334842928065484,-52.22108217040825,10.295847261361764,-75.13129646397368,-15.997393876051358,D,61.06782462984724,-68.74885830658063,A,49.81286075136925,D,1.7627703898527858,0
Married,None,-41.544825675475764,63.13555699742227,-229.18452070665785,-36.20398848213938,83.5973346179524,D,-44.507963040506596,-32.217172306518975,C,8.769580826852604,D,-109.52570855767327,1
Widowed,Both,32.8735528097321,-77.83405608099247,-180.9950007729487,-181.07409527715913,101.21852524735382,C,112.83280805901299,27.1734797914371,E,-57.94889205920599,C,-50.15152809345804,0
Single,Yes,-136.9183841968358,141.96290837776428,-110.90718884287998,10.62420012661371,-84.22047909676763,A,-96.08816758976818,-33.46665862191923,D,11.96407527101596,E,23.830380959240806,0
Single,None,-14.693581637919637,52.67590334852235,-117.73986033718231,79.44950882950846,-32.831259699714344,D,87.29755096302846,63.59474167166479,C,30.531491332227255,A,310.6937234586343,1
Married,Physical,-135.42612375571971,185.48483405964888,93.78477392189058,48.836206697613335,4.914887194050737,D,-41.978896389406316,-3.6870751678022797,E,-188.6746005588434,B,217.7129018210179,0
Divorced,None,41.79279550908547,107.07883504741842,36.60084752243313,41.86965480657132,-47.17289415519477,C,-223.21110372034138,125.51480128720283,A,-66.55133070159849,A,111.01391817495015,1
Married,Yes,-66.21875071897087,-13.680098156704023,78.04415064248205,0.4874570563310219,-156.78823073805606,B,97.93904524623954,155.38430957020537,A,31.653561461849634,D,-127.26322005852862,0
Divorced,Physical,156.86485530301354,-160.9125523591312,-103.14354061342786,-151.5432873910308,131.76623793366485,C,94.71914290917299,76.21189661009863,C,-35.078383757240076,E,-96.99692425219,1
Single,Yes,71.00358172640804,135.71242749851814,-108.8850492615489,22.089915499813404,-33.38097952811474,B,49.554862511991786,180.44470104567208,B,-19.4906944368651,C,112.72293410469916,1
Widowed,No,-62.8887321871529,-25.684979748653962,83.56933152694899,3.5269495364802803,334.6178485433866,D,-9.59240382082247,-8.893782633864152,B,118.44748049076514,D,134.7432555483142,1
Married,No,-28.196691296771675,69.2901264350934,-52.0679474053664,-319.7147629666892,36.03795167195823,B,-93.58265912331785,47.033279730159656,D,110.4157585282896,B,-33.571525106805176,0
Single,None,8.799476665549033,-44.92802550560106,-232.49244942155954,87.92821425424505,-176.52812003604365,E,-17.18964275022097,-19.178627914435697,C,-115.45611747739713,A,106.23966708262995,0
Married,Physical,29.38173166571082,-27.96273695772013,-109.83238528491057,-108.5151466062249,59.98824743762269,E,-16.34010424529565,58.66788995016198,A,-13.549329915356138,A,-135.89394121296553,1
Married,Yes,-101.38751409293431,-60.49376006130285,155.03846302451646,-4.092272442798793,-86.98220275721799,D,-177.12221705554836,11.973754772174505,A,206.28665792840746,B,106.45595337469925,1
Married,Mental,-92.04846967012493,-40.51009511507074,-86.84436287376847,29.321747236170882,-30.87207010435899,C,92.75590852736667,183.6765502643599,E,47.777569475319666,A,110.91628664080444,0
Single,Mental,-94.55361076147696,-210.69693817317923,66.09963113964747,44.952211046903706,-9.41836473824938,C,-141.80760612146506,36.45871687261957,E,-98.9011316032585,C,-9.954191939762289,0
Divorced,Both,29.649992893972797,-109.71345381648486,111.13847665133616,-85.41371763462539,-66.77786440584573,D,139.51463341591602,-68.35857441234481,A,66.83937258954212,D,-43.68193519615795,1
Single,Yes,-175.712290621271,-58.02826647793749,2.184962988874302,-36.02651218211793,51.92862850262821,D,37.84143778659884,-47.01359757981138,A,57.31194656456886,E,37.752536355016716,1
Single,Both,-32.42739284417059,-33.0550166098639,28.246453626847885,199.26863144888998,-108.93999647983559,D,93.75770602773757,-166.6344039833093,D,-229.62862874964384,E,-0.8841166290366678,0
Married,None,92.5540959936644,200.89874649818876,59.861568187808956,44.0996408690895,99.09701824103914,A,7.809316375513388,-114.11202338858382,E,141.7404857710253,D,-18.806350702737845,0
Widowed,None,-159.87419630170683,58.23108322353594,-84.20794988078777,-133.0541439815852,-77.06908919240354,D,-89.66477217071339,224.648738903325,A,-71.11661986262669,A,-178.9598111623202,1
Married,Mental,-211.9594431109193,-119.50470227459786,72.67307739887595,-107.92644856076407,-21.586211570359787,E,-106.03315640788793,18.172226737985326,D,30.50622151873041,A,-167.88316211341967,1
Divorced,None,2.3213329807091387,71.9891022321649,-31.123306325139282,22.100825497729833,11.036475951995186,B,-2.7188765925734293,49.01036640350817,D,-26.174485971091688,B,-15.172232459271854,0
Single,Yes,53.038003819946276,-75.34723495533225,131.085623270276,88.68246233026109,90.8232896960403,C,-17.1854000135916,-288.72839508885727,A,-105.86322737070897,E,-139.60660657435898,1
Single,Yes,105.79587940469388,-49.15047939765427,20.340691853603936,119.7871742768489,-29.372012133535147,A,-44.26807590261211,28.390028208706227,A,109.09761817098882,C,44.49686501675086,1
Single,Physical,56.682024725339,-24.332300130751385,-31.749337583275132,91.00142679309648,-144.41939232144344,E,-82.059746181688,-160.04467946086777,B,-127.2245398069493,D,141.82841530034054,0
Married,Yes,145.3994314360902,14.719973870824237,65.4089782565194,46.040353911203255,-85.80349087053575,D,60.64934526067836,-89.24711045158062,A,110.59038887708002,A,87.81328161392692,1
Widowed,None,42.62019454591106,6.49870720081886,-160.62324086023685,-55.38895924469248,-132.9793924261026,D,116.42006203143124,-101.19721582034722,A,-183.74192453362784,C,-4.402242081866143,1
Divorced,Both,-98.13592332058744,109.5750169211459,40.56457177709573,-135.18476088651218,94.05349573123715,E,74.46607510693673,63.14125754052735,C,-131.1975347064737,B,18.235588797991007,0
Divorced,Mental,15.641895908989092,226.79154740411943,-95.81759095079722,-196.52340023445686,2.4240874720636545,A,30.4380525789,-60.814491172932314,A,9.606380137742677,E,-80.50648799835594,1
Single,Mental,0.6829053249298912,-64.51750720914116,151.9047850027961,-64.0226767951342,-18.544341025042584,E,39.11125236842242,-21.02752822132737,A,-62.30338397197398,E,-95.4929792778934,0
Married,Mental,-16.69337760731536,91.41428346670423,9.36260186225284,-118.88081826942363,-71.75126758892009,B,72.86087571946885,-88.78322192359347,E,-46.23572888153712,E,-101.16163722965088,1
Widowed,Yes,36.861035023139074,91.20036694622266,-93.5810530272473,-55.29325325168204,-165.2304123221425,D,-14.731568439047148,54.23392126974937,C,-124.30340448649476,A,-39.18925680578551,0
Divorced,Both,184.87609247167336,-21.536285133835325,63.92169297910216,-15.498357025808144,-19.504647295170713,E,-195.5154003017123,-18.494386884024934,C,28.81155721651873,E,209.2856181774031,1
Single,Both,207.56294097114912,-163.09979585257298,-20.40855746626317,77.98516104336089,127.23390333525435,E,-10.87151396901601,-137.25864418125852,A,78.94456601757255,D,-42.95362696746438,1
Married,Both,85.75902440692936,-73.32106555061564,83.72525566451854,-44.183884567809926,19.125058836528748,D,7.933816223949576,-86.91849443564482,D,-32.52825660505849,B,-86.8539469166541,1
Divorced,Physical,48.01280796555493,-109.26441071049786,-25.206957519144396,96.28945783887802,-80.91254703156176,E,-20.347066745725133,-54.17413781336178,B,-197.43542908562182,E,-74.83069350942291,0
Married,Mental,-106.91371801208307,13.912788196356052,-85.75152378492709,58.481322676070576,132.42089258792683,A,-165.63358685573667,229.99008162101276,A,-59.948250475099854,C,-37.208795259101876,0
Married,Physical,71.69727075221614,-33.17552732333654,-75.03837523121558,105.69048869843398,103.02471303981314,A,28.796902930320034,-157.6606402670474,E,-43.43832763067875,A,-131.97254350036468,0
Married,Both,-44.73312726210997,-67.83843780857343,54.65566971148645,-27.285925208470303,121.08272110160105,C,37.17315809809005,-48.9612043427384,E,-84.37615723291704,B,31.880785083402408,0
Married,Both,-16.42998089922595,-213.10983850433075,-7.136195504369668,77.15531191494084,84.30976098285697,B,-26.04742625202911,0.01954469346803098,E,-50.36908031344358,B,-16.275284693609752,1
Divorced,Both,-157.7297163777845,172.61903557377985,-171.75512373840724,-124.47038005262205,85.55151437856271,A,-30.13024103048776,70.07811157359127,B,-94.22793980277334,E,-72.78912929533135,0
Widowed,Both,53.12417823522697,143.0504230789052,-37.25364497318594,-108.99433213318169,155.09108000257763,B,-62.25013649120738,6.4803801606769476,A,19.18648592726769,C,-41.321893312726004,0
Widowed,Mental,-93.20103769291809,-63.119615896099766,114.1884962891631,-48.41773706487977,29.75854404624049,C,-3.992311332803658,145.7276360283587,E,-95.83686442671697,C,-38.41642119126486,0
Married,None,-93.07854199811263,-33.55611193976351,-115.05834784322855,25.47157143379279,0.9502892975583783,E,-33.371726379864945,146.2578339525544,C,51.38801639549215,C,71.5565999612075,0
Widowed,Mental,-27.585373589740087,-20.763202422797193,-106.54208246875044,15.98721684924255,-171.7769535993118,B,72.31683484691371,-13.50122927565353,A,24.161159337186653,D,56.76657091341859,1
Married,Mental,-142.53652338240636,-2.8149755205755937,0.6646385205735534,75.85922543217465,-151.6559004624133,C,90.73095581663408,125.17638678233571,A,357.1805277497892,B,-14.014914436593994,0
Widowed,Yes,3.319381410694337,-147.92146796298368,88.56446288221076,136.28957342650568,-159.26358758576177,B,-260.06741708264417,-18.001549212618887,C,61.2156203228677,D,-126.87422923752987,0
