birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
37,D,C,-51.8810248030508,D,E,1
77,E,B,-22.128832158856795,D,D,0
48,D,A,-168.4962706248694,A,A,0
58,C,B,274.7618415438607,D,B,1
27,C,E,-40.42722744358286,D,D,0
29,B,B,-22.286211640580852,A,A,0
70,B,B,-58.32569555208627,A,A,1
35,D,A,-30.757261177900563,B,E,0
24,A,E,-40.72151258479851,B,B,0
61,B,D,121.22470212398125,A,E,0
20,A,D,144.6242266939634,B,E,1
21,C,E,55.50265206745917,D,B,0
28,C,A,-27.158813069979903,C,E,0
67,E,D,81.09679458447631,C,B,1
19,E,D,46.62322762233535,A,D,0
50,E,E,48.83543982085978,C,C,0
59,E,A,-41.93118300275557,A,E,0
29,D,B,-176.36279104405256,E,D,0
58,C,B,77.32730819861692,B,B,1
45,E,B,-126.12282191217889,C,E,1
79,C,A,-10.375261174300048,B,B,1
59,D,D,80.3869401963043,E,E,0
63,B,A,111.36842811875528,B,A,1
70,D,B,-114.45727780571393,C,D,1
67,D,A,-108.45082817389394,D,B,0
68,B,E,17.75995395120999,C,B,1
75,C,B,25.152618735037848,D,D,0
42,D,D,32.969068821364615,D,B,0
41,E,D,38.959038521245155,E,E,1
66,C,D,-24.211791948908555,C,C,1
54,A,A,-93.55550050689718,A,E,1
64,C,B,-40.16976294544587,A,E,1
49,E,A,-67.48640664487104,E,C,1
68,A,B,-16.424066232611644,D,B,0
58,B,C,-125.07524001878292,C,A,1
78,E,D,-78.17117568754261,B,C,0
70,E,E,95.31531516806363,E,E,0
37,E,A,88.64667141211491,B,B,1
30,B,C,-22.88222335934727,A,A,1
48,A,D,-183.48369686896206,D,C,1
45,C,A,-108.97538564031295,D,C,0
78,A,E,-35.24896889881439,A,C,1
41,C,E,94.55454289683364,A,A,0
68,C,D,16.138947017204785,C,C,0
34,C,C,-16.95743898734953,D,B,0
60,E,D,-74.05305315036996,D,E,0
22,C,A,-198.02720745571952,A,A,0
29,B,A,-41.87194278315526,B,E,1
31,B,C,31.44128907341448,B,E,1
40,C,E,-42.7769616808199,D,D,0
23,A,D,162.44346664560484,D,B,0
70,E,C,-74.32363780270555,E,E,1
79,C,B,-36.08248915495352,E,A,1
44,B,A,-42.928941888003465,C,E,1
25,E,A,-69.24893469779315,B,C,1
31,E,E,-124.31843150037783,B,C,0
49,B,D,150.07114126608795,E,D,1
59,D,E,-12.20664932809445,D,E,0
56,A,E,15.337497160689173,A,B,0
64,D,A,-23.21097335455079,E,C,1
46,A,E,-120.5999031377671,D,B,0
22,E,B,-118.89499362032905,B,A,1
48,B,A,-35.34037478391042,A,E,1
23,C,B,49.52291221797333,E,D,0
54,D,E,87.32967409418636,D,C,0
40,C,A,-5.500189686819036,D,D,1
46,A,D,-132.55489665910252,C,A,0
49,A,A,39.799628934686105,A,E,1
52,E,C,-53.65582628202937,D,D,1
26,A,D,218.9981377235289,E,B,1
76,D,C,178.13750365794135,E,C,1
27,E,C,77.92985547904806,C,D,1
61,D,E,-0.26949992027439695,B,E,1
22,E,A,242.1624127417139,B,D,1
41,E,D,-51.16524199453667,D,D,0
23,B,D,144.7260575414855,A,D,1
54,A,C,89.07446890476122,B,E,1
60,D,A,-97.92490397920531,C,A,0
79,E,E,62.53909741377544,D,C,0
58,A,A,42.834624631447454,E,D,1
27,D,D,-106.95425894371925,C,E,1
51,D,A,-148.73904825611427,C,A,1
59,C,A,85.44664033297437,D,B,0
36,C,B,121.703489884342,B,B,1
23,A,A,23.84655168545671,E,A,0
57,E,A,6.129702236787273,C,B,1
68,E,B,-125.52503820088008,D,B,1
29,E,A,12.40387885734103,A,C,0
55,C,D,-82.4732940264762,E,B,1
18,E,E,189.48492914129287,B,E,0
35,C,A,10.974230429100945,B,D,0
22,C,A,37.99571710442311,B,D,1
64,E,E,13.256345637538372,D,B,1
33,A,D,-75.84208713694231,E,B,0
77,C,A,-131.03578262480897,A,A,1
47,A,E,-91.57815106573184,E,C,0
40,D,E,91.38754974378932,C,D,0
18,A,B,-86.14139375999494,E,C,0
59,E,A,-57.73142459194259,E,B,0
26,B,E,-87.57656484644436,A,E,0
30,D,A,-114.62891634567976,B,A,0
53,D,E,86.1146349048506,D,B,0
38,D,B,-112.30896229441758,B,B,1
59,C,E,-89.1673628102287,C,E,0
45,A,A,36.42099663554154,A,D,0
49,E,D,45.816783595051774,B,D,0
62,D,C,-40.59966219330317,E,B,0
39,D,D,65.55863556338264,E,D,1
38,A,B,-77.38154415410493,E,C,0
76,D,C,80.42654535128726,D,A,1
18,D,D,-29.840821718310735,D,D,1
37,A,D,-196.04267765996485,B,A,1
67,E,C,-40.465770272484676,D,B,0
56,E,D,-104.35353544506899,A,C,0
33,A,C,5.704237346603685,E,B,1
44,D,D,-12.74568617174908,B,D,1
46,A,C,-67.67646023005729,E,D,1
49,A,D,4.9592620010210515,E,C,1
53,B,B,-52.35311712368442,D,A,0
19,E,E,202.56399903952632,C,C,1
62,B,D,-70.52994079434225,E,E,1
76,E,D,26.51524245304336,B,A,0
67,C,D,-16.710644910328135,C,B,0
31,E,E,90.33482914636186,B,B,1
23,C,B,101.12373154165937,D,B,1
57,C,A,127.54000554327618,E,B,0
26,A,E,206.81152658794971,C,E,0
19,A,C,-76.7731218556689,C,E,0
23,A,E,-75.97648507603932,B,C,1
69,C,B,-31.542950638509517,C,A,1
35,D,E,-179.15678336259572,C,E,0
63,E,A,-142.12283062790218,E,A,0
60,E,A,-48.56822353394746,C,B,0
51,C,E,86.72118926424274,A,E,0
74,E,B,39.378602314795216,D,A,1
74,E,C,63.180697526822186,D,D,0
75,A,B,70.38737082270514,D,D,1
72,C,D,191.44993237635228,E,C,0
53,A,B,110.91624992947618,A,A,0
51,C,A,-30.780672544745407,C,E,1
19,C,A,31.95849863674422,B,C,1
27,E,A,-48.84454256532889,B,B,1
18,A,B,-115.84549551126133,E,A,1
33,B,D,109.24391180095566,E,E,1
76,B,E,-80.76652117954849,A,E,0
65,E,D,76.70764917560932,A,A,1
27,E,D,55.51192094292961,D,A,0
58,A,E,-3.301039931475226,E,B,1
51,D,B,-63.53174003276596,E,A,1
64,E,C,190.55325678812034,E,B,1
74,A,B,-27.225637159375495,A,B,1
49,D,D,-80.52518797952399,B,B,0
65,C,B,-79.15982960536462,B,D,1
37,A,C,-57.52641271977641,C,A,1
23,B,D,-151.78759403215284,D,E,1
21,B,A,263.1045680056916,B,A,0
28,D,C,-43.26455128096427,E,A,1
49,B,C,233.43702593387604,E,B,0
58,B,D,-41.8875160591785,E,B,0
36,D,E,-62.37167002610828,D,C,0
68,E,C,109.124538149806,D,E,0
78,E,A,31.718995339601108,D,C,0
47,A,C,-10.997575309334442,A,A,0
49,E,E,181.727347785242,D,E,0
39,C,A,-1.2684020940230796,C,D,1
36,D,A,43.87019277592632,A,C,0
77,D,E,-173.62338828320992,A,D,0
22,A,E,-43.65537749183699,C,C,1
79,B,A,43.615173183099934,C,D,1
71,B,E,-116.23580483718415,C,D,1
35,D,D,-87.9486909305105,E,B,0
61,A,B,-50.69206079358665,C,D,0
51,A,E,-63.33054200943143,C,C,0
45,A,D,19.95617984466594,B,C,0
41,D,E,43.28535908505291,C,D,0
51,B,E,-42.31762590256148,B,E,1
69,B,C,9.272498676094981,B,E,1
53,B,E,17.93357919343965,C,A,0
60,C,A,-3.420143493827937,D,D,0
47,D,E,60.73489522724918,B,A,1
77,A,B,50.239351977768855,D,E,0
21,A,A,-226.57329859829437,A,D,1
59,D,E,103.74005013642986,C,D,1
39,C,B,-13.029644054780793,D,E,0
27,C,C,-92.96220829857673,B,E,1
51,A,A,152.52681684573005,C,C,1
30,C,D,168.5962638401356,D,D,0
40,E,E,10.681782337663558,A,C,0
32,E,E,76.39786253807928,A,A,0
56,B,D,203.82099536737775,B,E,1
37,B,C,-72.46673971394044,C,A,1
58,C,C,-27.677812029449427,D,D,0
66,C,B,-49.815635689772876,D,A,1
35,A,B,72.40613997710264,D,D,1
26,E,C,158.62642281353254,B,E,0
41,C,A,-12.78862477499086,A,E,1
43,A,E,-15.444850399213275,C,D,1
73,B,C,-57.11825450275779,C,E,1
37,A,A,-109.04647855841331,D,D,1
37,A,C,153.65038837359526,E,C,1
59,E,B,111.86854739119146,C,B,0
42,A,D,-143.7199291624212,E,A,1
34,D,D,-165.66947858341737,B,C,0
39,E,A,158.69717168316336,E,A,1
42,E,D,10.601993207634198,E,B,1
46,B,E,51.19297707192803,C,E,0
26,B,C,157.60818548455774,E,D,1
73,D,C,75.4907790705032,A,E,1
74,D,B,58.03801562030898,D,A,1
59,B,B,175.1818229565225,C,B,1
70,D,A,-132.61935053452092,A,B,1
74,D,C,-101.63667178374271,A,E,0
32,B,B,92.20366023900681,D,D,0
66,A,D,-56.8266878117187,A,A,1
41,D,C,-122.33472777236578,E,A,1
72,B,B,52.48507170530701,A,B,0
74,E,B,-151.88984476839744,E,E,0
56,A,C,264.4939001503164,E,C,0
42,D,C,312.5916712323083,C,E,1
70,B,D,155.6661135972199,C,B,1
31,A,C,-202.77461857018145,B,B,1
53,D,C,-35.72782823252806,D,A,0
20,B,A,168.43716408461844,C,E,1
52,A,B,178.2035081156907,B,C,1
68,B,C,64.07495984744159,D,A,0
59,B,D,-101.52115662352696,B,A,1
56,B,E,9.193846141459755,D,B,0
76,A,C,-88.69775341082517,D,A,0
35,A,C,123.2182963201496,D,D,1
61,C,B,54.38807768981198,D,E,0
39,B,D,133.80117414339233,D,C,1
45,A,D,6.901371511683927,D,E,0
23,D,E,-8.307684691644377,A,B,1
45,A,C,39.68798153798386,C,A,1
67,E,E,-112.48627308173987,C,D,0
40,B,D,-76.77384820257626,E,A,1
49,D,C,-60.301175659394026,B,C,0
33,D,E,174.79479373327632,A,A,1
77,D,A,18.438844554785554,C,D,1
40,C,E,-137.1384007596807,E,E,1
44,A,C,60.139783121779075,D,E,1
78,B,C,-104.78822604924238,E,C,0
78,A,A,13.177837105762,D,E,0
50,E,C,-2.4968317764534618,D,B,1
44,B,C,72.52804690504563,C,B,0
57,E,C,96.32622355191604,D,C,0
25,C,C,-148.31180642183747,E,C,1
26,A,A,-36.44754198929223,B,A,1
36,C,D,48.62771270271901,B,B,1
55,C,A,17.312971119009898,D,A,1
63,C,E,2.777531193546553,B,A,0
19,C,C,-43.092777421301165,C,C,1
31,B,C,14.537703244291441,D,E,0
32,E,E,123.43047601401645,E,B,1
45,D,A,186.65201089679812,D,D,0
52,E,E,-6.362599171236264,C,E,0
63,B,A,149.39751762500651,C,B,0
33,A,D,117.51157920347157,D,B,0
76,D,D,-81.84383843196902,D,E,0
30,C,B,-14.480692122117397,A,C,0
59,B,A,-43.77488090789763,E,B,1
21,C,B,31.700964856358677,A,D,0
74,B,A,-58.56742605000784,B,C,0
69,D,E,-28.636623480501942,B,D,1
46,D,B,51.933097890442156,A,D,1
75,B,C,-131.5563366551919,D,A,0
41,E,E,-83.83814297413745,A,A,1
24,B,C,-148.28762386510797,C,D,0
63,D,D,-128.4641100997382,C,E,1
66,C,E,-138.24134162010824,D,C,1
62,E,C,-33.131020515375376,D,C,0
42,E,E,-90.09101928694919,C,B,0
74,B,C,121.83792993420899,D,D,1
41,A,D,-123.80535241475903,D,E,0
28,B,B,7.007442097587839,E,A,0
26,C,E,-213.83593754707516,E,B,0
61,B,E,108.40640722788655,C,A,1
68,A,B,-118.30385184377938,D,A,0
62,E,B,-5.975383922644769,B,B,1
57,C,D,-9.972644458603817,D,E,0
40,E,C,-38.55282191925534,A,A,1
68,B,C,-3.104778135900171,D,B,0
61,A,E,-6.714302624966334,C,C,0
44,A,C,-36.396241403264526,B,D,0
51,B,D,-42.57295099747102,B,B,1
29,D,C,109.93349316509278,C,C,1
64,B,E,-122.87687488166684,A,C,0
68,C,A,-59.31505181303278,B,C,0
19,D,B,41.258107293038044,A,D,1
64,B,D,23.482465839186297,C,A,0
57,A,D,143.7476335919236,D,C,1
63,E,C,57.17905657927569,E,A,1
19,E,B,62.1583182492342,C,B,0
56,E,B,-67.70141160123315,D,A,1
69,B,A,48.82451576567327,D,E,1
55,A,A,-133.81689724932576,C,A,0
19,C,E,-61.129226673323224,E,A,1
71,B,E,-121.63987676841357,C,D,1
67,C,A,-36.55043583311928,C,E,0
61,C,C,125.44941435501991,C,D,1
42,A,B,24.292417288486106,A,D,1
60,B,D,-88.69079432605118,C,A,0
33,B,A,66.62927260659467,C,A,0
26,E,D,92.67550255846795,C,E,1
78,A,B,11.929748327703283,D,B,0
30,B,B,77.72589352013188,E,E,1
42,C,A,-166.87048344453453,E,D,0
22,D,B,99.24056164043971,B,C,1
25,D,D,50.584583631771515,D,E,1
55,E,C,115.78597782041619,D,A,1
30,C,E,18.60522409192409,C,B,0
36,E,B,-86.61720135694478,A,A,0
22,C,C,-65.8733248711558,E,D,1
50,E,C,-60.674889340140126,B,E,0
40,D,D,6.4966543713220055,E,A,0
40,D,A,-5.665176053454981,C,E,1
51,B,A,-35.77665993018797,A,B,1
70,A,A,-27.85977877548604,E,B,0
68,B,A,-33.81796480844465,D,D,0
71,C,C,116.26748392755108,D,D,1
37,C,D,-1.6654691774323394,C,D,0
32,C,C,91.50363327790903,C,A,1
30,E,B,-89.64633543729809,A,C,1
26,D,A,62.45247143603776,A,E,0
25,D,D,27.717227129947148,D,A,0
46,B,B,-70.64474436585262,A,D,1
77,B,E,-54.200778337620605,D,A,1
45,A,C,-176.80906849960422,C,E,1
56,E,E,107.52517649818378,A,A,0
25,E,C,-174.61703779929476,B,D,0
39,A,B,16.46599084156009,B,B,0
27,E,B,-257.91650136701867,A,D,0
28,E,C,28.164092093488748,C,C,0
21,C,C,-198.02028777392405,B,A,1
60,A,A,-0.35433429942926514,A,C,0
24,C,B,-47.140428129936595,D,C,1
29,B,A,-153.20796469479566,C,C,1
35,B,C,66.2994045120142,C,E,0
18,B,C,-61.518887616628206,A,C,0
28,A,E,23.31416160141757,D,B,0
25,B,E,-138.8406954604851,E,B,1
52,A,A,-73.53621035706797,C,A,1
35,B,D,153.90097781695496,A,A,1
78,A,E,129.6048549344827,C,D,0
49,E,A,-7.559497875586048,E,A,0
20,B,A,59.080857290812695,E,C,1
19,B,E,-10.269847194140414,D,D,1
51,C,E,-232.34193747970195,D,A,0
37,D,C,-5.553953276032832,C,A,1
60,E,D,-104.10233504739233,E,D,0
39,E,D,-16.741939123768432,A,E,1
48,B,B,-26.230383550214615,D,A,0
72,E,B,122.10658738888485,E,A,1
59,D,B,95.12460040454891,B,B,1
47,C,C,143.7738948412015,A,D,0
27,A,A,-39.370414085160995,D,C,0
44,B,E,184.36756547682995,A,E,0
71,A,A,-134.36204365459577,D,C,0
29,B,C,-6.835873562741641,D,D,0
43,D,A,-96.94981891349573,A,B,1
24,E,A,0.9088140173155932,E,C,0
27,A,A,119.31812732292958,C,E,1
45,E,C,164.5545386912638,E,C,1
71,D,B,-24.352012177182726,B,A,0
44,E,C,-66.50269112326596,A,A,0
26,A,C,14.059425524143872,B,A,1
70,B,B,-117.18132448725447,E,D,1
37,B,A,-213.72476779440262,D,D,0
59,B,E,197.32568654786718,B,B,1
64,C,D,223.94470351452634,D,C,1
25,B,C,-67.52633729449994,E,D,1
28,B,D,126.33204462312642,E,B,0
70,A,A,-58.65782173414883,B,B,1
30,D,A,-38.46732091790314,B,C,1
79,A,B,65.03905259630531,E,D,1
43,C,E,79.39036348199238,D,E,0
77,B,C,-181.2458046930482,C,D,1
31,B,D,-35.71979730825121,D,E,1
18,E,B,-81.944501492103,D,A,1
49,A,E,-82.50532584000496,C,C,0
46,C,D,64.26965189478415,B,B,1
60,C,B,45.288121017575946,A,D,1
62,D,C,-57.62860863462458,A,E,1
69,B,B,8.230726727285589,E,A,0
41,E,E,137.78804479364027,A,C,0
47,C,A,-39.31039168749809,E,B,1
54,C,E,-102.127770697344,C,A,1
48,D,E,-34.3545681559053,E,E,0
68,E,B,-22.73760096790684,E,E,0
62,D,E,-59.29972045060232,B,D,0
63,D,C,80.84088206659395,D,B,0
79,D,A,121.70190369268843,A,D,0
23,B,A,110.34856121123244,C,B,1
25,D,D,-74.11764646215296,A,D,0
41,C,B,46.65461244585373,E,E,0
23,D,C,-90.19728173772764,E,D,1
73,E,B,-194.59180638464687,C,A,0
64,A,C,22.115425723533956,A,B,1
28,D,D,-19.10519799033467,A,A,0
30,E,D,-32.698610177382704,A,D,1
41,D,E,102.1642516447061,A,C,1
53,A,E,-146.37012409298572,E,A,0
32,B,E,-10.27942778267836,E,E,0
50,A,B,17.58989430782488,E,B,0
42,D,C,-81.57234679267351,B,C,0
20,E,B,-171.64545788619006,A,B,1
42,A,B,-216.47519280530355,B,E,0
68,E,C,89.08108533834063,C,C,0
78,C,A,22.032560158397466,E,D,1
21,B,B,-58.1902180984467,C,D,0
44,A,C,-16.599374171785616,B,A,1
48,E,D,11.82369743909924,A,B,0
75,B,B,0.25715574897571,D,C,1
45,C,A,12.999183836062839,C,C,0
56,B,C,22.620521940984364,B,D,0
74,E,C,41.520134572010505,D,A,0
53,E,E,110.65450182012452,D,A,1
25,C,A,32.01191671408641,C,A,1
46,B,B,74.43542395558015,D,E,0
62,E,A,95.73473064133923,C,D,0
43,A,E,160.74746511386755,E,B,1
26,E,C,85.46730286336717,A,B,0
65,B,E,86.24166859313866,C,A,0
44,C,C,56.85443583831308,B,A,1
53,D,A,14.4123571232187,D,C,1
67,D,E,31.738851273717284,A,A,1
68,D,D,7.078639474748427,B,E,0
78,D,A,79.36718925691706,D,C,0
32,E,E,-63.12655330468674,B,C,0
78,A,C,78.13730776101173,C,D,0
37,D,D,-18.57297570675936,D,E,0
62,C,B,64.78464879358665,C,B,0
31,D,E,-16.70540071697107,C,D,0
75,B,A,30.30280829936869,A,B,0
40,C,A,95.77443081720006,D,A,0
51,D,C,261.0354300972959,B,C,1
78,B,D,-166.85443997092776,B,D,0
79,B,D,-89.56720012550701,A,A,1
66,C,D,-46.81537101772812,A,A,1
59,B,E,143.92448523009338,D,B,0
41,C,E,-44.557874434369346,D,A,1
18,B,D,55.14462901115882,C,B,1
46,D,E,29.103339678811203,B,D,0
57,C,D,-95.81278626535278,E,B,0
66,A,C,106.4686747404317,D,B,0
56,B,B,68.2277492757773,E,A,0
66,C,C,-128.18850557205795,B,A,1
31,D,A,-6.127088998891125,C,B,0
69,B,A,-122.88359380697402,A,E,1
31,D,E,158.481029289108,A,C,1
71,B,B,159.51106798756626,E,D,0
49,E,A,-89.6779218559554,B,C,0
72,E,B,-91.96877945145602,E,B,0
67,A,B,118.13841308909576,B,C,1
37,B,B,-42.93072151841431,E,C,1
60,A,A,-63.72389528181073,D,E,0
77,C,B,-113.10544991317848,A,E,0
41,B,C,142.9138741282737,D,D,0
43,A,B,-27.221085883140827,D,E,0
50,C,A,-104.45147809812178,D,B,1
40,A,C,-36.556709425419676,A,A,0
63,E,E,30.671317586804552,D,D,0
77,A,E,-17.710816703372053,A,A,1
27,E,A,-19.264457425568317,D,E,0
75,A,D,-17.90912698375588,D,A,1
67,D,B,30.541939607916724,A,B,0
71,E,A,56.6522583248898,E,E,0
76,A,C,22.548408975007863,E,B,1
52,D,C,24.19908106062937,D,D,1
72,E,B,129.7146109869414,C,D,0
36,C,E,62.50165242874159,E,B,0
48,C,B,-62.91889925186217,A,A,0
41,A,E,90.18371571677385,A,B,1
39,A,E,40.871107080301236,C,A,1
46,B,D,21.482885497633447,B,B,1
59,A,D,15.207905951657919,B,E,0
69,A,D,12.02381328655532,E,C,0
61,A,D,-21.361684089828017,E,D,0
60,D,D,-125.5858143639377,E,C,1
57,A,B,-28.917350107531597,D,E,0
52,C,C,27.500267314678727,E,A,1
69,B,A,-74.28474706980724,D,C,1
25,A,A,71.68843431979224,E,E,1
56,E,E,42.65517614510006,C,B,1
60,C,E,-21.907536530000833,E,B,0
56,D,E,-66.4315576142343,C,C,1
67,B,C,-23.327909290959596,D,C,0
30,E,E,-107.04591447773491,D,E,1
73,A,A,91.63101664123624,E,A,1
33,E,B,-44.38602188769793,B,A,0
78,D,D,39.21785797282282,C,E,1
44,E,C,-73.43996903807916,B,D,0
58,D,C,-91.31258828507087,A,A,0
52,B,B,-47.57211134973976,D,B,0
72,D,E,-49.13676504152895,D,D,1
22,A,D,174.6504204622923,E,A,1
79,C,E,-18.19899244466656,D,E,1
51,D,E,11.989496208037288,B,E,1
49,D,C,-25.05215547703029,E,E,0
21,E,A,28.7663099345992,C,D,1
23,C,C,135.8787394714225,D,D,1
77,C,E,4.880230652123481,E,E,0
20,C,E,184.1427760679855,E,B,1
63,D,C,182.37449468470393,C,C,0
58,B,E,-40.12784031422844,D,A,1
61,E,A,-10.193539570383425,C,E,1
71,A,A,-22.625233143513363,B,A,0
66,C,A,78.76648149582589,E,B,0
19,C,B,-83.03082035598041,E,A,0
59,D,E,58.20730285060737,B,D,0
23,A,A,-63.128727502276625,A,C,1
74,C,D,180.13414980039255,E,C,1
49,A,A,-9.768038271115406,C,B,1
72,E,C,124.62830926617178,A,D,0
24,B,C,190.23679733923237,C,A,0
75,C,E,86.59610053561939,C,C,0
33,D,E,-61.66871883473814,C,A,1
42,D,A,-27.743938456647815,C,A,1
19,D,E,-9.982489767117775,E,D,0
45,A,C,-77.23586786384669,A,C,1
68,D,E,-129.33996165066813,D,B,0
37,D,E,125.03584078418145,D,E,0
72,A,E,81.35452237770798,D,D,0
34,C,D,61.46343511799258,A,D,1
24,C,E,-26.741934281520592,B,C,1
21,D,B,63.80542870938819,B,C,0
30,A,C,53.33407362065859,D,E,0
36,E,C,-34.12262284552935,A,B,0
56,B,B,-9.503937106272657,D,D,0
74,D,A,140.02904889896718,B,B,0
34,E,D,31.214205120373617,C,D,1
45,E,A,53.2142871533539,D,D,0
73,A,E,87.18840542705665,C,D,0
52,B,E,11.753550421347809,B,A,1
34,D,D,-247.73540992793392,B,D,1
53,B,B,33.58412267806183,A,B,1
21,B,B,104.5358883877503,E,B,0
29,D,C,-118.27261769826305,D,D,0
47,E,E,63.300070947703155,E,B,0
72,A,C,-64.70544533469149,D,A,0
43,A,E,-150.1882240741266,B,D,1
42,A,D,-22.11691815769895,B,C,1
25,B,C,77.99497676119498,A,E,0
52,D,E,86.24347838865711,C,B,0
48,B,D,282.1270551140737,B,E,0
35,A,B,-143.91576123261098,E,B,1
69,C,B,20.512314914868938,D,C,1
54,D,C,131.909685398113,E,D,0
54,B,A,113.24900464126829,B,C,1
53,D,A,-30.375176709397483,A,C,1
20,C,E,0.3946570897855751,D,A,0
74,E,B,44.906356081910175,E,C,1
56,A,B,-123.23296156871348,E,E,0
67,A,E,58.85363080419077,C,C,1
45,B,A,125.37833125527584,C,E,0
23,C,C,21.906239496419353,E,B,1
38,E,A,155.76487053598342,E,C,1
57,A,B,49.71240897962615,E,C,0
42,E,B,119.23088080308682,C,D,1
73,C,A,34.34841043715013,A,C,0
77,A,A,105.02372473081113,C,B,1
79,B,D,-123.17590401539493,B,B,0
47,D,D,149.15293682891266,E,A,0
64,B,C,-89.97226170401309,B,D,0
74,E,B,-89.93794760932967,E,D,0
42,C,D,-34.050840278782076,A,E,0
21,B,C,-11.61526803701814,C,D,0
51,C,B,159.05359478606266,C,A,0
53,B,C,174.86905412867205,E,E,1
42,B,B,4.383842081877969,B,C,1
41,E,B,-15.573789856532338,D,D,1
33,E,C,11.024164239862525,A,C,1
48,C,D,-7.0853022155050365,A,E,0
42,C,B,-3.057198546747202,D,C,1
25,B,D,295.1149928558078,A,C,1
72,A,B,-28.488230424316253,D,C,0
43,A,B,101.66890493631007,C,D,0
44,B,D,-118.50141115436286,E,C,0
55,E,B,138.64466425130632,C,B,1
60,C,B,-107.39901163634771,A,E,1
35,A,C,61.547832514322685,E,D,0
63,B,B,-76.77691449181143,D,A,1
70,A,D,42.97958816582287,A,E,1
52,E,C,-4.501459597348044,E,A,1
68,C,D,95.47556182050741,A,E,0
33,D,C,27.227780162041764,B,D,0
60,A,C,-194.83463630557904,E,D,0
71,D,A,-12.733440938904451,C,B,0
76,D,D,-8.685548696075934,E,A,1
75,B,A,-77.32860134023711,A,B,0
38,E,C,-13.747907773391502,C,A,0
44,E,D,-51.65622011335335,D,C,0
68,C,B,-21.791493864087318,D,B,0
39,C,C,-202.00883761759965,D,E,0
68,E,E,85.46886319511574,E,C,1
46,A,E,-89.58585908711164,E,B,0
45,E,B,33.88113644624885,D,C,0
63,E,E,115.8236222842173,B,E,0
38,A,A,117.80143642239848,D,A,1
39,D,B,8.901508997006733,C,B,1
57,D,D,155.12500658134317,B,D,0
63,D,D,-105.17445082258001,A,B,1
34,A,C,55.69484890011004,D,A,0
19,E,A,51.65172996636215,B,A,1
26,D,A,-162.0535528903064,D,C,0
46,D,B,-117.53927133550988,C,C,1
31,E,C,9.674097403875225,D,E,0
34,D,E,9.771222969316502,D,E,1
36,C,E,-89.39541715666572,B,C,0
33,E,A,192.25015034791517,A,D,1
43,A,B,-76.65926276574886,B,C,0
38,A,A,5.857330537363971,C,B,1
61,A,A,4.3193623589690935,E,E,1
37,C,A,-173.5624907457608,A,D,0
60,A,D,94.98348095450638,A,D,0
22,C,C,-64.54475206342984,E,A,0
72,D,B,-38.81410912161908,E,B,0
44,D,C,-178.6303208926028,D,B,1
62,C,A,-15.920643763115091,C,C,0
27,B,B,154.5265645733365,B,C,0
39,D,C,-46.34637812778109,B,E,0
33,D,D,85.27831665399334,D,B,0
62,C,B,110.95383212941721,A,E,1
50,A,D,-134.76540246240305,A,A,1
40,E,B,-69.31097930797591,B,E,0
51,E,A,-111.72777319102123,A,C,1
33,A,A,-0.6744169942652553,B,B,0
54,C,E,-90.28358456108944,E,D,0
69,B,A,-25.155059935449454,B,C,0
43,E,A,3.560250155701144,E,A,0
29,A,A,47.73349701741276,B,E,0
20,B,D,268.71786765192616,C,D,0
18,C,C,-153.37873139196958,E,E,0
78,B,A,112.4388975027302,A,B,1
41,C,B,-55.07081381450831,D,D,0
65,C,C,73.55396691614168,D,A,0
77,A,B,-66.53194537360623,B,C,0
41,C,A,120.3961055275227,A,C,1
28,D,D,-109.76941193562826,E,B,1
74,A,D,-62.43778878402366,C,E,1
78,C,D,-159.47566093644414,B,D,1
30,D,E,111.47533798391656,C,C,0
18,C,C,4.258564974121656,B,D,0
67,A,E,-175.92569540676394,C,E,1
37,E,B,-14.058452225978774,A,D,1
31,D,B,62.18468590438129,D,A,1
38,C,B,-9.034287782866647,C,D,1
67,C,B,-37.727761241622666,C,C,0
63,A,E,132.53059262164305,C,B,1
50,A,B,-58.39047024677267,E,C,1
24,D,A,-11.201509332684676,E,D,0
56,A,E,-52.58439232382447,E,A,0
29,B,D,75.70091093549121,C,B,1
52,B,E,212.38530837054537,E,C,0
39,C,E,232.49697462500487,B,D,0
34,C,D,-52.6910218795952,A,D,1
40,E,A,-15.270491235434166,A,E,0
32,E,A,113.63285435488106,E,B,1
54,A,A,93.2022921023883,D,A,1
22,D,A,108.35189966772415,A,D,1
28,B,B,69.76651863962535,A,E,1
71,A,D,43.62512104557196,D,C,0
33,C,D,5.720598058209596,A,A,0
40,B,E,29.71547668268541,E,C,0
26,D,C,-7.549540070478386,E,C,1
23,B,C,-6.8206399895476135,D,C,0
42,E,B,11.671748663101212,A,A,1
77,E,B,-18.276431626919436,A,A,0
42,B,A,-12.149835416877004,B,E,1
79,A,A,51.55643948204289,E,A,1
62,D,E,-59.88559339776788,B,D,1
45,D,A,179.43059833451997,A,B,1
29,D,D,106.70676382818665,C,E,1
67,A,B,-43.02055608844957,A,C,1
46,B,A,-17.309978248310387,E,A,0
66,A,B,57.43650112679114,D,C,0
61,D,A,143.72690117723886,A,E,0
49,C,C,299.3125285842743,B,B,0
61,C,B,-12.415034896987603,C,D,1
30,C,B,-64.35336326433088,A,E,1
